League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Att,Live_Pass_Types,Dead_Pass_Types,FK_Pass_Types,TB_Pass_Types,Sw_Pass_Types,Crs_Pass_Types,TI_Pass_Types,CK_Pass_Types,In_Corner_Kicks,Out_Corner_Kicks,Str_Corner_Kicks,Cmp_Outcomes,Off_Outcomes,Blocks_Outcomes
Championnat de France de Football Féminin,2024-05-12,Championnat de France de Football Féminin (Semi-finals),Lyon,4-3-3,6,4.4,Wendie Renard · 12&rsquor; Daniëlle van de Donk · 36&rsquor; Amel Majri · 43&rsquor; Kadidiatou Diani · 57&rsquor; Melchie Dumornay · 58&rsquor; Kadidiatou Diani · 66&rsquor;,1,0,Stade de Reims,5-3-2,0,0.2,NA,0,0,Lyon,Home,NA,990,630,583,46,5,1,2,43,25,13,10,1,0,530,1,8
Championnat de France de Football Féminin,2024-05-12,Championnat de France de Football Féminin (Semi-finals),Lyon,4-3-3,6,4.4,Wendie Renard · 12&rsquor; Daniëlle van de Donk · 36&rsquor; Amel Majri · 43&rsquor; Kadidiatou Diani · 57&rsquor; Melchie Dumornay · 58&rsquor; Kadidiatou Diani · 66&rsquor;,1,0,Stade de Reims,5-3-2,0,0.2,NA,0,0,Stade de Reims,Away,NA,990,287,237,48,5,0,5,5,20,2,2,0,0,193,2,9
Championnat de France de Football Féminin,2024-05-17,Championnat de France de Football Féminin (Third-place match),Paris FC,4-2-3-1,1,1,Clara Matéo · 83&rsquor;,1,0,Stade de Reims,4-2-3-1,1,1.1,Rachel Corboz (P) · 87&rsquor;,2,0,Paris FC,Home,NA,1320,443,393,47,9,0,2,19,23,7,6,0,0,337,3,10
Championnat de France de Football Féminin,2024-05-17,Championnat de France de Football Féminin (Third-place match),Paris FC,4-2-3-1,1,1,Clara Matéo · 83&rsquor;,1,0,Stade de Reims,4-2-3-1,1,1.1,Rachel Corboz (P) · 87&rsquor;,2,0,Stade de Reims,Away,NA,1320,346,293,51,11,0,0,12,25,6,1,5,0,228,2,18
Championnat de France de Football Féminin,2024-05-17,Championnat de France de Football Féminin (Final),Lyon,4-3-3,2,0.5,Delphine Cascarino · 18&rsquor; Kadidiatou Diani · 22&rsquor;,2,0,Paris Saint-Germain,4-1-2-1-2,1,1.1,Tabitha Chawinga · 73&rsquor;,1,0,Lyon,Home,NA,990,381,340,38,7,0,0,14,15,4,3,0,0,287,3,11
Championnat de France de Football Féminin,2024-05-17,Championnat de France de Football Féminin (Final),Lyon,4-3-3,2,0.5,Delphine Cascarino · 18&rsquor; Kadidiatou Diani · 22&rsquor;,2,0,Paris Saint-Germain,4-1-2-1-2,1,1.1,Tabitha Chawinga · 73&rsquor;,1,0,Paris Saint-Germain,Away,NA,990,579,533,46,9,0,2,8,28,0,0,0,0,487,0,11
Première Ligue,2024-09-20,Première Ligue (Regular season),Fleury,4-4-2,2,0.9,Ewelina Kamczyk · 1&rsquor; Ewelina Kamczyk · 46&rsquor;,0,0,Lyon,3-3-3-1,6,3.3,Melchie Dumornay · 22&rsquor; Lindsey Heaps (P) · 32&rsquor; Melchie Dumornay · 43&rsquor; Lindsey Heaps · 57&rsquor; Vanessa Gilles · 75&rsquor; Kadidiatou Diani · 80&rsquor;,2,0,Fleury,Home,NA,990,272,230,42,14,0,1,8,10,2,0,1,0,180,0,4
Première Ligue,2024-09-20,Première Ligue (Regular season),Fleury,4-4-2,2,0.9,Ewelina Kamczyk · 1&rsquor; Ewelina Kamczyk · 46&rsquor;,0,0,Lyon,3-3-3-1,6,3.3,Melchie Dumornay · 22&rsquor; Lindsey Heaps (P) · 32&rsquor; Melchie Dumornay · 43&rsquor; Lindsey Heaps · 57&rsquor; Vanessa Gilles · 75&rsquor; Kadidiatou Diani · 80&rsquor;,2,0,Lyon,Away,NA,990,686,647,36,5,0,0,31,17,9,3,4,0,600,3,8
Première Ligue,2024-09-21,Première Ligue (Regular season),Strasbourg,5-3-2,1,0.9,Laurine Hannequin · 12&rsquor;,3,0,Dijon,4-3-3,1,0.9,Wu Chengshu · 59&rsquor;,2,0,Strasbourg,Home,NA,990,432,372,58,11,0,1,8,26,2,1,1,0,304,2,12
Première Ligue,2024-09-21,Première Ligue (Regular season),Strasbourg,5-3-2,1,0.9,Laurine Hannequin · 12&rsquor;,3,0,Dijon,4-3-3,1,0.9,Wu Chengshu · 59&rsquor;,2,0,Dijon,Away,NA,990,515,455,59,11,1,3,15,40,3,2,1,0,385,1,3
Première Ligue,2024-09-21,Première Ligue (Regular season),Le Havre,4-4-2,0,0.7,NA,1,0,Nantes,3-4-3,1,0.8,Manon Uffren · 8&rsquor;,3,0,Le Havre,Home,NA,990,496,439,57,14,0,0,28,28,6,3,3,0,298,0,26
Première Ligue,2024-09-21,Première Ligue (Regular season),Le Havre,4-4-2,0,0.7,NA,1,0,Nantes,3-4-3,1,0.8,Manon Uffren · 8&rsquor;,3,0,Nantes,Away,NA,990,502,443,55,8,0,1,15,33,3,2,1,0,342,4,18
Première Ligue,2024-09-21,Première Ligue (Regular season),Stade de Reims,4-4-2,1,0.9,Jade Nassi · 45&rsquor;,3,0,Saint-Étienne,3-4-3,2,0.6,Amandine Pierre-Louis · 20&rsquor; Lisa Martinez · 22&rsquor;,1,0,Stade de Reims,Home,NA,990,466,413,50,14,1,2,19,23,5,4,0,0,346,3,4
Première Ligue,2024-09-21,Première Ligue (Regular season),Stade de Reims,4-4-2,1,0.9,Jade Nassi · 45&rsquor;,3,0,Saint-Étienne,3-4-3,2,0.6,Amandine Pierre-Louis · 20&rsquor; Lisa Martinez · 22&rsquor;,1,0,Saint-Étienne,Away,NA,990,314,255,56,18,0,3,10,22,2,0,0,2,206,3,1
Première Ligue,2024-09-21,Première Ligue (Regular season),Montpellier,4-2-3-1,1,0.4,Ella Palis · 90+3&rsquor;,2,0,Paris Saint-Germain,4-3-3,3,1.9,Marie-Antoinette Katoto · 20&rsquor; Grace Geyoro · 43&rsquor; Korbin Albert · 86&rsquor;,2,0,Montpellier,Home,NA,990,330,267,61,12,0,1,11,31,5,5,0,0,233,2,5
Première Ligue,2024-09-21,Première Ligue (Regular season),Montpellier,4-2-3-1,1,0.4,Ella Palis · 90+3&rsquor;,2,0,Paris Saint-Germain,4-3-3,3,1.9,Marie-Antoinette Katoto · 20&rsquor; Grace Geyoro · 43&rsquor; Korbin Albert · 86&rsquor;,2,0,Paris Saint-Germain,Away,NA,990,537,492,42,7,1,1,14,25,4,3,0,0,433,3,9
Première Ligue,2024-09-22,Première Ligue (Regular season),Guingamp,4-2-3-1,0,0.5,NA,2,0,Paris FC,4-2-3-1,6,2.9,Clara Matéo · 7&rsquor; Clara Matéo · 11&rsquor; Kessya Bussy · 16&rsquor; Maëlle Garbino · 20&rsquor; Gaëtane Thiney · 43&rsquor; Maëlle Garbino · 71&rsquor;,1,0,Guingamp,Home,NA,990,386,340,45,12,4,2,7,17,1,1,0,0,274,1,11
Première Ligue,2024-09-22,Première Ligue (Regular season),Guingamp,4-2-3-1,0,0.5,NA,2,0,Paris FC,4-2-3-1,6,2.9,Clara Matéo · 7&rsquor; Clara Matéo · 11&rsquor; Kessya Bussy · 16&rsquor; Maëlle Garbino · 20&rsquor; Gaëtane Thiney · 43&rsquor; Maëlle Garbino · 71&rsquor;,1,0,Paris FC,Away,NA,990,610,561,47,10,0,5,26,28,5,3,2,0,508,2,11
Première Ligue,2024-09-27,Première Ligue (Regular season),Lyon,3-3-3-1,6,2.2,Daniëlle van de Donk · 17&rsquor; Lindsey Heaps · 38&rsquor; Kadidiatou Diani · 45&rsquor; Tabitha Chawinga · 52&rsquor; Melchie Dumornay · 58&rsquor; Lindsey Heaps · 90+3&rsquor;,0,0,Strasbourg,5-4-1,0,0.1,NA,1,0,Lyon,Home,NA,990,722,677,43,4,0,4,31,25,11,6,2,0,620,2,5
Première Ligue,2024-09-27,Première Ligue (Regular season),Lyon,3-3-3-1,6,2.2,Daniëlle van de Donk · 17&rsquor; Lindsey Heaps · 38&rsquor; Kadidiatou Diani · 45&rsquor; Tabitha Chawinga · 52&rsquor; Melchie Dumornay · 58&rsquor; Lindsey Heaps · 90+3&rsquor;,0,0,Strasbourg,5-4-1,0,0.1,NA,1,0,Strasbourg,Away,NA,990,349,306,42,7,0,1,9,13,2,0,0,1,243,1,6
Première Ligue,2024-09-28,Première Ligue (Regular season),Nantes,3-4-3,0,0.7,NA,3,0,Saint-Étienne,4-2-3-1,1,0.5,Cindy Caputo · 2&rsquor;,5,0,Nantes,Home,NA,990,433,376,56,13,3,1,20,28,7,7,0,0,307,1,4
Première Ligue,2024-09-28,Première Ligue (Regular season),Nantes,3-4-3,0,0.7,NA,3,0,Saint-Étienne,4-2-3-1,1,0.5,Cindy Caputo · 2&rsquor;,5,0,Saint-Étienne,Away,NA,990,318,257,61,18,0,0,16,24,3,1,0,2,187,0,5
Première Ligue,2024-09-28,Première Ligue (Regular season),Dijon,4-1-4-1,2,2.5,Viktoria Pinther · 76&rsquor; Viktoria Pinther · 88&rsquor;,3,0,Fleury,4-4-2,2,0.5,Claudine Meffometou · 4&rsquor; Sarah Kassi · 58&rsquor;,2,0,Dijon,Home,NA,990,471,428,40,8,0,0,17,19,9,3,5,0,350,3,7
Première Ligue,2024-09-28,Première Ligue (Regular season),Dijon,4-1-4-1,2,2.5,Viktoria Pinther · 76&rsquor; Viktoria Pinther · 88&rsquor;,3,0,Fleury,4-4-2,2,0.5,Claudine Meffometou · 4&rsquor; Sarah Kassi · 58&rsquor;,2,0,Fleury,Away,NA,990,480,430,49,16,0,0,11,13,3,3,0,0,360,1,8
Première Ligue,2024-09-28,Première Ligue (Regular season),Montpellier,4-2-3-1,1,0.8,Judith Coquet · 3&rsquor;,2,0,Stade de Reims,4-4-2,0,0.3,NA,0,0,Montpellier,Home,NA,990,511,462,48,8,1,0,13,25,4,4,0,0,394,1,12
Première Ligue,2024-09-28,Première Ligue (Regular season),Montpellier,4-2-3-1,1,0.8,Judith Coquet · 3&rsquor;,2,0,Stade de Reims,4-4-2,0,0.3,NA,0,0,Stade de Reims,Away,NA,990,528,484,42,9,1,3,12,25,0,0,0,0,411,2,5
Première Ligue,2024-09-29,Première Ligue (Regular season),Paris FC,4-2-3-1,8,3.2,Julie Dufour · 18&rsquor; Clara Matéo · 26&rsquor; Maëlle Garbino · 32&rsquor; Clara Matéo · 45&rsquor; Clara Matéo · 45+2&rsquor; Maëlle Garbino · 45+4&rsquor; Clara Matéo · 62&rsquor; Julie Dufour · 67&rsquor;,1,0,Le Havre,4-4-2,0,0.9,NA,1,0,Paris FC,Home,NA,990,657,604,53,12,3,1,10,25,5,2,3,0,514,0,9
Première Ligue,2024-09-29,Première Ligue (Regular season),Paris FC,4-2-3-1,8,3.2,Julie Dufour · 18&rsquor; Clara Matéo · 26&rsquor; Maëlle Garbino · 32&rsquor; Clara Matéo · 45&rsquor; Clara Matéo · 45+2&rsquor; Maëlle Garbino · 45+4&rsquor; Clara Matéo · 62&rsquor; Julie Dufour · 67&rsquor;,1,0,Le Havre,4-4-2,0,0.9,NA,1,0,Le Havre,Away,NA,990,343,281,61,5,0,0,19,34,5,3,1,0,203,1,8
Première Ligue,2024-09-29,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,4,2.7,Romée Leuchter · 51&rsquor; Romée Leuchter · 61&rsquor; Sakina Karchaoui · 64&rsquor; Agueissa Diarra · 87&rsquor;,2,0,Guingamp,4-4-1-1,0,0,NA,6,0,Paris Saint-Germain,Home,NA,990,661,622,36,10,0,1,40,23,2,1,1,0,574,3,4
Première Ligue,2024-09-29,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,4,2.7,Romée Leuchter · 51&rsquor; Romée Leuchter · 61&rsquor; Sakina Karchaoui · 64&rsquor; Agueissa Diarra · 87&rsquor;,2,0,Guingamp,4-4-1-1,0,0,NA,6,0,Guingamp,Away,NA,990,318,262,55,11,0,1,3,17,2,0,2,0,230,1,4
Première Ligue,2024-10-04,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,3,1,Élisa De Almeida · 37&rsquor; Grace Geyoro · 65&rsquor; Romée Leuchter · 67&rsquor;,1,0,Le Havre,5-4-1,0,0.3,NA,4,0,Paris Saint-Germain,Home,NA,990,735,678,53,14,0,1,28,29,7,7,0,0,599,4,15
Première Ligue,2024-10-04,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,3,1,Élisa De Almeida · 37&rsquor; Grace Geyoro · 65&rsquor; Romée Leuchter · 67&rsquor;,1,0,Le Havre,5-4-1,0,0.3,NA,4,0,Le Havre,Away,NA,990,307,260,43,11,0,0,6,21,4,3,1,0,167,4,13
Première Ligue,2024-10-05,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,1,0.9,Cindy Caputo · 90+2&rsquor;,4,0,Paris FC,4-2-3-1,0,1.3,NA,3,0,Saint-Étienne,Home,NA,990,309,240,65,16,1,0,9,31,4,3,0,0,177,4,19
Première Ligue,2024-10-05,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,1,0.9,Cindy Caputo · 90+2&rsquor;,4,0,Paris FC,4-2-3-1,0,1.3,NA,3,0,Paris FC,Away,NA,990,470,406,60,11,2,0,17,36,6,3,3,0,345,4,10
Première Ligue,2024-10-05,Première Ligue (Regular season),Strasbourg,5-3-2,0,0.7,NA,3,0,Fleury,4-4-2,2,1.2,Aissata Traoré · 18&rsquor; Faustine Robert · 27&rsquor;,1,0,Strasbourg,Home,NA,990,635,583,52,4,0,0,15,43,0,0,0,0,498,0,6
Première Ligue,2024-10-05,Première Ligue (Regular season),Strasbourg,5-3-2,0,0.7,NA,3,0,Fleury,4-4-2,2,1.2,Aissata Traoré · 18&rsquor; Faustine Robert · 27&rsquor;,1,0,Fleury,Away,NA,990,442,391,50,12,0,1,16,22,4,1,0,0,314,1,5
Première Ligue,2024-10-05,Première Ligue (Regular season),Guingamp,4-4-1-1,0,0.3,Sofia Guellati · 26&rsquor;,4,1,Nantes,3-4-3,1,1,Kelly Gago · 20&rsquor; Maureen Cosson · 70&rsquor;,4,1,Guingamp,Home,NA,925,391,341,50,18,0,2,4,21,0,0,0,0,287,0,6
Première Ligue,2024-10-05,Première Ligue (Regular season),Guingamp,4-4-1-1,0,0.3,Sofia Guellati · 26&rsquor;,4,1,Nantes,3-4-3,1,1,Kelly Gago · 20&rsquor; Maureen Cosson · 70&rsquor;,4,1,Nantes,Away,NA,969,527,493,31,7,0,0,26,15,6,5,0,0,422,3,4
Première Ligue,2024-10-05,Première Ligue (Regular season),Stade de Reims,4-4-2,0,0.3,NA,2,0,Dijon,4-2-3-1,2,0.9,Rose Lavaud · 14&rsquor; Wu Chengshu · 20&rsquor;,4,0,Stade de Reims,Home,NA,990,525,470,54,9,1,0,20,33,4,4,0,0,391,1,11
Première Ligue,2024-10-05,Première Ligue (Regular season),Stade de Reims,4-4-2,0,0.3,NA,2,0,Dijon,4-2-3-1,2,0.9,Rose Lavaud · 14&rsquor; Wu Chengshu · 20&rsquor;,4,0,Dijon,Away,NA,990,382,341,40,11,0,0,14,17,5,3,2,0,258,1,8
Première Ligue,2024-10-05,Première Ligue (Regular season),Lyon,4-2-3-1,4,4.5,Wendie Renard · 38&rsquor; Lindsey Heaps · 63&rsquor; Melchie Dumornay · 64&rsquor; Sara Däbritz · 78&rsquor;,1,0,Montpellier,4-2-3-1,0,0,NA,2,0,Lyon,Home,NA,990,659,615,41,7,0,5,41,21,11,6,0,2,547,3,6
Première Ligue,2024-10-05,Première Ligue (Regular season),Lyon,4-2-3-1,4,4.5,Wendie Renard · 38&rsquor; Lindsey Heaps · 63&rsquor; Melchie Dumornay · 64&rsquor; Sara Däbritz · 78&rsquor;,1,0,Montpellier,4-2-3-1,0,0,NA,2,0,Montpellier,Away,NA,990,313,267,46,14,0,0,4,10,0,0,0,0,215,0,3
Première Ligue,2024-10-11,Première Ligue (Regular season),Le Havre,5-4-1,5,3.7,Laurie Cance · 15&rsquor; Madeline Roth · 25&rsquor; Zoé Stiévenart · 33&rsquor; Laurie Cance · 83&rsquor; Silke Demeyere · 88&rsquor;,3,0,Saint-Étienne,4-2-3-1,1,1.6,Fiona Bogi · 22&rsquor;,2,0,Le Havre,Home,NA,990,447,409,38,13,3,0,14,12,2,0,2,0,327,0,9
Première Ligue,2024-10-11,Première Ligue (Regular season),Le Havre,5-4-1,5,3.7,Laurie Cance · 15&rsquor; Madeline Roth · 25&rsquor; Zoé Stiévenart · 33&rsquor; Laurie Cance · 83&rsquor; Silke Demeyere · 88&rsquor;,3,0,Saint-Étienne,4-2-3-1,1,1.6,Fiona Bogi · 22&rsquor;,2,0,Saint-Étienne,Away,NA,990,562,492,65,19,0,4,25,23,7,5,1,0,446,5,11
Première Ligue,2024-10-12,Première Ligue (Regular season),Fleury,4-4-2,4,3.5,Batcheba Louis · 55&rsquor; Faustine Robert · 67&rsquor; Aissata Traoré · 84&rsquor; Charlotte Fernandes · 86&rsquor;,1,0,Guingamp,4-4-1-1,1,0.7,Adélie Fourre · 32&rsquor; Maureen Bigot · 38&rsquor;,7,1,Fleury,Home,NA,990,548,506,41,7,0,2,33,23,7,6,0,0,447,1,8
Première Ligue,2024-10-12,Première Ligue (Regular season),Fleury,4-4-2,4,3.5,Batcheba Louis · 55&rsquor; Faustine Robert · 67&rsquor; Aissata Traoré · 84&rsquor; Charlotte Fernandes · 86&rsquor;,1,0,Guingamp,4-4-1-1,1,0.7,Adélie Fourre · 32&rsquor; Maureen Bigot · 38&rsquor;,7,1,Guingamp,Away,NA,931,363,315,48,12,0,2,3,15,0,0,0,0,278,0,6
Première Ligue,2024-10-12,Première Ligue (Regular season),Montpellier,4-2-3-1,0,0.6,NA,1,0,Strasbourg,5-3-2,0,0.6,NA,1,0,Montpellier,Home,NA,990,585,530,55,12,2,2,22,31,8,8,0,0,480,0,7
Première Ligue,2024-10-12,Première Ligue (Regular season),Montpellier,4-2-3-1,0,0.6,NA,1,0,Strasbourg,5-3-2,0,0.6,NA,1,0,Strasbourg,Away,NA,990,434,402,32,7,0,1,12,16,1,1,0,0,341,0,11
Première Ligue,2024-10-12,Première Ligue (Regular season),Dijon,5-4-1,0,0.4,NA,0,0,Lyon,3-1-4-2,3,1.9,Tegan McGrady (OG) · 14&rsquor; Kadidiatou Diani · 25&rsquor; Eugénie Le Sommer · 73&rsquor;,0,0,Dijon,Home,NA,990,295,251,43,8,0,1,10,13,1,1,0,0,195,1,11
Première Ligue,2024-10-12,Première Ligue (Regular season),Dijon,5-4-1,0,0.4,NA,0,0,Lyon,3-1-4-2,3,1.9,Tegan McGrady (OG) · 14&rsquor; Kadidiatou Diani · 25&rsquor; Eugénie Le Sommer · 73&rsquor;,0,0,Lyon,Away,NA,990,705,656,48,7,1,0,32,25,13,8,4,0,581,1,10
Première Ligue,2024-10-12,Première Ligue (Regular season),Paris FC,4-2-3-1,3,1.5,Julie Dufour · 24&rsquor; Gaëtane Thiney · 41&rsquor; Kessya Bussy · 89&rsquor;,0,0,Stade de Reims,4-2-3-1,2,0.3,Mélissa Gomes · 67&rsquor; Lucie Calba · 90+1&rsquor;,1,0,Paris FC,Home,NA,990,623,562,57,10,0,1,18,30,7,1,0,4,485,4,3
Première Ligue,2024-10-12,Première Ligue (Regular season),Paris FC,4-2-3-1,3,1.5,Julie Dufour · 24&rsquor; Gaëtane Thiney · 41&rsquor; Kessya Bussy · 89&rsquor;,0,0,Stade de Reims,4-2-3-1,2,0.3,Mélissa Gomes · 67&rsquor; Lucie Calba · 90+1&rsquor;,1,0,Stade de Reims,Away,NA,990,367,319,45,12,0,0,9,21,0,0,0,0,240,3,5
Première Ligue,2024-10-12,Première Ligue (Regular season),Nantes,3-4-3,0,0.8,NA,0,0,Paris Saint-Germain,4-1-4-1,1,0.9,Grace Geyoro · 3&rsquor;,3,0,Nantes,Home,NA,990,452,416,33,11,2,0,12,10,4,4,0,0,341,3,9
Première Ligue,2024-10-12,Première Ligue (Regular season),Nantes,3-4-3,0,0.8,NA,0,0,Paris Saint-Germain,4-1-4-1,1,0.9,Grace Geyoro · 3&rsquor;,3,0,Paris Saint-Germain,Away,NA,990,593,553,40,10,1,1,16,23,3,1,1,1,481,0,8
Première Ligue,2024-10-18,Première Ligue (Regular season),Le Havre,5-4-1,0,0.7,NA,2,0,Montpellier,4-2-3-1,1,0.9,Soufiya Ngueleu · 66&rsquor;,5,0,Le Havre,Home,NA,990,414,356,55,15,0,1,16,25,1,0,1,0,261,3,4
Première Ligue,2024-10-18,Première Ligue (Regular season),Le Havre,5-4-1,0,0.7,NA,2,0,Montpellier,4-2-3-1,1,0.9,Soufiya Ngueleu · 66&rsquor;,5,0,Montpellier,Away,NA,990,509,461,45,12,0,0,21,18,6,6,0,0,377,3,8
Première Ligue,2024-10-18,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,2,1.3,Korbin Albert · 37&rsquor; Sakina Karchaoui · 80&rsquor;,2,0,Fleury,4-4-2,1,0.5,Aissata Traoré · 66&rsquor;,1,0,Paris Saint-Germain,Home,NA,990,608,560,47,11,1,2,24,20,7,0,0,5,497,1,8
Première Ligue,2024-10-18,Première Ligue (Regular season),Paris Saint-Germain,4-1-4-1,2,1.3,Korbin Albert · 37&rsquor; Sakina Karchaoui · 80&rsquor;,2,0,Fleury,4-4-2,1,0.5,Aissata Traoré · 66&rsquor;,1,0,Fleury,Away,NA,990,319,269,49,12,1,0,8,18,5,5,0,0,212,1,7
Première Ligue,2024-10-19,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.6,NA,3,0,Dijon,5-4-1,2,1.3,Nadia Krezyman · 33&rsquor; Viktoria Pinther · 79&rsquor;,3,0,Saint-Étienne,Home,NA,990,421,360,55,15,0,0,10,26,3,1,1,0,285,6,10
Première Ligue,2024-10-19,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.6,NA,3,0,Dijon,5-4-1,2,1.3,Nadia Krezyman · 33&rsquor; Viktoria Pinther · 79&rsquor;,3,0,Dijon,Away,NA,990,402,342,54,22,0,0,18,21,5,4,0,0,290,6,4
Première Ligue,2024-10-19,Première Ligue (Regular season),Guingamp,4-1-4-1,3,2.3,Sabitra Bhandari · 58&rsquor; Agathe Ollivier · 66&rsquor; Leila Peneau (P) · 90+6&rsquor;,2,0,Strasbourg,4-4-2,2,1.8,Lorena Azzaro (P) · 63&rsquor; Kenza Chapelle · 65&rsquor;,1,0,Guingamp,Home,NA,990,349,291,57,14,1,0,15,28,4,0,0,4,227,1,5
Première Ligue,2024-10-19,Première Ligue (Regular season),Guingamp,4-1-4-1,3,2.3,Sabitra Bhandari · 58&rsquor; Agathe Ollivier · 66&rsquor; Leila Peneau (P) · 90+6&rsquor;,2,0,Strasbourg,4-4-2,2,1.8,Lorena Azzaro (P) · 63&rsquor; Kenza Chapelle · 65&rsquor;,1,0,Strasbourg,Away,NA,990,491,428,57,11,5,0,28,32,3,0,3,0,376,6,8
Première Ligue,2024-10-19,Première Ligue (Regular season),Stade de Reims,4-4-2,1,2.3,Rachel Corboz (P) · 76&rsquor;,0,0,Nantes,3-4-3,3,0.8,Julie Machart · 52&rsquor; Kelly Gago · 54&rsquor; Juliette Mossard · 65&rsquor;,1,0,Stade de Reims,Home,NA,990,473,415,58,14,1,0,20,28,4,4,0,0,337,0,13
Première Ligue,2024-10-19,Première Ligue (Regular season),Stade de Reims,4-4-2,1,2.3,Rachel Corboz (P) · 76&rsquor;,0,0,Nantes,3-4-3,3,0.8,Julie Machart · 52&rsquor; Kelly Gago · 54&rsquor; Juliette Mossard · 65&rsquor;,1,0,Nantes,Away,NA,990,380,321,56,9,0,1,11,29,4,0,3,0,233,3,13
Première Ligue,2024-10-20,Première Ligue (Regular season),Paris FC,4-2-3-1,0,0.3,NA,1,0,Lyon,4-2-3-1,0,2,NA,0,0,Paris FC,Home,NA,990,370,313,55,13,0,1,3,25,2,0,0,0,256,2,10
Première Ligue,2024-10-20,Première Ligue (Regular season),Paris FC,4-2-3-1,0,0.3,NA,1,0,Lyon,4-2-3-1,0,2,NA,0,0,Lyon,Away,NA,990,513,454,56,10,0,2,21,31,8,4,3,0,402,3,8
Première Ligue,2024-11-02,Première Ligue (Regular season),Dijon,4-2-3-1,4,2.7,Viktoria Pinther · 36&rsquor; Klaudia Jedlińska · 52&rsquor; Viktoria Pinther · 58&rsquor; Klaudia Jedlińska · 61&rsquor;,1,0,Le Havre,4-3-3,2,1.2,Héloïse Mansuy · 87&rsquor; Mickaélla Cardia · 90+2&rsquor; Romane Enguehard · 90+4&rsquor;,3,1,Dijon,Home,NA,990,515,460,50,9,0,1,12,26,3,0,0,3,389,5,5
Première Ligue,2024-11-02,Première Ligue (Regular season),Dijon,4-2-3-1,4,2.7,Viktoria Pinther · 36&rsquor; Klaudia Jedlińska · 52&rsquor; Viktoria Pinther · 58&rsquor; Klaudia Jedlińska · 61&rsquor;,1,0,Le Havre,4-3-3,2,1.2,Héloïse Mansuy · 87&rsquor; Mickaélla Cardia · 90+2&rsquor; Romane Enguehard · 90+4&rsquor;,3,1,Le Havre,Away,NA,989,464,396,67,16,1,2,21,36,5,1,2,0,318,1,9
Première Ligue,2024-11-02,Première Ligue (Regular season),Fleury,5-4-1,4,2.5,Aissata Traoré · 33&rsquor; Aissata Traoré · 45&rsquor; Batcheba Louis · 68&rsquor; Batcheba Louis · 76&rsquor;,3,0,Stade de Reims,4-4-2,1,0.7,Mana Lamine · 22&rsquor; Léa Bourgain · 89&rsquor;,3,1,Fleury,Home,NA,990,553,500,49,10,2,1,15,27,4,3,0,0,421,4,13
Première Ligue,2024-11-02,Première Ligue (Regular season),Fleury,5-4-1,4,2.5,Aissata Traoré · 33&rsquor; Aissata Traoré · 45&rsquor; Batcheba Louis · 68&rsquor; Batcheba Louis · 76&rsquor;,3,0,Stade de Reims,4-4-2,1,0.7,Mana Lamine · 22&rsquor; Léa Bourgain · 89&rsquor;,3,1,Stade de Reims,Away,NA,921,375,312,62,14,1,0,8,37,1,0,0,0,238,1,14
Première Ligue,2024-11-02,Première Ligue (Regular season),Nantes,5-3-2,0,0.6,NA,1,0,Paris FC,4-2-3-1,0,1.1,NA,1,0,Nantes,Home,NA,990,334,284,49,6,1,0,7,23,1,1,0,0,194,1,6
Première Ligue,2024-11-02,Première Ligue (Regular season),Nantes,5-3-2,0,0.6,NA,1,0,Paris FC,4-2-3-1,0,1.1,NA,1,0,Paris FC,Away,NA,990,701,657,43,7,2,4,24,26,4,1,1,0,529,1,13
Première Ligue,2024-11-02,Première Ligue (Regular season),Montpellier,4-4-2,7,2.9,Ifeoma Onumonu · 9&rsquor; Soufiya Ngueleu · 30&rsquor; Lea Khelifi · 38&rsquor; Lea Khelifi · 41&rsquor; Soufiya Ngueleu · 63&rsquor; Kethna Louis · 75&rsquor; Rose Kadzere · 81&rsquor;,0,0,Guingamp,4-1-4-1,0,0.3,NA,0,0,Montpellier,Home,NA,990,596,562,34,3,0,1,23,18,10,8,1,0,505,0,5
Première Ligue,2024-11-02,Première Ligue (Regular season),Montpellier,4-4-2,7,2.9,Ifeoma Onumonu · 9&rsquor; Soufiya Ngueleu · 30&rsquor; Lea Khelifi · 38&rsquor; Lea Khelifi · 41&rsquor; Soufiya Ngueleu · 63&rsquor; Kethna Louis · 75&rsquor; Rose Kadzere · 81&rsquor;,0,0,Guingamp,4-1-4-1,0,0.3,NA,0,0,Guingamp,Away,NA,990,416,365,51,11,0,3,6,19,0,0,0,0,328,0,4
