League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG_Expected,npxG_Expected,xAG_Expected,SCA_SCA,GCA_SCA,Cmp_Passes,Att_Passes,Cmp_percent_Passes,PrgP_Passes,Carries_Carries,PrgC_Carries,Att_Take_Ons,Succ_Take_Ons,Fls,Fld,Off,Crs,TklW,OG,PKwon,PKcon
Frauen-Bundesliga,2025-05-03,Frauen-Bundesliga (Matchweek 21),Turbine Potsdam,5-3-2,0.0,0.4,,0,0,VfL Wolfsburg,4-3-3,4.0,2.0,Vivien Endemann · 36&rsquor; Justine Kielland · 47&rsquor; Lena Lattwein · 68&rsquor; Lynn Wilms · 90+3&rsquor;,1,0,VfL Wolfsburg,Away,,990.0,4,3,0,0,28,11,1,0,837.0,10.0,17,17.0,2.0,2.0,1.6,51.0,7.0,606.0,723.0,83.8,85.0,490.0,33.0,21.0,15.0,,,,,,,,
Frauen-Bundesliga,2025-05-04,Frauen-Bundesliga (Matchweek 21),Eintracht Frankfurt,4-3-1-2,3.0,3.0,Nicole Anyomi · 54&rsquor; Nicole Anyomi · 57&rsquor; Lisanne Gräwe · 63&rsquor; Tanja Pawollek · 74&rsquor;,5,1,TSG 1899 Hoffenheim,4-4-2,1.0,2.0,Selina Cerci · 71&rsquor;,3,0,Eintracht Frankfurt,Home,,962.0,3,3,0,0,12,7,4,1,537.0,25.0,5,12.0,3.0,3.0,2.9,21.0,6.0,341.0,434.0,78.6,41.0,287.0,18.0,13.0,10.0,,,,,,,,
Frauen-Bundesliga,2025-05-04,Frauen-Bundesliga (Matchweek 21),Eintracht Frankfurt,4-3-1-2,3.0,3.0,Nicole Anyomi · 54&rsquor; Nicole Anyomi · 57&rsquor; Lisanne Gräwe · 63&rsquor; Tanja Pawollek · 74&rsquor;,5,1,TSG 1899 Hoffenheim,4-4-2,1.0,2.0,Selina Cerci · 71&rsquor;,3,0,TSG 1899 Hoffenheim,Away,,990.0,1,1,0,0,13,4,3,0,507.0,15.0,12,9.0,2.1,2.1,2.1,24.0,2.0,327.0,410.0,79.8,39.0,233.0,10.0,22.0,9.0,,,,,,,,
Frauen-Bundesliga,2025-05-04,Frauen-Bundesliga (Matchweek 21),Werder Bremen,3-5-2,1.0,0.7,Verena Wieder · 75&rsquor;,2,0,FC Köln,4-4-2,2.0,1.3,Nicole Billa · 28&rsquor; Anna Gerhardt · 88&rsquor;,2,0,Werder Bremen,Home,,990.0,1,1,0,0,12,5,2,0,579.0,18.0,11,9.0,0.7,0.7,0.6,18.0,2.0,321.0,451.0,71.2,26.0,257.0,16.0,14.0,4.0,,,,,,,,
Frauen-Bundesliga,2025-05-04,Frauen-Bundesliga (Matchweek 21),Werder Bremen,3-5-2,1.0,0.7,Verena Wieder · 75&rsquor;,2,0,FC Köln,4-4-2,2.0,1.3,Nicole Billa · 28&rsquor; Anna Gerhardt · 88&rsquor;,2,0,FC Köln,Away,,990.0,2,1,0,0,12,6,2,0,572.0,24.0,22,11.0,1.3,1.3,0.7,19.0,4.0,311.0,431.0,72.2,32.0,239.0,10.0,11.0,5.0,,,,,,,,
Frauen-Bundesliga,2025-05-05,Frauen-Bundesliga (Matchweek 21),FC Carl Zeiss Jena,3-4-3,0.0,0.6,,0,0,Bayern München,4-2-3-1,1.0,1.9,Michelle Ulbrich · 88&rsquor;,0,0,FC Carl Zeiss Jena,Home,,990.0,0,0,0,0,7,3,0,0,381.0,23.0,9,13.0,0.6,0.6,0.1,12.0,0.0,166.0,263.0,63.1,5.0,130.0,6.0,13.0,2.0,,,,,,,,
Frauen-Bundesliga,2025-05-05,Frauen-Bundesliga (Matchweek 21),FC Carl Zeiss Jena,3-4-3,0.0,0.6,,0,0,Bayern München,4-2-3-1,1.0,1.9,Michelle Ulbrich · 88&rsquor;,0,0,Bayern München,Away,,990.0,1,1,0,0,16,7,0,0,894.0,18.0,3,6.0,2.0,2.0,1.5,30.0,2.0,674.0,788.0,85.5,64.0,465.0,12.0,29.0,13.0,,,,,,,,
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),FC Köln,4-4-2,4.0,3.5,Silia Plöchinger (OG) · 23&rsquor; Taylor Ziemer · 40&rsquor; Nicole Billa · 62&rsquor; Taylor Ziemer · 79&rsquor;,1,0,Turbine Potsdam,5-3-2,0.0,0.4,,2,0,FC Köln,Home,,990.0,3,2,0,1,24,10,1,0,707.0,13.0,14,10.0,3.5,2.7,1.8,40.0,4.0,497.0,597.0,83.2,49.0,408.0,17.0,20.0,9.0,,,,,,,,
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),FC Köln,4-4-2,4.0,3.5,Silia Plöchinger (OG) · 23&rsquor; Taylor Ziemer · 40&rsquor; Nicole Billa · 62&rsquor; Taylor Ziemer · 79&rsquor;,1,0,Turbine Potsdam,5-3-2,0.0,0.4,,2,0,Turbine Potsdam,Away,,990.0,0,0,0,0,6,0,2,0,343.0,15.0,12,16.0,0.5,0.5,0.2,8.0,0.0,129.0,217.0,59.4,7.0,139.0,7.0,13.0,6.0,,,,,,,,
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),TSG 1899 Hoffenheim,4-4-2,4.0,2.2,Selina Cerci · 7&rsquor; Selina Cerci · 14&rsquor; Selina Cerci · 45+3&rsquor; Ereleta Memeti · 77&rsquor;,1,0,FC Carl Zeiss Jena,3-4-1-2,0.0,0.4,,0,0,TSG 1899 Hoffenheim,Home,,990.0,4,2,0,0,19,5,1,0,733.0,16.0,3,11.0,2.2,2.2,1.7,35.0,7.0,556.0,644.0,86.3,60.0,392.0,15.0,18.0,10.0,,,,,,,,
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),TSG 1899 Hoffenheim,4-4-2,4.0,2.2,Selina Cerci · 7&rsquor; Selina Cerci · 14&rsquor; Selina Cerci · 45+3&rsquor; Ereleta Memeti · 77&rsquor;,1,0,FC Carl Zeiss Jena,3-4-1-2,0.0,0.4,,0,0,FC Carl Zeiss Jena,Away,,990.0,0,0,0,0,9,2,0,0,365.0,20.0,6,15.0,0.4,0.4,0.2,13.0,0.0,176.0,269.0,65.4,15.0,129.0,7.0,6.0,3.0,,,,,,,,
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),RB Leipzig,3-4-3,0.0,0.7,,0,0,Eintracht Frankfurt,4-3-1-2,2.0,2.1,Géraldine Reuteler · 20&rsquor; Nicole Anyomi · 37&rsquor;,0,0,RB Leipzig,Home,,990.0,0,0,0,0,5,2,0,0,502.0,10.0,11,7.0,0.7,0.7,0.7,9.0,0.0,307.0,404.0,76.0,23.0,182.0,5.0,5.0,2.0,,,,,,,,
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),RB Leipzig,3-4-3,0.0,0.7,,0,0,Eintracht Frankfurt,4-3-1-2,2.0,2.1,Géraldine Reuteler · 20&rsquor; Nicole Anyomi · 37&rsquor;,0,0,Eintracht Frankfurt,Away,,990.0,2,2,0,0,16,6,0,0,783.0,15.0,19,10.0,2.2,2.2,1.9,32.0,4.0,580.0,685.0,84.7,78.0,429.0,19.0,12.0,6.0,,,,,,,,
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),VfL Wolfsburg,4-3-3,3.0,3.3,Jule Brand · 4&rsquor; Sveindís Jane Jónsdóttir · 8&rsquor; Caitlin Dijkstra · 14&rsquor;,1,0,Bayer Leverkusen,4-4-2,1.0,2.2,Cornelia Kramer · 75&rsquor;,2,0,VfL Wolfsburg,Home,,990.0,3,2,0,0,15,8,1,0,555.0,11.0,10,10.0,3.3,3.3,2.3,25.0,5.0,355.0,461.0,77.0,27.0,235.0,16.0,24.0,10.0,,,,,,,,
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),VfL Wolfsburg,4-3-3,3.0,3.3,Jule Brand · 4&rsquor; Sveindís Jane Jónsdóttir · 8&rsquor; Caitlin Dijkstra · 14&rsquor;,1,0,Bayer Leverkusen,4-4-2,1.0,2.2,Cornelia Kramer · 75&rsquor;,2,0,Bayer Leverkusen,Away,,990.0,1,1,0,0,14,2,2,0,443.0,21.0,13,10.0,2.2,2.2,2.0,25.0,2.0,246.0,363.0,67.8,30.0,261.0,11.0,8.0,5.0,,,,,,,,
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),Bayern München,4-2-3-1,3.0,2.0,Lea Schüller · 36&rsquor; Pernille Harder · 45&rsquor; Lea Schüller · 64&rsquor;,0,0,SGS Essen,4-4-2,0.0,0.4,,0,0,Bayern München,Home,,990.0,3,2,0,0,19,7,0,0,634.0,26.0,9,14.0,2.0,2.0,1.0,31.0,4.0,400.0,513.0,78.0,38.0,222.0,11.0,17.0,7.0,,,,,,,,
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),Bayern München,4-2-3-1,3.0,2.0,Lea Schüller · 36&rsquor; Pernille Harder · 45&rsquor; Lea Schüller · 64&rsquor;,0,0,SGS Essen,4-4-2,0.0,0.4,,0,0,SGS Essen,Away,,990.0,0,0,0,0,8,2,0,0,509.0,25.0,16,16.0,0.4,0.4,0.2,9.0,0.0,264.0,382.0,69.1,21.0,239.0,12.0,20.0,8.0,,,,,,,,
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),Freiburg,4-2-3-1,3.0,2.2,Samantha Steuerwald · 14&rsquor; Svenja Fölmli · 40&rsquor; Eileen Campbell · 87&rsquor;,2,0,Werder Bremen,3-5-2,2.0,2.1,Larissa Mühlhaus · 3&rsquor; Larissa Mühlhaus (P) · 74&rsquor;,3,0,Freiburg,Home,,990.0,3,2,0,0,12,6,2,0,562.0,18.0,6,8.0,2.2,2.2,1.8,19.0,6.0,344.0,456.0,75.4,31.0,261.0,9.0,14.0,7.0,,,,,,,,
Frauen-Bundesliga,2025-05-11,Frauen-Bundesliga (Matchweek 22),Freiburg,4-2-3-1,3.0,2.2,Samantha Steuerwald · 14&rsquor; Svenja Fölmli · 40&rsquor; Eileen Campbell · 87&rsquor;,2,0,Werder Bremen,3-5-2,2.0,2.1,Larissa Mühlhaus · 3&rsquor; Larissa Mühlhaus (P) · 74&rsquor;,3,0,Werder Bremen,Away,,990.0,2,1,1,1,14,6,3,0,472.0,25.0,9,10.0,2.1,1.4,1.2,28.0,2.0,239.0,371.0,64.4,30.0,163.0,16.0,8.0,4.0,,,,,,,,
Frauen-Bundesliga,2025-09-05,Frauen-Bundesliga (Matchweek 1),Eintracht Frankfurt,4-3-3,5.0,3.4,Nicole Anyomi · 24&rsquor; Géraldine Reuteler · 34&rsquor; Amanda Ilestedt · 45&rsquor; Géraldine Reuteler · 69&rsquor; Remina Chiba (P) · 81&rsquor;,0,0,SGS Essen,4-4-1-1,0.0,0.5,,1,0,Eintracht Frankfurt,Home,,990.0,5,4,1,1,17,9,0,0,692.0,20.0,9,9.0,3.4,2.7,2.4,27.0,10.0,460.0,583.0,78.9,47.0,379.0,16.0,21.0,10.0,,,,,,,,
Frauen-Bundesliga,2025-09-05,Frauen-Bundesliga (Matchweek 1),Eintracht Frankfurt,4-3-3,5.0,3.4,Nicole Anyomi · 24&rsquor; Géraldine Reuteler · 34&rsquor; Amanda Ilestedt · 45&rsquor; Géraldine Reuteler · 69&rsquor; Remina Chiba (P) · 81&rsquor;,0,0,SGS Essen,4-4-1-1,0.0,0.5,,1,0,SGS Essen,Away,,990.0,0,0,0,0,6,2,1,0,531.0,26.0,11,19.0,0.5,0.5,0.3,9.0,0.0,281.0,400.0,70.3,22.0,223.0,9.0,21.0,8.0,,,,,,,,
Frauen-Bundesliga,2025-09-06,Frauen-Bundesliga (Matchweek 1),FC Köln,4-2-3-1,0.0,0.8,Celina Degen · 57&rsquor;,5,1,RB Leipzig,3-4-3,2.0,0.8,Marleen Schimmer · 14&rsquor; Sandra Starke · 63&rsquor;,2,0,FC Köln,Home,,956.0,0,0,0,0,10,2,4,1,536.0,16.0,7,10.0,0.8,0.8,0.6,12.0,0.0,320.0,425.0,75.3,33.0,191.0,12.0,21.0,8.0,,,,,,,,
Frauen-Bundesliga,2025-09-06,Frauen-Bundesliga (Matchweek 1),FC Köln,4-2-3-1,0.0,0.8,Celina Degen · 57&rsquor;,5,1,RB Leipzig,3-4-3,2.0,0.8,Marleen Schimmer · 14&rsquor; Sandra Starke · 63&rsquor;,2,0,RB Leipzig,Away,,990.0,2,0,0,0,16,7,2,0,543.0,19.0,2,12.0,0.8,0.8,0.7,28.0,4.0,321.0,430.0,74.7,27.0,194.0,7.0,16.0,2.0,,,,,,,,
Frauen-Bundesliga,2025-09-06,Frauen-Bundesliga (Matchweek 1),Bayern München,4-2-3-1,2.0,1.4,Vanessa Gilles · 76&rsquor; Klara Bühl · 77&rsquor;,0,0,Bayer Leverkusen,4-4-2,0.0,0.4,,0,0,Bayern München,Home,,990.0,2,2,0,0,13,6,0,0,754.0,10.0,5,9.0,1.4,1.4,1.2,22.0,4.0,558.0,653.0,85.5,51.0,341.0,11.0,26.0,11.0,,,,,,,,
Frauen-Bundesliga,2025-09-06,Frauen-Bundesliga (Matchweek 1),Bayern München,4-2-3-1,2.0,1.4,Vanessa Gilles · 76&rsquor; Klara Bühl · 77&rsquor;,0,0,Bayer Leverkusen,4-4-2,0.0,0.4,,0,0,Bayer Leverkusen,Away,,990.0,0,0,0,0,8,3,0,0,416.0,27.0,12,12.0,0.4,0.4,0.2,15.0,0.0,206.0,316.0,65.2,20.0,144.0,8.0,7.0,5.0,,,,,,,,
Frauen-Bundesliga,2025-09-07,Frauen-Bundesliga (Matchweek 1),Werder Bremen,4-3-2-1,1.0,2.0,Larissa Mühlhaus (P) · 82&rsquor;,1,0,Freiburg,4-1-3-2,1.0,0.8,Lisa Karl · 30&rsquor; Ingibjörg Sigurðardóttir · 81&rsquor;,2,1,Werder Bremen,Home,,990.0,1,0,1,1,10,3,1,0,543.0,9.0,6,16.0,2.0,1.3,1.2,22.0,2.0,306.0,431.0,71.0,28.0,283.0,12.0,6.0,2.0,,,,,,,,
Frauen-Bundesliga,2025-09-07,Frauen-Bundesliga (Matchweek 1),Werder Bremen,4-3-2-1,1.0,2.0,Larissa Mühlhaus (P) · 82&rsquor;,1,0,Freiburg,4-1-3-2,1.0,0.8,Lisa Karl · 30&rsquor; Ingibjörg Sigurðardóttir · 81&rsquor;,2,1,Freiburg,Away,,980.0,1,1,0,0,12,3,2,1,500.0,11.0,6,14.0,0.8,0.8,0.5,22.0,2.0,262.0,400.0,65.5,34.0,211.0,14.0,7.0,6.0,,,,,,,,
Frauen-Bundesliga,2025-09-07,Frauen-Bundesliga (Matchweek 1),Hamburger SV,5-3-2,3.0,1.2,Sophie Hillebrand · 31&rsquor; Melanie Brunnthaler · 81&rsquor; Svea Stoldt · 90+7&rsquor;,1,0,VfL Wolfsburg,4-3-3,3.0,2.1,Lineth Beerensteyn · 26&rsquor; Janina Minge (P) · 29&rsquor; Alexandra Popp · 52&rsquor;,2,0,Hamburger SV,Home,,990.0,3,1,0,0,7,4,1,0,411.0,20.0,4,9.0,1.2,1.2,0.4,10.0,2.0,150.0,278.0,54.0,21.0,132.0,11.0,17.0,8.0,,,,,,,,
Frauen-Bundesliga,2025-09-07,Frauen-Bundesliga (Matchweek 1),Hamburger SV,5-3-2,3.0,1.2,Sophie Hillebrand · 31&rsquor; Melanie Brunnthaler · 81&rsquor; Svea Stoldt · 90+7&rsquor;,1,0,VfL Wolfsburg,4-3-3,3.0,2.1,Lineth Beerensteyn · 26&rsquor; Janina Minge (P) · 29&rsquor; Alexandra Popp · 52&rsquor;,2,0,VfL Wolfsburg,Away,,990.0,3,2,1,1,13,5,2,0,695.0,21.0,8,13.0,2.1,1.4,1.2,22.0,5.0,458.0,589.0,77.8,70.0,251.0,20.0,19.0,7.0,,,,,,,,
Frauen-Bundesliga,2025-09-07,Frauen-Bundesliga (Matchweek 1),Union Berlin,3-4-1-2,1.0,2.8,Lisa Heiseler (P) · 41&rsquor;,1,0,1. FC Nürnberg,4-4-2,1.0,0.6,Selma Licina · 90&rsquor;,4,0,Union Berlin,Home,,990.0,1,0,1,1,26,4,1,0,641.0,11.0,8,12.0,2.9,2.3,1.5,47.0,1.0,391.0,515.0,75.9,50.0,176.0,16.0,24.0,12.0,,,,,,,,
Frauen-Bundesliga,2025-09-07,Frauen-Bundesliga (Matchweek 1),Union Berlin,3-4-1-2,1.0,2.8,Lisa Heiseler (P) · 41&rsquor;,1,0,1. FC Nürnberg,4-4-2,1.0,0.6,Selma Licina · 90&rsquor;,4,0,1. FC Nürnberg,Away,,990.0,1,1,0,0,6,2,4,0,376.0,18.0,7,19.0,0.6,0.6,0.5,9.0,2.0,140.0,253.0,55.3,22.0,119.0,12.0,9.0,4.0,,,,,,,,
Frauen-Bundesliga,2025-09-08,Frauen-Bundesliga (Matchweek 1),FC Carl Zeiss Jena,4-3-3,1.0,0.8,Merza Julević · 18&rsquor;,2,0,TSG 1899 Hoffenheim,4-4-2,4.0,2.8,Selina Cerci · 8&rsquor; Melissa Kössler · 37&rsquor; Melissa Kössler · 50&rsquor; Selina Cerci · 68&rsquor;,1,0,FC Carl Zeiss Jena,Home,,990.0,1,1,0,0,9,5,2,0,453.0,18.0,8,10.0,0.8,0.8,0.4,11.0,0.0,233.0,327.0,71.3,7.0,187.0,6.0,18.0,5.0,,,,,,,,
Frauen-Bundesliga,2025-09-08,Frauen-Bundesliga (Matchweek 1),FC Carl Zeiss Jena,4-3-3,1.0,0.8,Merza Julević · 18&rsquor;,2,0,TSG 1899 Hoffenheim,4-4-2,4.0,2.8,Selina Cerci · 8&rsquor; Melissa Kössler · 37&rsquor; Melissa Kössler · 50&rsquor; Selina Cerci · 68&rsquor;,1,0,TSG 1899 Hoffenheim,Away,,990.0,4,3,0,0,21,11,1,0,646.0,21.0,9,8.0,2.8,2.8,2.3,36.0,8.0,418.0,517.0,80.9,68.0,259.0,9.0,21.0,7.0,,,,,,,,
Frauen-Bundesliga,2025-09-12,Frauen-Bundesliga (Matchweek 2),Freiburg,4-1-3-2,1.0,0.7,Svenja Fölmli · 70&rsquor;,3,0,FC Köln,4-2-3-1,0.0,1.7,,3,0,Freiburg,Home,,990.0,1,1,0,0,10,4,3,0,490.0,15.0,7,18.0,0.7,0.7,0.5,18.0,2.0,224.0,342.0,65.5,17.0,170.0,14.0,15.0,3.0,,,,,,,,
Frauen-Bundesliga,2025-09-12,Frauen-Bundesliga (Matchweek 2),Freiburg,4-1-3-2,1.0,0.7,Svenja Fölmli · 70&rsquor;,3,0,FC Köln,4-2-3-1,0.0,1.7,,3,0,FC Köln,Away,,990.0,0,0,0,0,24,5,3,0,500.0,20.0,8,14.0,1.8,1.8,1.3,39.0,0.0,223.0,353.0,63.2,26.0,153.0,14.0,11.0,3.0,,,,,,,,
Frauen-Bundesliga,2025-09-13,Frauen-Bundesliga (Matchweek 2),1. FC Nürnberg,4-4-2,1.0,1.6,Nastassja Lein · 90&rsquor;,4,0,Werder Bremen,4-4-2,4.0,1.9,Medina Dešić · 1&rsquor; Amira Arfaoui · 12&rsquor; Medina Dešić · 47&rsquor; Medina Dešić · 90+4&rsquor;,1,0,1. FC Nürnberg,Home,,990.0,1,0,0,0,16,7,4,0,386.0,26.0,12,7.0,1.6,1.6,0.6,26.0,1.0,170.0,259.0,65.6,33.0,152.0,5.0,5.0,4.0,,,,,,,,
Frauen-Bundesliga,2025-09-13,Frauen-Bundesliga (Matchweek 2),1. FC Nürnberg,4-4-2,1.0,1.6,Nastassja Lein · 90&rsquor;,4,0,Werder Bremen,4-4-2,4.0,1.9,Medina Dešić · 1&rsquor; Amira Arfaoui · 12&rsquor; Medina Dešić · 47&rsquor; Medina Dešić · 90+4&rsquor;,1,0,Werder Bremen,Away,,990.0,4,2,0,0,15,10,1,0,540.0,18.0,6,10.0,1.9,1.9,1.5,25.0,6.0,322.0,427.0,75.4,28.0,202.0,12.0,13.0,4.0,,,,,,,,
Frauen-Bundesliga,2025-09-13,Frauen-Bundesliga (Matchweek 2),SGS Essen,4-2-3-1,0.0,0.4,,1,0,Hamburger SV,5-3-2,0.0,0.5,,3,0,SGS Essen,Home,,990.0,0,0,0,0,8,2,1,0,739.0,23.0,13,16.0,0.4,0.4,0.3,15.0,0.0,447.0,605.0,73.9,54.0,326.0,20.0,19.0,8.0,,,,,,,,
Frauen-Bundesliga,2025-09-13,Frauen-Bundesliga (Matchweek 2),SGS Essen,4-2-3-1,0.0,0.4,,1,0,Hamburger SV,5-3-2,0.0,0.5,,3,0,Hamburger SV,Away,,990.0,0,0,0,0,10,3,3,0,481.0,22.0,10,13.0,0.5,0.5,0.4,17.0,0.0,196.0,340.0,57.6,31.0,129.0,14.0,18.0,7.0,,,,,,,,
Frauen-Bundesliga,2025-09-14,Frauen-Bundesliga (Matchweek 2),RB Leipzig,5-3-2,0.0,0.2,,1,0,Bayern München,4-2-3-1,3.0,1.6,Lena Oberdorf · 10&rsquor; Lena Oberdorf · 57&rsquor; Vanessa Gilles · 90+1&rsquor;,2,0,RB Leipzig,Home,,990.0,0,0,0,0,4,1,1,0,444.0,15.0,13,13.0,0.2,0.2,0.2,5.0,0.0,259.0,343.0,75.5,12.0,165.0,5.0,17.0,5.0,,,,,,,,
Frauen-Bundesliga,2025-09-14,Frauen-Bundesliga (Matchweek 2),RB Leipzig,5-3-2,0.0,0.2,,1,0,Bayern München,4-2-3-1,3.0,1.6,Lena Oberdorf · 10&rsquor; Lena Oberdorf · 57&rsquor; Vanessa Gilles · 90+1&rsquor;,2,0,Bayern München,Away,,990.0,3,3,0,0,15,7,2,0,860.0,19.0,5,12.0,1.6,1.6,1.5,28.0,6.0,674.0,754.0,89.4,80.0,536.0,11.0,16.0,5.0,,,,,,,,
Frauen-Bundesliga,2025-09-14,Frauen-Bundesliga (Matchweek 2),VfL Wolfsburg,4-2-3-1,3.0,2.7,Janina Minge · 42&rsquor; Cora Zical · 82&rsquor; Lineth Beerensteyn · 87&rsquor;,2,0,FC Carl Zeiss Jena,5-3-2,1.0,0.4,Isabella Jaron · 56&rsquor;,2,0,VfL Wolfsburg,Home,,990.0,3,2,0,0,21,5,2,0,756.0,15.0,4,8.0,2.7,2.7,1.4,39.0,5.0,530.0,648.0,81.8,94.0,291.0,22.0,30.0,14.0,,,,,,,,
Frauen-Bundesliga,2025-09-14,Frauen-Bundesliga (Matchweek 2),VfL Wolfsburg,4-2-3-1,3.0,2.7,Janina Minge · 42&rsquor; Cora Zical · 82&rsquor; Lineth Beerensteyn · 87&rsquor;,2,0,FC Carl Zeiss Jena,5-3-2,1.0,0.4,Isabella Jaron · 56&rsquor;,2,0,FC Carl Zeiss Jena,Away,,990.0,1,1,0,0,5,2,2,0,344.0,18.0,5,16.0,0.4,0.4,0.4,8.0,2.0,113.0,213.0,53.1,9.0,68.0,1.0,15.0,5.0,,,,,,,,
Frauen-Bundesliga,2025-09-14,Frauen-Bundesliga (Matchweek 2),TSG 1899 Hoffenheim,4-4-2,3.0,1.1,Selina Cerci · 49&rsquor; Selina Cerci · 67&rsquor; Linda Natter · 90+3&rsquor;,4,0,Eintracht Frankfurt,4-4-2,0.0,1.2,,2,0,TSG 1899 Hoffenheim,Home,,990.0,3,2,0,0,10,6,4,0,427.0,17.0,6,14.0,1.1,1.1,0.5,16.0,5.0,211.0,309.0,68.3,19.0,165.0,12.0,13.0,8.0,,,,,,,,
Frauen-Bundesliga,2025-09-14,Frauen-Bundesliga (Matchweek 2),TSG 1899 Hoffenheim,4-4-2,3.0,1.1,Selina Cerci · 49&rsquor; Selina Cerci · 67&rsquor; Linda Natter · 90+3&rsquor;,4,0,Eintracht Frankfurt,4-4-2,0.0,1.2,,2,0,Eintracht Frankfurt,Away,,990.0,0,0,0,0,14,4,2,0,717.0,10.0,6,6.0,1.2,1.2,0.9,20.0,0.0,516.0,638.0,80.9,57.0,285.0,5.0,14.0,4.0,,,,,,,,
Frauen-Bundesliga,2025-09-15,Frauen-Bundesliga (Matchweek 2),Bayer Leverkusen,4-4-2,3.0,1.0,Vanessa Fudalla · 3&rsquor; Valentina Mädl · 6&rsquor; Carlotta Wamser · 61&rsquor;,2,0,Union Berlin,3-4-1-2,2.0,1.7,Dina Orschmann · 27&rsquor; Tomke Schneider · 87&rsquor;,3,0,Bayer Leverkusen,Home,,990.0,3,3,0,0,12,5,2,0,588.0,20.0,8,15.0,1.0,1.0,0.9,19.0,5.0,358.0,477.0,75.1,35.0,305.0,17.0,10.0,1.0,,,,,,,,
Frauen-Bundesliga,2025-09-15,Frauen-Bundesliga (Matchweek 2),Bayer Leverkusen,4-4-2,3.0,1.0,Vanessa Fudalla · 3&rsquor; Valentina Mädl · 6&rsquor; Carlotta Wamser · 61&rsquor;,2,0,Union Berlin,3-4-1-2,2.0,1.7,Dina Orschmann · 27&rsquor; Tomke Schneider · 87&rsquor;,3,0,Union Berlin,Away,,990.0,2,2,0,0,14,7,3,0,548.0,18.0,8,12.0,1.8,1.8,1.6,18.0,4.0,324.0,439.0,73.8,32.0,212.0,12.0,14.0,6.0,,,,,,,,
Frauen-Bundesliga,2025-09-19,Frauen-Bundesliga (Matchweek 3),Freiburg,4-1-3-2,6.0,1.1,Lisa Karl · 23&rsquor; Tessa Blumenberg · 45+1&rsquor; Nicole Ojukwu · 52&rsquor; Aurélie Csillag · 82&rsquor; Aurélie Csillag · 84&rsquor; Leela Egli · 90+2&rsquor;,3,0,Hamburger SV,5-3-2,2.0,1.5,Svea Stoldt · 42&rsquor; Annaleen Böhler · 54&rsquor;,1,0,Freiburg,Home,,990.0,6,3,0,0,15,11,3,0,677.0,22.0,9,15.0,1.2,1.2,0.7,23.0,8.0,413.0,546.0,75.6,29.0,198.0,27.0,18.0,8.0,,,,,,,,
Frauen-Bundesliga,2025-09-19,Frauen-Bundesliga (Matchweek 3),Freiburg,4-1-3-2,6.0,1.1,Lisa Karl · 23&rsquor; Tessa Blumenberg · 45+1&rsquor; Nicole Ojukwu · 52&rsquor; Aurélie Csillag · 82&rsquor; Aurélie Csillag · 84&rsquor; Leela Egli · 90+2&rsquor;,3,0,Hamburger SV,5-3-2,2.0,1.5,Svea Stoldt · 42&rsquor; Annaleen Böhler · 54&rsquor;,1,0,Hamburger SV,Away,,990.0,2,2,0,0,13,7,1,0,510.0,16.0,6,15.0,1.5,1.5,1.3,23.0,4.0,237.0,387.0,61.2,38.0,160.0,16.0,24.0,7.0,,,,,,,,
Frauen-Bundesliga,2025-09-20,Frauen-Bundesliga (Matchweek 3),Union Berlin,4-2-3-1,2.0,2.0,Lena Ostermeier (OG) · 2&rsquor; Sophie Weidauer · 38&rsquor;,2,0,SGS Essen,4-3-3,0.0,1.4,,1,0,Union Berlin,Home,,990.0,1,0,0,0,22,6,2,0,437.0,15.0,7,10.0,2.1,2.1,1.4,36.0,1.0,243.0,358.0,67.9,34.0,154.0,25.0,8.0,5.0,,,,,,,,
Frauen-Bundesliga,2025-09-20,Frauen-Bundesliga (Matchweek 3),Union Berlin,4-2-3-1,2.0,2.0,Lena Ostermeier (OG) · 2&rsquor; Sophie Weidauer · 38&rsquor;,2,0,SGS Essen,4-3-3,0.0,1.4,,1,0,SGS Essen,Away,,990.0,0,0,0,0,15,6,1,0,472.0,15.0,11,18.0,1.4,1.4,1.3,27.0,0.0,265.0,372.0,71.2,34.0,267.0,12.0,13.0,7.0,,,,,,,,
