League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won_Aerial_Duels,Lost_Aerial_Duels,Won_percent_Aerial_Duels
Première Ligue,2024-12-14,Première Ligue (Regular season),Paris FC,4-2-3-1,4,1.9,Kessya Bussy · 14&rsquor; Clara Matéo · 16&rsquor; Clara Matéo · 73&rsquor; Louna Ribadeira · 90&rsquor;,2,0,Dijon,4-1-4-1,0,0.7,NA,0,0,Dijon,Away,NA,990,0,0,0,4,9,2,24,6,13,0,0,0,45,5,6,45.5
Première Ligue,2024-12-14,Première Ligue (Regular season),Montpellier,5-4-1,0,0.4,Kethna Louis · 80&rsquor;,5,1,Fleury,3-4-3,1,1.2,Ewelina Kamczyk (P) · 77&rsquor;,2,0,Montpellier,Home,NA,979,4,1,1,18,9,1,28,13,15,0,1,0,45,7,13,35
Première Ligue,2024-12-14,Première Ligue (Regular season),Montpellier,5-4-1,0,0.4,Kethna Louis · 80&rsquor;,5,1,Fleury,3-4-3,1,1.2,Ewelina Kamczyk (P) · 77&rsquor;,2,0,Fleury,Away,NA,990,2,0,0,10,17,1,16,8,13,1,0,0,43,13,7,65
Première Ligue,2024-12-14,Première Ligue (Regular season),Stade de Reims,5-4-1,0,2,NA,0,0,Strasbourg,3-5-2,0,0.5,NA,1,0,Stade de Reims,Home,NA,990,0,0,0,5,9,1,33,11,12,0,0,0,40,7,15,31.8
Première Ligue,2024-12-14,Première Ligue (Regular season),Stade de Reims,5-4-1,0,2,NA,0,0,Strasbourg,3-5-2,0,0.5,NA,1,0,Strasbourg,Away,NA,990,1,0,0,11,5,1,5,6,21,0,0,0,36,15,7,68.2
Première Ligue,2024-12-14,Première Ligue (Regular season),Lyon,4-2-3-1,5,3.5,Melchie Dumornay · 11&rsquor; Lindsey Heaps · 22&rsquor; Melchie Dumornay · 24&rsquor; Vanessa Gilles · 31&rsquor; Amel Majri · 74&rsquor;,1,0,Nantes,4-1-3-2,1,0.3,Camille Robillard · 53&rsquor;,2,0,Lyon,Home,NA,990,1,0,0,10,6,3,17,11,18,0,0,0,65,8,2,80
Première Ligue,2024-12-14,Première Ligue (Regular season),Lyon,4-2-3-1,5,3.5,Melchie Dumornay · 11&rsquor; Lindsey Heaps · 22&rsquor; Melchie Dumornay · 24&rsquor; Vanessa Gilles · 31&rsquor; Amel Majri · 74&rsquor;,1,0,Nantes,4-1-3-2,1,0.3,Camille Robillard · 53&rsquor;,2,0,Nantes,Away,NA,990,2,0,0,7,8,1,5,15,21,0,0,0,47,2,8,20
Première Ligue,2025-01-07,Première Ligue (Regular season),Fleury,3-4-1-2,0,0.1,NA,0,0,Paris Saint-Germain,4-3-3,0,0.9,NA,2,0,Fleury,Home,NA,990,0,0,0,6,12,3,8,12,14,0,0,0,45,3,8,27.3
Première Ligue,2025-01-07,Première Ligue (Regular season),Fleury,3-4-1-2,0,0.1,NA,0,0,Paris Saint-Germain,4-3-3,0,0.9,NA,2,0,Paris Saint-Germain,Away,NA,990,2,0,0,12,6,5,19,5,9,0,0,0,54,8,3,72.7
Première Ligue,2025-01-08,Première Ligue (Regular season),Le Havre,4-4-2,0,0.1,NA,1,0,Paris FC,4-3-3,2,2,Gaëtane Thiney · 14&rsquor; Mathilde Bourdieu · 80&rsquor;,0,0,Le Havre,Home,NA,990,1,0,0,5,4,4,7,11,13,0,0,0,49,11,13,45.8
Première Ligue,2025-01-08,Première Ligue (Regular season),Le Havre,4-4-2,0,0.1,NA,1,0,Paris FC,4-3-3,2,2,Gaëtane Thiney · 14&rsquor; Mathilde Bourdieu · 80&rsquor;,0,0,Paris FC,Away,NA,990,0,0,0,4,5,5,31,12,7,0,0,0,57,13,11,54.2
Première Ligue,2025-01-08,Première Ligue (Regular season),Nantes,4-1-4-1,2,1.4,Caitlin Cosme · 5&rsquor; Juliette Mossard · 90+1&rsquor;,1,0,Guingamp,4-2-3-1,1,1.1,Alison Peniguel · 75&rsquor;,3,0,Nantes,Home,NA,990,1,0,0,9,8,6,18,11,10,0,0,0,62,7,5,58.3
Première Ligue,2025-01-08,Première Ligue (Regular season),Nantes,4-1-4-1,2,1.4,Caitlin Cosme · 5&rsquor; Juliette Mossard · 90+1&rsquor;,1,0,Guingamp,4-2-3-1,1,1.1,Alison Peniguel · 75&rsquor;,3,0,Guingamp,Away,NA,990,3,0,0,8,9,0,15,14,15,0,0,0,48,5,7,41.7
Première Ligue,2025-01-08,Première Ligue (Regular season),Strasbourg,3-4-3,1,0.7,Lorena Azzaro · 47&rsquor;,1,0,Montpellier,4-4-2,2,2.1,Océane Deslandes (P) · 82&rsquor; Lea Khelifi · 90+4&rsquor;,2,0,Strasbourg,Home,NA,990,1,0,0,11,6,0,13,7,14,0,1,0,39,5,12,29.4
Première Ligue,2025-01-08,Première Ligue (Regular season),Strasbourg,3-4-3,1,0.7,Lorena Azzaro · 47&rsquor;,1,0,Montpellier,4-4-2,2,2.1,Océane Deslandes (P) · 82&rsquor; Lea Khelifi · 90+4&rsquor;,2,0,Montpellier,Away,NA,990,2,0,0,6,10,0,21,16,12,1,0,0,45,12,5,70.6
Première Ligue,2025-01-08,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.7,NA,0,0,Stade de Reims,4-5-1,3,0.9,Maïté Boucly · 39&rsquor; Hawa Sangare · 61&rsquor; Hawa Sangare · 68&rsquor;,2,0,Saint-Étienne,Home,NA,990,0,0,0,5,11,5,20,5,15,0,0,0,50,2,4,33.3
Première Ligue,2025-01-08,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.7,NA,0,0,Stade de Reims,4-5-1,3,0.9,Maïté Boucly · 39&rsquor; Hawa Sangare · 61&rsquor; Hawa Sangare · 68&rsquor;,2,0,Stade de Reims,Away,NA,990,2,0,0,12,5,7,11,12,16,0,0,0,47,4,2,66.7
Première Ligue,2025-01-08,Première Ligue (Regular season),Lyon,4-2-3-1,2,2.8,Vanessa Gilles · 27&rsquor; Daniëlle van de Donk · 43&rsquor;,1,0,Dijon,5-4-1,0,0.3,NA,0,0,Lyon,Home,NA,990,1,0,0,8,4,1,37,6,11,0,0,0,56,10,6,62.5
Première Ligue,2025-01-08,Première Ligue (Regular season),Lyon,4-2-3-1,2,2.8,Vanessa Gilles · 27&rsquor; Daniëlle van de Donk · 43&rsquor;,1,0,Dijon,5-4-1,0,0.3,NA,0,0,Dijon,Away,NA,990,0,0,0,4,7,0,10,13,10,0,0,0,35,6,10,37.5
Première Ligue,2025-01-17,Première Ligue (Regular season),Fleury,3-4-1-2,6,3.4,Batcheba Louis · 17&rsquor; Faustine Robert · 25&rsquor; Batcheba Louis · 46&rsquor; Batcheba Louis · 48&rsquor; Aissata Traoré · 55&rsquor; Airine Fontaine · 90+4&rsquor;,3,0,Saint-Étienne,4-2-3-1,0,0.4,NA,1,0,Fleury,Home,NA,990,3,0,0,11,6,1,20,10,15,0,0,0,63,7,4,63.6
Première Ligue,2025-01-17,Première Ligue (Regular season),Fleury,3-4-1-2,6,3.4,Batcheba Louis · 17&rsquor; Faustine Robert · 25&rsquor; Batcheba Louis · 46&rsquor; Batcheba Louis · 48&rsquor; Aissata Traoré · 55&rsquor; Airine Fontaine · 90+4&rsquor;,3,0,Saint-Étienne,4-2-3-1,0,0.4,NA,1,0,Saint-Étienne,Away,NA,990,1,0,0,6,12,2,9,13,15,0,0,0,59,4,7,36.4
Première Ligue,2025-01-18,Première Ligue (Regular season),Paris FC,4-2-3-1,6,3.6,Kessya Bussy · 28&rsquor; Kessya Bussy · 44&rsquor; Kessya Bussy · 45+1&rsquor; Grace Kazadi (OG) · 51&rsquor; Mathilde Bourdieu · 62&rsquor; Théa Greboval · 73&rsquor;,0,0,Guingamp,4-2-3-1,0,0.2,Sofia Guellati · 34&rsquor;,0,1,Paris FC,Home,NA,990,0,0,0,7,6,6,26,10,4,0,0,0,64,7,5,58.3
Première Ligue,2025-01-18,Première Ligue (Regular season),Paris FC,4-2-3-1,6,3.6,Kessya Bussy · 28&rsquor; Kessya Bussy · 44&rsquor; Kessya Bussy · 45+1&rsquor; Grace Kazadi (OG) · 51&rsquor; Mathilde Bourdieu · 62&rsquor; Théa Greboval · 73&rsquor;,0,0,Guingamp,4-2-3-1,0,0.2,Sofia Guellati · 34&rsquor;,0,1,Guingamp,Away,NA,933,0,1,0,7,6,1,2,15,11,0,0,1,32,5,7,41.7
Première Ligue,2025-01-18,Première Ligue (Regular season),Montpellier,4-3-3,1,0.9,Kethna Louis · 90+7&rsquor;,1,0,Le Havre,4-3-3,3,0.9,Laurie Cance · 16&rsquor; Chancelle Effa Effa · 25&rsquor; Laurie Cance · 90+2&rsquor;,1,0,Montpellier,Home,NA,990,1,0,0,9,9,3,24,20,8,0,0,0,58,12,9,57.1
Première Ligue,2025-01-18,Première Ligue (Regular season),Montpellier,4-3-3,1,0.9,Kethna Louis · 90+7&rsquor;,1,0,Le Havre,4-3-3,3,0.9,Laurie Cance · 16&rsquor; Chancelle Effa Effa · 25&rsquor; Laurie Cance · 90+2&rsquor;,1,0,Le Havre,Away,NA,990,1,0,0,10,9,0,6,6,21,0,0,0,48,9,12,42.9
Première Ligue,2025-01-18,Première Ligue (Regular season),Dijon,4-3-3,1,0.7,Klaudia Jedlińska · 76&rsquor;,1,0,Strasbourg,3-4-3,0,0.4,NA,0,0,Dijon,Home,NA,990,1,0,0,7,7,5,28,10,6,0,0,0,47,6,1,85.7
Première Ligue,2025-01-18,Première Ligue (Regular season),Dijon,4-3-3,1,0.7,Klaudia Jedlińska · 76&rsquor;,1,0,Strasbourg,3-4-3,0,0.4,NA,0,0,Strasbourg,Away,NA,990,0,0,0,7,6,0,13,7,13,0,0,0,40,1,6,14.3
Première Ligue,2025-01-18,Première Ligue (Regular season),Nantes,4-2-3-1,1,0.6,Danielle Marcano · 66&rsquor;,3,0,Stade de Reims,5-4-1,1,1.6,Léa Bourgain · 85&rsquor;,0,0,Nantes,Home,NA,990,3,0,0,11,6,2,14,11,18,0,0,0,66,9,13,40.9
Première Ligue,2025-01-18,Première Ligue (Regular season),Nantes,4-2-3-1,1,0.6,Danielle Marcano · 66&rsquor;,3,0,Stade de Reims,5-4-1,1,1.6,Léa Bourgain · 85&rsquor;,0,0,Stade de Reims,Away,NA,990,0,0,0,6,10,0,17,10,14,0,0,0,62,13,9,59.1
Première Ligue,2025-01-18,Première Ligue (Regular season),Paris Saint-Germain,3-5-2,0,0.5,NA,1,0,Lyon,4-2-3-1,2,1.4,Melchie Dumornay · 7&rsquor; Kadidiatou Diani · 31&rsquor;,2,0,Paris Saint-Germain,Home,NA,990,1,0,0,8,9,1,16,18,18,0,0,0,46,4,8,33.3
Première Ligue,2025-01-18,Première Ligue (Regular season),Paris Saint-Germain,3-5-2,0,0.5,NA,1,0,Lyon,4-2-3-1,2,1.4,Melchie Dumornay · 7&rsquor; Kadidiatou Diani · 31&rsquor;,2,0,Lyon,Away,NA,990,2,0,0,10,8,4,20,7,17,0,0,0,47,8,4,66.7
Première Ligue,2025-01-31,Première Ligue (Regular season),Montpellier,4-4-2,1,0.1,Sonia Ouchene · 45+1&rsquor;,1,0,Lyon,4-2-3-1,4,3,Wendie Renard · 30&rsquor; Amel Majri · 37&rsquor; Lindsey Heaps · 45+2&rsquor; Sara Däbritz · 59&rsquor;,0,0,Montpellier,Home,NA,990,1,0,0,8,6,2,11,7,24,0,1,0,44,13,19,40.6
Première Ligue,2025-01-31,Première Ligue (Regular season),Montpellier,4-4-2,1,0.1,Sonia Ouchene · 45+1&rsquor;,1,0,Lyon,4-2-3-1,4,3,Wendie Renard · 30&rsquor; Amel Majri · 37&rsquor; Lindsey Heaps · 45+2&rsquor; Sara Däbritz · 59&rsquor;,0,0,Lyon,Away,NA,990,0,0,0,6,8,1,32,8,16,1,0,0,58,19,13,59.4
Première Ligue,2025-02-01,Première Ligue (Regular season),Stade de Reims,3-4-3,0,0.2,NA,4,0,Paris FC,4-2-3-1,3,1.7,Clara Matéo · 19&rsquor; Clara Matéo · 45+1&rsquor; Kessya Bussy · 62&rsquor;,2,0,Stade de Reims,Home,NA,990,4,0,0,15,6,0,18,11,21,0,0,0,52,6,9,40
Première Ligue,2025-02-01,Première Ligue (Regular season),Stade de Reims,3-4-3,0,0.2,NA,4,0,Paris FC,4-2-3-1,3,1.7,Clara Matéo · 19&rsquor; Clara Matéo · 45+1&rsquor; Kessya Bussy · 62&rsquor;,2,0,Paris FC,Away,NA,990,2,0,0,7,15,2,13,15,27,0,0,0,61,9,6,60
Première Ligue,2025-02-01,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,2,1.4,Cindy Caputo · 7&rsquor; Cindy Caputo · 76&rsquor;,0,0,Nantes,4-2-3-1,2,1,Louise Fleury · 15&rsquor; Solene Champagnac (OG) · 81&rsquor;,2,0,Saint-Étienne,Home,NA,990,0,0,0,5,5,0,17,16,8,0,0,1,51,7,8,46.7
Première Ligue,2025-02-01,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,2,1.4,Cindy Caputo · 7&rsquor; Cindy Caputo · 76&rsquor;,0,0,Nantes,4-2-3-1,2,1,Louise Fleury · 15&rsquor; Solene Champagnac (OG) · 81&rsquor;,2,0,Nantes,Away,NA,990,2,0,0,5,5,2,24,17,15,0,0,0,56,8,9,47.1
Première Ligue,2025-02-01,Première Ligue (Regular season),Le Havre,4-1-4-1,0,0.6,NA,1,0,Fleury,3-4-1-2,0,1,NA,2,0,Le Havre,Home,NA,990,1,0,0,7,11,5,10,6,15,0,0,0,51,10,17,37
Première Ligue,2025-02-01,Première Ligue (Regular season),Le Havre,4-1-4-1,0,0.6,NA,1,0,Fleury,3-4-1-2,0,1,NA,2,0,Fleury,Away,NA,990,2,0,0,11,7,1,24,5,12,0,0,0,57,17,9,65.4
Première Ligue,2025-02-01,Première Ligue (Regular season),Guingamp,4-2-3-1,0,0.1,NA,3,0,Dijon,4-3-3,3,0.5,Wang Yanwen · 9&rsquor; Klaudia Jedlińska · 22&rsquor; Nadia Krezyman · 45&rsquor;,2,0,Guingamp,Home,NA,990,3,0,0,17,9,0,11,4,18,0,0,0,65,5,6,45.5
Première Ligue,2025-02-01,Première Ligue (Regular season),Guingamp,4-2-3-1,0,0.1,NA,3,0,Dijon,4-3-3,3,0.5,Wang Yanwen · 9&rsquor; Klaudia Jedlińska · 22&rsquor; Nadia Krezyman · 45&rsquor;,2,0,Dijon,Away,NA,990,2,0,0,10,17,5,21,22,16,0,0,0,71,6,5,54.5
Première Ligue,2025-02-01,Première Ligue (Regular season),Strasbourg,5-3-2,1,0.2,Liana Joseph · 90+3&rsquor;,1,0,Paris Saint-Germain,4-2-3-1,2,0.5,Romée Leuchter · 45&rsquor; Laurine Hannequin (OG) · 63&rsquor;,3,0,Strasbourg,Home,NA,990,1,0,0,16,11,2,2,11,17,0,0,1,45,3,16,15.8
Première Ligue,2025-02-01,Première Ligue (Regular season),Strasbourg,5-3-2,1,0.2,Liana Joseph · 90+3&rsquor;,1,0,Paris Saint-Germain,4-2-3-1,2,0.5,Romée Leuchter · 45&rsquor; Laurine Hannequin (OG) · 63&rsquor;,3,0,Paris Saint-Germain,Away,NA,990,3,0,0,12,14,1,17,8,13,0,0,0,37,16,3,84.2
Première Ligue,2025-02-14,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.3,Maëlle Garbino · 48&rsquor; Maëlle Garbino · 54&rsquor; Mathilde Bourdieu · 72&rsquor; Kessya Bussy · 76&rsquor;,0,0,Saint-Étienne,4-2-3-1,0,0.1,NA,0,0,Paris FC,Home,NA,990,0,0,0,5,5,5,17,8,16,0,0,0,55,10,11,47.6
Première Ligue,2025-02-14,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.3,Maëlle Garbino · 48&rsquor; Maëlle Garbino · 54&rsquor; Mathilde Bourdieu · 72&rsquor; Kessya Bussy · 76&rsquor;,0,0,Saint-Étienne,4-2-3-1,0,0.1,NA,0,0,Saint-Étienne,Away,NA,990,0,0,0,5,5,3,5,9,13,0,0,0,46,11,10,52.4
Première Ligue,2025-02-15,Première Ligue (Regular season),Fleury,3-4-1-2,1,0.5,Aissata Traoré · 40&rsquor;,1,0,Strasbourg,3-4-3,1,1.1,Liana Joseph · 79&rsquor;,0,0,Fleury,Home,NA,990,1,0,0,5,3,0,18,7,15,0,0,0,39,9,6,60
Première Ligue,2025-02-15,Première Ligue (Regular season),Fleury,3-4-1-2,1,0.5,Aissata Traoré · 40&rsquor;,1,0,Strasbourg,3-4-3,1,1.1,Liana Joseph · 79&rsquor;,0,0,Strasbourg,Away,NA,990,0,0,0,4,3,5,20,8,8,0,0,0,63,6,9,40
Première Ligue,2025-02-15,Première Ligue (Regular season),Lyon,4-2-3-1,7,3.2,Vanessa Gilles · 10&rsquor; Melchie Dumornay · 30&rsquor; Kadidiatou Diani · 35&rsquor; Kadidiatou Diani · 59&rsquor; Kadidiatou Diani · 62&rsquor; Daniëlle van de Donk · 69&rsquor; Sofia Huerta · 72&rsquor;,1,0,Guingamp,4-4-2,0,0,NA,0,0,Lyon,Home,NA,990,1,0,0,9,4,3,33,16,12,0,0,0,64,12,6,66.7
Première Ligue,2025-02-15,Première Ligue (Regular season),Lyon,4-2-3-1,7,3.2,Vanessa Gilles · 10&rsquor; Melchie Dumornay · 30&rsquor; Kadidiatou Diani · 35&rsquor; Kadidiatou Diani · 59&rsquor; Kadidiatou Diani · 62&rsquor; Daniëlle van de Donk · 69&rsquor; Sofia Huerta · 72&rsquor;,1,0,Guingamp,4-4-2,0,0,NA,0,0,Guingamp,Away,NA,990,0,0,0,7,8,0,9,10,17,0,0,0,43,6,12,33.3
Première Ligue,2025-02-15,Première Ligue (Regular season),Dijon,4-3-3,2,1.8,Meriame Terchoun · 37&rsquor; Klaudia Jedlińska · 90&rsquor;,4,0,Stade de Reims,3-4-3,1,1.1,Hawa Sangare · 59&rsquor;,0,0,Dijon,Home,NA,990,4,0,0,8,10,2,17,4,18,1,0,0,52,2,7,22.2
Première Ligue,2025-02-15,Première Ligue (Regular season),Dijon,4-3-3,2,1.8,Meriame Terchoun · 37&rsquor; Klaudia Jedlińska · 90&rsquor;,4,0,Stade de Reims,3-4-3,1,1.1,Hawa Sangare · 59&rsquor;,0,0,Stade de Reims,Away,NA,990,0,0,0,12,8,0,14,5,23,0,1,0,47,7,2,77.8
Première Ligue,2025-02-15,Première Ligue (Regular season),Nantes,4-2-3-1,2,2.2,Julie Machart (P) · 2&rsquor; Naomie Vagre · 29&rsquor;,3,0,Le Havre,4-1-4-1,2,1,Laurie Cance · 21&rsquor; Ikram Adjabi · 31&rsquor;,0,0,Nantes,Home,NA,990,3,0,0,10,5,1,19,10,15,0,0,0,37,5,12,29.4
Première Ligue,2025-02-15,Première Ligue (Regular season),Nantes,4-2-3-1,2,2.2,Julie Machart (P) · 2&rsquor; Naomie Vagre · 29&rsquor;,3,0,Le Havre,4-1-4-1,2,1,Laurie Cance · 21&rsquor; Ikram Adjabi · 31&rsquor;,0,0,Le Havre,Away,NA,990,0,0,0,7,9,1,22,12,16,0,1,0,54,12,5,70.6
Première Ligue,2025-02-15,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,4,3.1,Grace Geyoro · 23&rsquor; Jennifer Echegini · 35&rsquor; Sakina Karchaoui · 65&rsquor; Romée Leuchter (P) · 87&rsquor;,2,0,Montpellier,4-4-2,1,0.8,Soufiya Ngueleu · 90+1&rsquor;,2,0,Paris Saint-Germain,Home,NA,990,2,0,0,11,11,3,18,14,11,0,0,0,47,10,7,58.8
Première Ligue,2025-02-15,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,4,3.1,Grace Geyoro · 23&rsquor; Jennifer Echegini · 35&rsquor; Sakina Karchaoui · 65&rsquor; Romée Leuchter (P) · 87&rsquor;,2,0,Montpellier,4-4-2,1,0.8,Soufiya Ngueleu · 90+1&rsquor;,2,0,Montpellier,Away,NA,990,2,0,0,12,11,1,3,13,9,0,1,0,37,7,10,41.2
Première Ligue,2025-03-01,Première Ligue (Regular season),Dijon,3-4-3,0,0,NA,3,0,Paris Saint-Germain,4-2-3-1,1,1.6,Tara Elimbi Gilbert · 81&rsquor;,0,0,Dijon,Home,NA,990,3,0,0,15,10,4,1,11,12,0,0,0,27,5,18,21.7
Première Ligue,2025-03-01,Première Ligue (Regular season),Dijon,3-4-3,0,0,NA,3,0,Paris Saint-Germain,4-2-3-1,1,1.6,Tara Elimbi Gilbert · 81&rsquor;,0,0,Paris Saint-Germain,Away,NA,990,0,0,0,12,15,2,26,10,11,0,0,0,35,17,5,77.3
Première Ligue,2025-03-01,Première Ligue (Regular season),Saint-Étienne,4-3-3,1,1,Adéle Connesson (P) · 82&rsquor;,2,0,Le Havre,4-2-3-1,2,0.7,Laurie Cance · 26&rsquor; Madeline Roth · 71&rsquor;,3,0,Saint-Étienne,Home,NA,990,2,0,0,5,14,2,10,8,13,0,0,0,24,6,14,30
Première Ligue,2025-03-01,Première Ligue (Regular season),Saint-Étienne,4-3-3,1,1,Adéle Connesson (P) · 82&rsquor;,2,0,Le Havre,4-2-3-1,2,0.7,Laurie Cance · 26&rsquor; Madeline Roth · 71&rsquor;,3,0,Le Havre,Away,NA,990,3,0,0,16,4,5,12,14,19,0,1,0,52,14,6,70
Première Ligue,2025-03-01,Première Ligue (Regular season),Paris FC,4-2-3-1,0,1.4,NA,0,0,Nantes,4-4-2,0,0.3,NA,0,0,Paris FC,Home,NA,990,0,0,0,4,3,1,30,13,12,0,0,0,58,10,9,52.6
Première Ligue,2025-03-01,Première Ligue (Regular season),Paris FC,4-2-3-1,0,1.4,NA,0,0,Nantes,4-4-2,0,0.3,NA,0,0,Nantes,Away,NA,990,0,0,0,4,4,0,15,14,15,0,0,0,42,9,10,47.4
Première Ligue,2025-03-01,Première Ligue (Regular season),Stade de Reims,3-4-3,2,0.4,Monique Ngock · 52&rsquor; Celeste Boureille (OG) · 80&rsquor;,2,0,Montpellier,3-5-2,4,1.2,Judith Coquet · 49&rsquor; Judith Coquet · 70&rsquor; Ifeoma Onumonu · 78&rsquor; Judith Coquet · 86&rsquor;,2,0,Stade de Reims,Home,NA,990,2,0,0,10,18,0,19,12,20,0,0,0,47,12,11,52.2
Première Ligue,2025-03-01,Première Ligue (Regular season),Stade de Reims,3-4-3,2,0.4,Monique Ngock · 52&rsquor; Celeste Boureille (OG) · 80&rsquor;,2,0,Montpellier,3-5-2,4,1.2,Judith Coquet · 49&rsquor; Judith Coquet · 70&rsquor; Ifeoma Onumonu · 78&rsquor; Judith Coquet · 86&rsquor;,2,0,Montpellier,Away,NA,990,2,0,0,20,9,3,15,5,6,0,0,1,41,12,12,50
Première Ligue,2025-03-01,Première Ligue (Regular season),Guingamp,4-4-2,0,0.3,NA,4,0,Fleury,3-4-1-2,6,2.4,Morgane Martins · 26&rsquor; Marine Dafeur · 35&rsquor; Batcheba Louis · 45+2&rsquor; Aissata Traoré · 53&rsquor; Aissata Traoré (P) · 61&rsquor; Airine Fontaine · 83&rsquor;,2,0,Guingamp,Home,NA,990,4,0,0,13,9,2,15,12,19,0,1,0,44,11,7,61.1
Première Ligue,2025-03-01,Première Ligue (Regular season),Guingamp,4-4-2,0,0.3,NA,4,0,Fleury,3-4-1-2,6,2.4,Morgane Martins · 26&rsquor; Marine Dafeur · 35&rsquor; Batcheba Louis · 45+2&rsquor; Aissata Traoré · 53&rsquor; Aissata Traoré (P) · 61&rsquor; Airine Fontaine · 83&rsquor;,2,0,Fleury,Away,NA,990,2,0,0,10,12,3,18,7,15,1,0,0,55,7,11,38.9
Première Ligue,2025-03-01,Première Ligue (Regular season),Strasbourg,3-4-3,0,0.4,NA,0,0,Lyon,4-2-3-1,4,4.1,Eugénie Le Sommer · 6&rsquor; Wendie Renard · 62&rsquor; Melchie Dumornay · 64&rsquor; Tabitha Chawinga · 90&rsquor;,1,0,Strasbourg,Home,NA,990,0,0,0,6,8,0,9,6,10,0,0,0,44,2,3,40
Première Ligue,2025-03-01,Première Ligue (Regular season),Strasbourg,3-4-3,0,0.4,NA,0,0,Lyon,4-2-3-1,4,4.1,Eugénie Le Sommer · 6&rsquor; Wendie Renard · 62&rsquor; Melchie Dumornay · 64&rsquor; Tabitha Chawinga · 90&rsquor;,1,0,Lyon,Away,NA,990,1,0,0,8,6,2,22,11,9,0,0,0,68,3,2,60
Première Ligue,2025-03-14,Première Ligue (Regular season),Lyon,4-2-3-1,8,2.9,Ada Hegerberg · 5&rsquor; Wendie Renard · 38&rsquor; Melchie Dumornay · 48&rsquor; Sara Däbritz · 64&rsquor; Ellie Carpenter · 77&rsquor; Vicki Bècho · 90&rsquor; Ada Hegerberg · 90+2&rsquor; Ellie Carpenter · 90+4&rsquor;,0,0,Stade de Reims,3-4-3,1,0.5,Anaele Le Moguedec · 13&rsquor;,1,0,Lyon,Home,NA,990,0,0,0,10,8,3,34,14,11,0,0,0,57,15,4,78.9
Première Ligue,2025-03-14,Première Ligue (Regular season),Lyon,4-2-3-1,8,2.9,Ada Hegerberg · 5&rsquor; Wendie Renard · 38&rsquor; Melchie Dumornay · 48&rsquor; Sara Däbritz · 64&rsquor; Ellie Carpenter · 77&rsquor; Vicki Bècho · 90&rsquor; Ada Hegerberg · 90+2&rsquor; Ellie Carpenter · 90+4&rsquor;,0,0,Stade de Reims,3-4-3,1,0.5,Anaele Le Moguedec · 13&rsquor;,1,0,Stade de Reims,Away,NA,990,1,0,0,9,10,1,5,5,13,0,0,0,31,4,15,21.1
Première Ligue,2025-03-15,Première Ligue (Regular season),Nantes,4-4-2,0,1.3,NA,0,0,Strasbourg,3-4-3,0,0.8,NA,2,0,Nantes,Home,NA,990,0,0,0,9,9,1,18,7,9,1,0,0,33,8,14,36.4
Première Ligue,2025-03-15,Première Ligue (Regular season),Nantes,4-4-2,0,1.3,NA,0,0,Strasbourg,3-4-3,0,0.8,NA,2,0,Strasbourg,Away,NA,990,2,0,0,11,9,1,15,9,15,0,1,0,33,14,8,63.6
Première Ligue,2025-03-15,Première Ligue (Regular season),Fleury,3-4-1-2,0,0.7,NA,0,0,Dijon,4-3-3,0,1,NA,4,0,Fleury,Home,NA,990,0,0,0,7,11,0,12,7,8,0,0,0,55,7,3,70
Première Ligue,2025-03-15,Première Ligue (Regular season),Fleury,3-4-1-2,0,0.7,NA,0,0,Dijon,4-3-3,0,1,NA,4,0,Dijon,Away,NA,990,4,0,0,12,7,2,13,4,10,0,0,0,49,4,7,36.4
Première Ligue,2025-03-15,Première Ligue (Regular season),Le Havre,4-3-3,2,2.2,Sofia Guellati (OG) · 34&rsquor; Salomé Elisor (P) · 58&rsquor;,2,0,Guingamp,4-3-3,1,0.8,Sofia Guellati · 45+1&rsquor;,1,0,Le Havre,Home,NA,990,2,0,0,8,13,5,21,12,4,1,0,0,40,13,15,46.4
Première Ligue,2025-03-15,Première Ligue (Regular season),Le Havre,4-3-3,2,2.2,Sofia Guellati (OG) · 34&rsquor; Salomé Elisor (P) · 58&rsquor;,2,0,Guingamp,4-3-3,1,0.8,Sofia Guellati · 45+1&rsquor;,1,0,Guingamp,Away,NA,990,1,0,0,13,7,3,17,8,7,0,1,1,23,16,15,51.6
Première Ligue,2025-03-15,Première Ligue (Regular season),Paris Saint-Germain,4-3-3,0,0.3,NA,2,0,Paris FC,4-2-3-1,0,0.4,NA,0,0,Paris Saint-Germain,Home,NA,990,2,0,0,4,9,3,18,11,9,0,0,0,59,9,5,64.3
