"Season","Squad","Comp","Player","Nation","Pos","Age","Mins_Per_90","Gls_Standard","Sh_Standard","SoT_Standard","SoT_percent_Standard","Sh_per_90_Standard","SoT_per_90_Standard","G_per_Sh_Standard","G_per_SoT_Standard","Dist_Standard","FK_Standard","PK_Standard","PKatt_Standard","xG_Expected","npxG_Expected","npxG_per_Sh_Expected","G_minus_xG_Expected","np:G_minus_xG_Expected","PlayerURL","LeagueName","LeagueURL","StatType"
"2022-2023","Bayer Leverkusen","Frauen-Bundesliga","Alexandra Emmerling","GER","FW,DF","23",5.6,1,4,1,25,0.71,0.18,0.25,1,12.8,0,0,0,0.5,0.5,0.13,0.5,0.5,"https://fbref.com/en/players/5dac1c9b/Alexandra-Emmerling","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayer Leverkusen","Frauen-Bundesliga","Eva Van Deursen","NED","MF,FW","23",5,0,6,3,50,1.21,0.61,0,0,16.7,0,0,0,0.9,0.9,0.14,-0.9,-0.9,"https://fbref.com/en/players/6f3b59ad/Eva-Van-Deursen","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayer Leverkusen","Frauen-Bundesliga","Clara Fröhlich","GER","DF","18",4.4,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/265328ec/Clara-Frohlich","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayer Leverkusen","Frauen-Bundesliga","Verena Wieder","GER","FW,MF","22",3.8,4,6,4,66.7,1.58,1.05,0.5,0.75,16.8,0,1,1,1.7,0.9,0.16,2.3,2.1,"https://fbref.com/en/players/a584ebc3/Verena-Wieder","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayer Leverkusen","Frauen-Bundesliga","Anna Klink","GER","GK","27",2.8,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/bf4c1b19/Anna-Klink","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayer Leverkusen","Frauen-Bundesliga","Chiara Bücher","GER","FW","18",3.7,0,2,1,50,0.54,0.27,0,0,9.9,0,0,0,0.5,0.5,0.26,-0.5,-0.5,"https://fbref.com/en/players/73e656b8/Chiara-Bucher","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayer Leverkusen","Frauen-Bundesliga","Milena Nikolić","BIH","FW,MF","30",1,1,9,3,33.3,8.9,2.97,0.11,0.33,13.8,0,0,0,1,1,0.11,0,0,"https://fbref.com/en/players/07d673a8/Milena-Nikolic","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayer Leverkusen","Frauen-Bundesliga","Annika Enderle","GER","FW,MF","21",0.8,0,1,0,0,1.29,0,0,NA,13.5,0,0,0,0,0,0.04,0,0,"https://fbref.com/en/players/9b3862eb/Annika-Enderle","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayer Leverkusen","Frauen-Bundesliga","Mia Eickmann","GER","DF,MF","19",0.4,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/37b95266/Mia-Eickmann","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Bayer Leverkusen","Frauen-Bundesliga","Anne Moll","GER","GK","17",0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/0774c8e8/Anne-Moll","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Janina Minge","GER","MF","23",21.7,9,57,25,43.9,2.63,1.15,0.16,0.36,16.9,0,0,0,5.6,5.6,0.1,3.4,3.4,"https://fbref.com/en/players/7c63ff02/Janina-Minge","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Lisa Karl","GER","DF","25",20.6,4,19,9,47.4,0.92,0.44,0.21,0.44,16.3,0,0,0,2.6,2.6,0.14,1.4,1.4,"https://fbref.com/en/players/3ed2f636/Lisa-Karl","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Meret Felde","GER","MF","23",20.1,0,12,3,25,0.6,0.15,0,0,27.9,0,0,0,0.5,0.5,0.04,-0.5,-0.5,"https://fbref.com/en/players/18c75eec/Meret-Felde","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Greta Stegemann","GER","DF","21",19.7,0,6,2,33.3,0.3,0.1,0,0,15,0,0,0,1.2,1.2,0.2,-1.2,-1.2,"https://fbref.com/en/players/45c1817c/Greta-Stegemann","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Samantha Steuerwald","GER","DF","23",18.4,1,23,3,13,1.25,0.16,0.04,0.33,14.1,0,0,0,1.5,1.5,0.07,-0.5,-0.5,"https://fbref.com/en/players/444e3ae7/Samantha-Steuerwald","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Marie Müller","GER","DF,FW","22",16.8,2,28,10,35.7,1.67,0.6,0.04,0.1,22.6,1,1,1,2.3,1.6,0.06,-0.3,-0.6,"https://fbref.com/en/players/5650c52c/Marie-Muller","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Hasret Kayikci","GER","MF,FW","30",14.8,3,47,14,29.8,3.17,0.94,0.06,0.21,21.1,7,0,0,3.8,3.8,0.08,-0.8,-0.8,"https://fbref.com/en/players/b5fa0c44/Hasret-Kayikci","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Giovanna Hoffmann","GER","FW","23",14,1,23,6,26.1,1.64,0.43,0.04,0.17,15.2,0,0,0,3.2,3.2,0.14,-2.2,-2.2,"https://fbref.com/en/players/e81f194d/Giovanna-Hoffmann","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Chiara Loos","GER","FW,MF","25",10.8,2,13,7,53.8,1.21,0.65,0.15,0.29,15.5,0,0,0,1.4,1.4,0.11,0.6,0.6,"https://fbref.com/en/players/e880235f/Chiara-Loos","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Lisa Kolb","AUT","FW","21",9.6,1,12,5,41.7,1.25,0.52,0.08,0.2,18.5,0,0,0,1.1,1.1,0.09,-0.1,-0.1,"https://fbref.com/en/players/1adffcd6/Lisa-Kolb","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Judith Steinert","GER","FW,DF","26",11.6,3,17,8,47.1,1.47,0.69,0.18,0.38,16.4,0,0,0,2.8,2.8,0.17,0.2,0.2,"https://fbref.com/en/players/b34e600e/Judith-Steinert","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Riola Xhemaili","SUI","MF,FW","19",10.6,3,15,6,40,1.42,0.57,0.2,0.5,19,3,0,0,2.1,2.1,0.14,0.9,0.9,"https://fbref.com/en/players/fcef69b4/Riola-Xhemaili","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Rafaela Borggräfe","GER","GK","22",10,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/1e3345f7/Rafaela-Borggrafe","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Lena Nuding","GER","GK","29",9.5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/781a82de/Lena-Nuding","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Jana Vojteková","SVK","DF,MF","30",7,1,7,3,42.9,1,0.43,0.14,0.33,27.4,2,0,0,0.2,0.2,0.03,0.8,0.8,"https://fbref.com/en/players/28b832f1/Jana-Vojtekova","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Annabel Schasching","AUT","MF","20",5.8,1,4,2,50,0.69,0.34,0.25,0.5,16.7,0,0,0,0.3,0.3,0.07,0.7,0.7,"https://fbref.com/en/players/021718ce/Annabel-Schasching","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Svenja Fölmli","SUI","FW","19",4,3,9,7,77.8,2.26,1.75,0.33,0.43,16.2,1,0,0,1.5,1.5,0.16,1.5,1.5,"https://fbref.com/en/players/cbb37685/Svenja-Folmli","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Cora Zical","GER","FW",NA,5.9,2,14,4,28.6,2.38,0.68,0.14,0.5,21,0,0,0,1.5,1.5,0.11,0.5,0.5,"https://fbref.com/en/players/7b88d1f0/Cora-Zical","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Kim Fellhauer","GER","DF,MF","24",2.7,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/0a53e80d/Kim-Fellhauer","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Luisa Wensing","GER","DF","29",3.5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/43ac3f26/Luisa-Wensing","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Gabrielle Lambert","CAN","GK","28",2.5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/c7439fdc/Gabrielle-Lambert","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Mia Büchele","GER","MF,FW","18",1.7,0,3,1,33.3,1.72,0.57,0,0,15.9,0,0,0,0.6,0.6,0.2,-0.6,-0.6,"https://fbref.com/en/players/762fd610/Mia-Buchele","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Melina Reuter","GER","FW","16",0.6,0,1,0,0,1.8,0,0,NA,4.8,0,0,0,0.2,0.2,0.16,-0.2,-0.2,"https://fbref.com/en/players/9ddd2e09/Melina-Reuter","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Freiburg","Frauen-Bundesliga","Selina Vobian","GER","FW","19",0.2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/71f80447/Selina-Vobian","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Beke Sterner","GER","DF","19",21.5,2,21,5,23.8,0.98,0.23,0.1,0.4,16.8,1,0,0,1.5,1.5,0.07,0.5,0.5,"https://fbref.com/en/players/b8894d39/Beke-Sterner","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Lena Ostermeier","GER","DF,MF","25",20.5,0,3,1,33.3,0.15,0.05,0,0,38,1,0,0,0.1,0.1,0.03,-0.1,-0.1,"https://fbref.com/en/players/4e673b2e/Lena-Ostermeier","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Sophia Winkler","GER","GK","19",20,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/ae28cbcb/Sophia-Winkler","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Vivien Endemann","GER","FW,MF","20",18.3,5,31,13,41.9,1.69,0.71,0.13,0.31,16.5,0,1,1,3.8,3.1,0.1,1.2,0.9,"https://fbref.com/en/players/e602c142/Vivien-Endemann","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Katharina Piljić","GER","MF,DF","18",18.2,2,12,6,50,0.66,0.33,0.17,0.33,26.2,0,0,0,0.5,0.5,0.04,1.5,1.5,"https://fbref.com/en/players/48cde73f/Katharina-Piljic","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Jacqueline Klasen","GER","DF","28",17.2,0,5,0,0,0.29,0,0,NA,18,0,0,0,0.5,0.5,0.09,-0.5,-0.5,"https://fbref.com/en/players/51532c67/Jacqueline-Klasen","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Natasha Kowalski","GER","MF,FW","19",16.1,2,21,6,28.6,1.3,0.37,0.1,0.33,24.7,6,0,1,2.1,1.3,0.06,-0.1,0.7,"https://fbref.com/en/players/2fffa5fc/Natasha-Kowalski","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Ramona Maier","GER","FW","26",16.4,8,38,19,50,2.32,1.16,0.21,0.42,16.8,0,0,0,5.8,5.8,0.15,2.2,2.2,"https://fbref.com/en/players/7f2c8da2/Ramona-Maier","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Ella Touon","SUI","DF","18",15.4,0,8,0,0,0.52,0,0,NA,19.6,2,0,0,0.5,0.5,0.06,-0.5,-0.5,"https://fbref.com/en/players/dc0ea11a/Ella-Touon","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Anja Pfluger","GER","MF","28",13.7,0,10,0,0,0.73,0,0,NA,26.5,0,0,0,0.5,0.5,0.05,-0.5,-0.5,"https://fbref.com/en/players/a3dbdf28/Anja-Pfluger","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Laureta Elmazi","GER","FW,MF","19",12.2,1,18,7,38.9,1.48,0.57,0.06,0.14,19.9,0,0,0,1.8,1.8,0.1,-0.8,-0.8,"https://fbref.com/en/players/8b4050bb/Laureta-Elmazi","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Maike Berentzen","GER","FW,MF","25",11,1,24,6,25,2.19,0.55,0.04,0.17,20,0,0,0,1.2,1.2,0.05,-0.2,-0.2,"https://fbref.com/en/players/62828f6a/Maike-Berentzen","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Nina Räcke","GER","DF","20",10.4,0,2,0,0,0.19,0,0,NA,9.6,0,0,0,0.2,0.2,0.1,-0.2,-0.2,"https://fbref.com/en/players/d0d2c2f8/Nina-Racke","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Antonia Baaß","GER","FW","22",8.1,1,21,6,28.6,2.58,0.74,0.05,0.17,21.5,2,0,0,1.3,1.3,0.06,-0.3,-0.3,"https://fbref.com/en/players/ebfd41f4/Antonia-Baass","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Julia Debitzki","GER","MF","31",6.7,2,3,2,66.7,0.45,0.3,0.67,1,5.8,0,0,0,1,1,0.32,1,1,"https://fbref.com/en/players/984d8a46/Julia-Debitzki","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Annalena Rieke","GER","MF,FW","23",7.7,0,25,5,20,3.23,0.65,0,0,18.6,0,0,0,2,2,0.08,-2,-2,"https://fbref.com/en/players/71a57599/Annalena-Rieke","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Miriam Hils","GER","DF,FW","18",2.8,0,4,0,0,1.41,0,0,NA,27.3,1,0,0,0.1,0.1,0.02,-0.1,-0.1,"https://fbref.com/en/players/dee7c713/Miriam-Hils","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Kim Sindermann","GER","GK","21",2,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/a931eea3/Kim-Sindermann","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Maria Edwards","ENG","FW,MF","19",1.8,1,10,2,20,5.42,1.08,0.1,0.5,19.6,1,0,0,0.7,0.7,0.07,0.3,0.3,"https://fbref.com/en/players/39d61f02/Maria-Edwards","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Felicitas Kockmann","GER","MF","17",0.8,1,5,2,40,6.52,2.61,0.2,0.5,16.9,0,0,0,0.4,0.4,0.07,0.6,0.6,"https://fbref.com/en/players/397b3e64/Felicitas-Kockmann","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Laura Pucks","GER","MF,DF","18",0.4,0,1,0,0,2.81,0,0,NA,8.2,0,0,0,0.2,0.2,0.2,-0.2,-0.2,"https://fbref.com/en/players/ca1437fa/Laura-Pucks","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Essen","Frauen-Bundesliga","Emely Joester","GER","DF","18",0.1,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/09a1be4a/Emely-Joester","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Werder Bremen","Frauen-Bundesliga","Michelle Ulbrich","GER","DF","25",21.2,0,16,4,25,0.75,0.19,0,0,16.9,3,0,1,2.1,1.3,0.08,-2.1,-1.3,"https://fbref.com/en/players/e8840be1/Michelle-Ulbrich","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Werder Bremen","Frauen-Bundesliga","Michaela Brandenburg","GER","DF","24",19.1,1,12,2,16.7,0.63,0.1,0.08,0.5,17.9,0,0,0,1.2,1.2,0.1,-0.2,-0.2,"https://fbref.com/en/players/91f64fa2/Michaela-Brandenburg","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Werder Bremen","Frauen-Bundesliga","Maja Sternad","SVN","FW","18",16.9,1,22,7,31.8,1.3,0.41,0.05,0.14,11.5,0,0,0,2.6,2.6,0.12,-1.6,-1.6,"https://fbref.com/en/players/03224c76/Maja-Sternad","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Werder Bremen","Frauen-Bundesliga","Hanna Németh","HUN","DF","23",19.5,0,6,1,16.7,0.31,0.05,0,0,14.2,0,0,0,0.5,0.5,0.08,-0.5,-0.5,"https://fbref.com/en/players/dff5a2cf/Hanna-Nemeth","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Werder Bremen","Frauen-Bundesliga","Nina Lührßen","GER","DF","22",19.3,5,28,10,35.7,1.45,0.52,0.18,0.5,25.9,11,0,0,1.2,1.2,0.04,3.8,3.8,"https://fbref.com/en/players/e070cdf6/Nina-Luhrssen","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Werder Bremen","Frauen-Bundesliga","Lina Hausicke","GER","MF,DF","24",18.3,2,18,7,38.9,0.98,0.38,0.11,0.29,16.3,0,0,0,1.9,1.9,0.11,0.1,0.1,"https://fbref.com/en/players/1685552e/Lina-Hausicke","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Werder Bremen","Frauen-Bundesliga","Saskia Matheis","GER","MF","25",16.8,1,23,10,43.5,1.37,0.59,0.04,0.1,27.6,0,0,0,0.8,0.8,0.03,0.2,0.2,"https://fbref.com/en/players/483ad3df/Saskia-Matheis","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Werder Bremen","Frauen-Bundesliga","Anneke Borbe","GER","GK","21",16.5,0,0,0,NA,0,0,NA,NA,NA,0,0,0,0,0,NA,0,0,"https://fbref.com/en/players/37469b31/Anneke-Borbe","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Werder Bremen","Frauen-Bundesliga","Rieke Dieckmann","GER","MF","25",13.5,1,13,3,23.1,0.97,0.22,0.08,0.33,18.4,0,0,0,0.9,0.9,0.07,0.1,0.1,"https://fbref.com/en/players/b92fbcee/Rieke-Dieckmann","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Werder Bremen","Frauen-Bundesliga","Jasmin Sehan","GER","FW,MF","25",11.7,0,17,5,29.4,1.46,0.43,0,0,20.4,0,0,0,0.9,0.9,0.05,-0.9,-0.9,"https://fbref.com/en/players/913b366e/Jasmin-Sehan","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Werder Bremen","Frauen-Bundesliga","Reena Wichmann","GER","DF,MF","24",10.3,1,14,5,35.7,1.36,0.48,0.07,0.2,17.3,0,0,0,1.6,1.6,0.11,-0.6,-0.6,"https://fbref.com/en/players/c7d1078c/Reena-Wichmann","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Werder Bremen","Frauen-Bundesliga","Chiara Hahn","GER","MF,FW","20",7.6,0,10,3,30,1.32,0.4,0,0,17.6,0,0,0,1,1,0.1,-1,-1,"https://fbref.com/en/players/88de4477/Chiara-Hahn","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Werder Bremen","Frauen-Bundesliga","Tuana Keles","GER","FW,DF","19",9.1,0,4,3,75,0.44,0.33,0,0,16.6,0,0,0,0.2,0.2,0.05,-0.2,-0.2,"https://fbref.com/en/players/8e21b9cf/Tuana-Keles","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Werder Bremen","Frauen-Bundesliga","Ricarda Walkling","GER","MF","25",6.4,1,7,3,42.9,1.1,0.47,0.14,0.33,20.2,0,0,0,0.4,0.4,0.05,0.6,0.6,"https://fbref.com/en/players/e786e6f7/Ricarda-Walkling","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
"2022-2023","Werder Bremen","Frauen-Bundesliga","Christin Meyer","GER","FW,MF","21",7.7,2,15,6,40,1.94,0.78,0.13,0.33,16.3,0,0,0,1.1,1.1,0.07,0.9,0.9,"https://fbref.com/en/players/5de1a331/Christin-Meyer","2022 2023 Frauen Bundesliga","https://fbref.com/en/comps/183/2022-2023/2022-2023-Frauen-Bundesliga-Stats","shooting"
