League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Tkl_percent_Challenges,Lost_Challenges,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
Première Ligue,2024-11-23,Première Ligue (Regular season),Guingamp,4-2-3-1,1,0.6,Imane Touriss · 17&rsquor;,3,0,Stade de Reims,5-4-1,4,1.2,Hawa Sangare · 7&rsquor; Lucie Calba · 11&rsquor; Rachel Corboz · 59&rsquor; Maïwen Renard (OG) · 79&rsquor;,2,0,Guingamp,Home,NA,990,22,11,9,7,6,8,14,57.1,6,6,1,5,7,29,5,0
Première Ligue,2024-11-23,Première Ligue (Regular season),Guingamp,4-2-3-1,1,0.6,Imane Touriss · 17&rsquor;,3,0,Stade de Reims,5-4-1,4,1.2,Hawa Sangare · 7&rsquor; Lucie Calba · 11&rsquor; Rachel Corboz · 59&rsquor; Maïwen Renard (OG) · 79&rsquor;,2,0,Stade de Reims,Away,NA,990,20,15,5,11,4,10,17,58.8,7,9,1,8,19,39,13,0
Première Ligue,2024-11-23,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,6,2.6,Jennifer Echegini · 10&rsquor; Marie-Antoinette Katoto · 19&rsquor; Jennifer Echegini · 36&rsquor; Manssita Traore · 45+2&rsquor; Sakina Karchaoui · 57&rsquor; Frøya Brennskag-Dorsin · 90&rsquor;,0,0,Dijon,4-1-4-1,1,0.3,Kate Taylor · 68&rsquor;,3,0,Paris Saint-Germain,Home,NA,990,13,11,2,5,6,1,6,16.7,5,3,0,3,6,19,5,0
Première Ligue,2024-11-23,Première Ligue (Regular season),Paris Saint-Germain,4-2-3-1,6,2.6,Jennifer Echegini · 10&rsquor; Marie-Antoinette Katoto · 19&rsquor; Jennifer Echegini · 36&rsquor; Manssita Traore · 45+2&rsquor; Sakina Karchaoui · 57&rsquor; Frøya Brennskag-Dorsin · 90&rsquor;,0,0,Dijon,4-1-4-1,1,0.3,Kate Taylor · 68&rsquor;,3,0,Dijon,Away,NA,990,28,19,15,9,4,14,25,56,11,13,3,10,11,39,23,1
Première Ligue,2024-11-24,Première Ligue (Regular season),Fleury,3-4-3,1,1.4,Batcheba Louis · 83&rsquor;,3,0,Paris FC,4-2-3-1,4,2.9,Clara Matéo · 5&rsquor; Clara Matéo · 24&rsquor; Clara Matéo · 42&rsquor; Mathilde Bourdieu · 89&rsquor;,3,0,Fleury,Home,NA,990,8,5,3,5,0,4,10,40,6,14,3,11,4,12,21,0
Première Ligue,2024-11-24,Première Ligue (Regular season),Fleury,3-4-3,1,1.4,Batcheba Louis · 83&rsquor;,3,0,Paris FC,4-2-3-1,4,2.9,Clara Matéo · 5&rsquor; Clara Matéo · 24&rsquor; Clara Matéo · 42&rsquor; Mathilde Bourdieu · 89&rsquor;,3,0,Paris FC,Away,NA,990,18,14,4,11,3,12,18,66.7,6,21,9,12,5,23,13,0
Première Ligue,2024-12-06,Première Ligue (Regular season),Stade de Reims,5-4-1,0,0.1,NA,1,0,Lyon,4-4-2,3,4.4,Melchie Dumornay · 13&rsquor; Ada Hegerberg · 77&rsquor; Melchie Dumornay · 90+1&rsquor;,1,0,Stade de Reims,Home,NA,990,21,18,13,6,2,11,19,57.9,8,8,3,5,10,31,25,0
Première Ligue,2024-12-06,Première Ligue (Regular season),Stade de Reims,5-4-1,0,0.1,NA,1,0,Lyon,4-4-2,3,4.4,Melchie Dumornay · 13&rsquor; Ada Hegerberg · 77&rsquor; Melchie Dumornay · 90+1&rsquor;,1,0,Lyon,Away,NA,990,13,9,4,5,4,2,5,40,3,7,0,7,8,21,5,0
Première Ligue,2024-12-07,Première Ligue (Regular season),Dijon,4-1-4-1,4,2,Viktoria Pinther · 29&rsquor; Małgorzata Grec · 31&rsquor; Klaudia Jedlińska · 54&rsquor; Meriame Terchoun · 81&rsquor;,2,0,Montpellier,4-2-3-1,2,2.5,Marie Levasseur · 5&rsquor; Ifeoma Onumonu · 75&rsquor;,1,0,Dijon,Home,NA,990,23,18,7,14,2,11,20,55,9,19,5,14,12,35,9,0
Première Ligue,2024-12-07,Première Ligue (Regular season),Dijon,4-1-4-1,4,2,Viktoria Pinther · 29&rsquor; Małgorzata Grec · 31&rsquor; Klaudia Jedlińska · 54&rsquor; Meriame Terchoun · 81&rsquor;,2,0,Montpellier,4-2-3-1,2,2.5,Marie Levasseur · 5&rsquor; Ifeoma Onumonu · 75&rsquor;,1,0,Montpellier,Away,NA,990,17,12,7,7,3,9,17,52.9,8,8,4,4,7,24,25,0
Première Ligue,2024-12-07,Première Ligue (Regular season),Saint-Étienne,4-3-3,2,0.9,Alexandria Lamontagne · 33&rsquor; Sarah Cambot · 58&rsquor;,1,0,Guingamp,4-2-3-1,0,0.2,NA,1,0,Saint-Étienne,Home,NA,990,26,16,10,12,4,12,17,70.6,5,14,1,13,19,45,17,0
Première Ligue,2024-12-07,Première Ligue (Regular season),Saint-Étienne,4-3-3,2,0.9,Alexandria Lamontagne · 33&rsquor; Sarah Cambot · 58&rsquor;,1,0,Guingamp,4-2-3-1,0,0.2,NA,1,0,Guingamp,Away,NA,990,22,14,8,10,4,11,19,57.9,8,7,2,5,11,33,7,0
Première Ligue,2024-12-07,Première Ligue (Regular season),Nantes,4-2-3-1,0,0.6,NA,2,0,Fleury,3-4-3,0,0.5,Mariam Diakité · 76&rsquor;,2,1,Nantes,Home,NA,990,20,17,10,8,2,16,25,64,9,6,1,5,5,25,10,0
Première Ligue,2024-12-07,Première Ligue (Regular season),Nantes,4-2-3-1,0,0.6,NA,2,0,Fleury,3-4-3,0,0.5,Mariam Diakité · 76&rsquor;,2,1,Fleury,Away,NA,975,14,9,5,9,0,7,12,58.3,5,7,1,6,12,26,28,0
Première Ligue,2024-12-07,Première Ligue (Regular season),Le Havre,4-2-3-1,1,1.3,Chancelle Effa Effa · 59&rsquor;,3,0,Strasbourg,5-3-2,1,0.7,Laurine Hannequin · 31&rsquor;,1,0,Le Havre,Home,NA,990,19,16,12,5,2,12,17,70.6,5,12,1,11,11,30,20,0
Première Ligue,2024-12-07,Première Ligue (Regular season),Le Havre,4-2-3-1,1,1.3,Chancelle Effa Effa · 59&rsquor;,3,0,Strasbourg,5-3-2,1,0.7,Laurine Hannequin · 31&rsquor;,1,0,Strasbourg,Away,NA,990,19,12,8,9,2,12,16,75,4,13,4,9,12,31,33,0
Première Ligue,2024-12-07,Première Ligue (Regular season),Paris FC,4-2-3-1,1,1.6,Clara Matéo · 87&rsquor;,1,0,Paris Saint-Germain,4-2-3-1,1,1.4,Jennifer Echegini · 58&rsquor;,0,0,Paris FC,Home,NA,990,16,13,2,11,3,7,15,46.7,8,8,1,7,6,22,14,0
Première Ligue,2024-12-07,Première Ligue (Regular season),Paris FC,4-2-3-1,1,1.6,Clara Matéo · 87&rsquor;,1,0,Paris Saint-Germain,4-2-3-1,1,1.4,Jennifer Echegini · 58&rsquor;,0,0,Paris Saint-Germain,Away,NA,990,17,14,10,7,0,3,7,42.9,4,13,6,7,8,25,20,0
Première Ligue,2024-12-11,Première Ligue (Regular season),Strasbourg,5-3-2,1,0.5,Lorena Azzaro · 18&rsquor;,2,0,Nantes,4-2-3-1,2,1.5,Louise Fleury · 13&rsquor; Roseline Éloissaint · 85&rsquor;,1,0,Strasbourg,Home,NA,990,20,13,9,8,3,9,15,60,6,6,0,6,9,29,22,0
Première Ligue,2024-12-11,Première Ligue (Regular season),Strasbourg,5-3-2,1,0.5,Lorena Azzaro · 18&rsquor;,2,0,Nantes,4-2-3-1,2,1.5,Louise Fleury · 13&rsquor; Roseline Éloissaint · 85&rsquor;,1,0,Nantes,Away,NA,990,13,8,4,6,3,7,16,43.8,9,10,2,8,17,30,17,1
Première Ligue,2024-12-13,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.2,NA,1,0,Paris Saint-Germain,4-1-4-1,3,2.4,Marie-Antoinette Katoto · 18&rsquor; Romée Leuchter · 21&rsquor; Marie-Antoinette Katoto · 90+1&rsquor;,1,0,Saint-Étienne,Home,NA,990,15,12,7,6,2,7,17,41.2,10,8,7,1,18,33,23,1
Première Ligue,2024-12-13,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.2,NA,1,0,Paris Saint-Germain,4-1-4-1,3,2.4,Marie-Antoinette Katoto · 18&rsquor; Romée Leuchter · 21&rsquor; Marie-Antoinette Katoto · 90+1&rsquor;,1,0,Paris Saint-Germain,Away,NA,990,13,6,1,6,6,3,7,42.9,4,6,1,5,4,17,7,0
Première Ligue,2024-12-14,Première Ligue (Regular season),Guingamp,4-2-3-1,0,0.7,NA,3,0,Le Havre,4-2-3-1,1,1.9,Madeline Roth · 85&rsquor;,1,0,Guingamp,Home,NA,990,16,12,8,6,2,6,9,66.7,3,16,5,11,15,31,25,0
Première Ligue,2024-12-14,Première Ligue (Regular season),Guingamp,4-2-3-1,0,0.7,NA,3,0,Le Havre,4-2-3-1,1,1.9,Madeline Roth · 85&rsquor;,1,0,Le Havre,Away,NA,990,26,22,9,14,3,16,25,64,9,14,3,11,17,43,12,0
Première Ligue,2024-12-14,Première Ligue (Regular season),Paris FC,4-2-3-1,4,1.9,Kessya Bussy · 14&rsquor; Clara Matéo · 16&rsquor; Clara Matéo · 73&rsquor; Louna Ribadeira · 90&rsquor;,2,0,Dijon,4-1-4-1,0,0.7,NA,0,0,Paris FC,Home,NA,990,11,9,4,7,0,10,15,66.7,5,6,2,4,6,17,18,0
Première Ligue,2024-12-14,Première Ligue (Regular season),Paris FC,4-2-3-1,4,1.9,Kessya Bussy · 14&rsquor; Clara Matéo · 16&rsquor; Clara Matéo · 73&rsquor; Louna Ribadeira · 90&rsquor;,2,0,Dijon,4-1-4-1,0,0.7,NA,0,0,Dijon,Away,NA,990,16,13,7,8,1,9,15,60,6,6,3,3,6,22,22,0
Première Ligue,2024-12-14,Première Ligue (Regular season),Montpellier,5-4-1,0,0.4,Kethna Louis · 80&rsquor;,5,1,Fleury,3-4-3,1,1.2,Ewelina Kamczyk (P) · 77&rsquor;,2,0,Montpellier,Home,NA,979,16,15,6,5,5,9,10,90,1,11,2,9,13,29,12,0
Première Ligue,2024-12-14,Première Ligue (Regular season),Montpellier,5-4-1,0,0.4,Kethna Louis · 80&rsquor;,5,1,Fleury,3-4-3,1,1.2,Ewelina Kamczyk (P) · 77&rsquor;,2,0,Fleury,Away,NA,990,13,13,7,5,1,6,9,66.7,3,10,2,8,8,21,18,0
Première Ligue,2024-12-14,Première Ligue (Regular season),Stade de Reims,5-4-1,0,2,NA,0,0,Strasbourg,3-5-2,0,0.5,NA,1,0,Stade de Reims,Home,NA,990,15,12,7,7,1,3,7,42.9,4,11,1,10,11,26,7,0
Première Ligue,2024-12-14,Première Ligue (Regular season),Stade de Reims,5-4-1,0,2,NA,0,0,Strasbourg,3-5-2,0,0.5,NA,1,0,Strasbourg,Away,NA,990,32,21,23,7,2,14,20,70,6,14,3,11,6,38,28,0
Première Ligue,2024-12-14,Première Ligue (Regular season),Lyon,4-2-3-1,5,3.5,Melchie Dumornay · 11&rsquor; Lindsey Heaps · 22&rsquor; Melchie Dumornay · 24&rsquor; Vanessa Gilles · 31&rsquor; Amel Majri · 74&rsquor;,1,0,Nantes,4-1-3-2,1,0.3,Camille Robillard · 53&rsquor;,2,0,Lyon,Home,NA,990,22,18,3,9,10,11,15,73.3,4,8,3,5,11,33,5,0
Première Ligue,2024-12-14,Première Ligue (Regular season),Lyon,4-2-3-1,5,3.5,Melchie Dumornay · 11&rsquor; Lindsey Heaps · 22&rsquor; Melchie Dumornay · 24&rsquor; Vanessa Gilles · 31&rsquor; Amel Majri · 74&rsquor;,1,0,Nantes,4-1-3-2,1,0.3,Camille Robillard · 53&rsquor;,2,0,Nantes,Away,NA,990,24,21,18,4,2,15,21,71.4,6,11,5,6,15,39,28,0
Première Ligue,2025-01-07,Première Ligue (Regular season),Fleury,3-4-1-2,0,0.1,NA,0,0,Paris Saint-Germain,4-3-3,0,0.9,NA,2,0,Fleury,Home,NA,990,18,14,7,9,2,7,11,63.6,4,12,1,11,12,30,24,0
Première Ligue,2025-01-07,Première Ligue (Regular season),Fleury,3-4-1-2,0,0.1,NA,0,0,Paris Saint-Germain,4-3-3,0,0.9,NA,2,0,Paris Saint-Germain,Away,NA,990,12,9,2,10,0,6,6,100,0,7,1,6,5,17,4,0
Première Ligue,2025-01-08,Première Ligue (Regular season),Le Havre,4-4-2,0,0.1,NA,1,0,Paris FC,4-3-3,2,2,Gaëtane Thiney · 14&rsquor; Mathilde Bourdieu · 80&rsquor;,0,0,Le Havre,Home,NA,990,19,13,16,3,0,14,21,66.7,7,13,5,8,11,30,29,0
Première Ligue,2025-01-08,Première Ligue (Regular season),Le Havre,4-4-2,0,0.1,NA,1,0,Paris FC,4-3-3,2,2,Gaëtane Thiney · 14&rsquor; Mathilde Bourdieu · 80&rsquor;,0,0,Paris FC,Away,NA,990,11,7,4,4,3,6,13,46.2,7,8,0,8,12,23,10,0
Première Ligue,2025-01-08,Première Ligue (Regular season),Nantes,4-1-4-1,2,1.4,Caitlin Cosme · 5&rsquor; Juliette Mossard · 90+1&rsquor;,1,0,Guingamp,4-2-3-1,1,1.1,Alison Peniguel · 75&rsquor;,3,0,Nantes,Home,NA,990,12,10,7,5,0,7,14,50,7,16,4,12,11,23,20,0
Première Ligue,2025-01-08,Première Ligue (Regular season),Nantes,4-1-4-1,2,1.4,Caitlin Cosme · 5&rsquor; Juliette Mossard · 90+1&rsquor;,1,0,Guingamp,4-2-3-1,1,1.1,Alison Peniguel · 75&rsquor;,3,0,Guingamp,Away,NA,990,16,15,6,7,3,7,17,41.2,10,9,0,9,14,30,19,0
Première Ligue,2025-01-08,Première Ligue (Regular season),Strasbourg,3-4-3,1,0.7,Lorena Azzaro · 47&rsquor;,1,0,Montpellier,4-4-2,2,2.1,Océane Deslandes (P) · 82&rsquor; Lea Khelifi · 90+4&rsquor;,2,0,Strasbourg,Home,NA,990,18,14,7,8,3,12,17,70.6,5,13,8,5,7,25,28,0
Première Ligue,2025-01-08,Première Ligue (Regular season),Strasbourg,3-4-3,1,0.7,Lorena Azzaro · 47&rsquor;,1,0,Montpellier,4-4-2,2,2.1,Océane Deslandes (P) · 82&rsquor; Lea Khelifi · 90+4&rsquor;,2,0,Montpellier,Away,NA,990,17,12,6,7,4,8,18,44.4,10,10,0,10,16,33,17,0
Première Ligue,2025-01-08,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.7,NA,0,0,Stade de Reims,4-5-1,3,0.9,Maïté Boucly · 39&rsquor; Hawa Sangare · 61&rsquor; Hawa Sangare · 68&rsquor;,2,0,Saint-Étienne,Home,NA,990,20,15,7,8,5,5,12,41.7,7,14,1,13,5,25,18,0
Première Ligue,2025-01-08,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,0,0.7,NA,0,0,Stade de Reims,4-5-1,3,0.9,Maïté Boucly · 39&rsquor; Hawa Sangare · 61&rsquor; Hawa Sangare · 68&rsquor;,2,0,Stade de Reims,Away,NA,990,20,16,9,7,4,10,19,52.6,9,8,2,6,12,32,25,0
Première Ligue,2025-01-08,Première Ligue (Regular season),Lyon,4-2-3-1,2,2.8,Vanessa Gilles · 27&rsquor; Daniëlle van de Donk · 43&rsquor;,1,0,Dijon,5-4-1,0,0.3,NA,0,0,Lyon,Home,NA,990,14,11,3,5,6,7,9,77.8,2,6,2,4,6,20,16,0
Première Ligue,2025-01-08,Première Ligue (Regular season),Lyon,4-2-3-1,2,2.8,Vanessa Gilles · 27&rsquor; Daniëlle van de Donk · 43&rsquor;,1,0,Dijon,5-4-1,0,0.3,NA,0,0,Dijon,Away,NA,990,13,10,10,2,1,9,16,56.3,7,6,2,4,13,26,54,0
Première Ligue,2025-01-17,Première Ligue (Regular season),Fleury,3-4-1-2,6,3.4,Batcheba Louis · 17&rsquor; Faustine Robert · 25&rsquor; Batcheba Louis · 46&rsquor; Batcheba Louis · 48&rsquor; Aissata Traoré · 55&rsquor; Airine Fontaine · 90+4&rsquor;,3,0,Saint-Étienne,4-2-3-1,0,0.4,NA,1,0,Fleury,Home,NA,990,18,15,8,9,1,7,20,35,13,12,0,12,10,28,13,0
Première Ligue,2025-01-17,Première Ligue (Regular season),Fleury,3-4-1-2,6,3.4,Batcheba Louis · 17&rsquor; Faustine Robert · 25&rsquor; Batcheba Louis · 46&rsquor; Batcheba Louis · 48&rsquor; Aissata Traoré · 55&rsquor; Airine Fontaine · 90+4&rsquor;,3,0,Saint-Étienne,4-2-3-1,0,0.4,NA,1,0,Saint-Étienne,Away,NA,990,22,15,7,12,3,12,22,54.5,10,11,4,7,13,35,26,1
Première Ligue,2025-01-18,Première Ligue (Regular season),Paris FC,4-2-3-1,6,3.6,Kessya Bussy · 28&rsquor; Kessya Bussy · 44&rsquor; Kessya Bussy · 45+1&rsquor; Grace Kazadi (OG) · 51&rsquor; Mathilde Bourdieu · 62&rsquor; Théa Greboval · 73&rsquor;,0,0,Guingamp,4-2-3-1,0,0.2,Sofia Guellati · 34&rsquor;,0,1,Paris FC,Home,NA,990,8,4,1,5,2,4,7,57.1,3,11,0,11,10,18,3,0
Première Ligue,2025-01-18,Première Ligue (Regular season),Paris FC,4-2-3-1,6,3.6,Kessya Bussy · 28&rsquor; Kessya Bussy · 44&rsquor; Kessya Bussy · 45+1&rsquor; Grace Kazadi (OG) · 51&rsquor; Mathilde Bourdieu · 62&rsquor; Théa Greboval · 73&rsquor;,0,0,Guingamp,4-2-3-1,0,0.2,Sofia Guellati · 34&rsquor;,0,1,Guingamp,Away,NA,933,14,11,9,5,0,8,17,47.1,9,11,6,5,15,29,27,0
Première Ligue,2025-01-18,Première Ligue (Regular season),Montpellier,4-3-3,1,0.9,Kethna Louis · 90+7&rsquor;,1,0,Le Havre,4-3-3,3,0.9,Laurie Cance · 16&rsquor; Chancelle Effa Effa · 25&rsquor; Laurie Cance · 90+2&rsquor;,1,0,Montpellier,Home,NA,990,14,8,2,7,5,2,8,25,6,10,0,10,20,34,6,0
Première Ligue,2025-01-18,Première Ligue (Regular season),Montpellier,4-3-3,1,0.9,Kethna Louis · 90+7&rsquor;,1,0,Le Havre,4-3-3,3,0.9,Laurie Cance · 16&rsquor; Chancelle Effa Effa · 25&rsquor; Laurie Cance · 90+2&rsquor;,1,0,Le Havre,Away,NA,990,25,21,18,6,1,13,17,76.5,4,12,4,8,6,31,37,0
Première Ligue,2025-01-18,Première Ligue (Regular season),Dijon,4-3-3,1,0.7,Klaudia Jedlińska · 76&rsquor;,1,0,Strasbourg,3-4-3,0,0.4,NA,0,0,Dijon,Home,NA,990,9,6,3,5,1,5,9,55.6,4,14,2,12,10,19,11,0
Première Ligue,2025-01-18,Première Ligue (Regular season),Dijon,4-3-3,1,0.7,Klaudia Jedlińska · 76&rsquor;,1,0,Strasbourg,3-4-3,0,0.4,NA,0,0,Strasbourg,Away,NA,990,18,13,11,7,0,8,13,61.5,5,12,7,5,7,25,16,0
Première Ligue,2025-01-18,Première Ligue (Regular season),Nantes,4-2-3-1,1,0.6,Danielle Marcano · 66&rsquor;,3,0,Stade de Reims,5-4-1,1,1.6,Léa Bourgain · 85&rsquor;,0,0,Nantes,Home,NA,990,23,18,10,10,3,12,26,46.2,14,10,2,8,11,34,17,0
Première Ligue,2025-01-18,Première Ligue (Regular season),Nantes,4-2-3-1,1,0.6,Danielle Marcano · 66&rsquor;,3,0,Stade de Reims,5-4-1,1,1.6,Léa Bourgain · 85&rsquor;,0,0,Stade de Reims,Away,NA,990,18,14,4,12,2,9,16,56.3,7,12,5,7,10,28,11,0
Première Ligue,2025-01-18,Première Ligue (Regular season),Paris Saint-Germain,3-5-2,0,0.5,NA,1,0,Lyon,4-2-3-1,2,1.4,Melchie Dumornay · 7&rsquor; Kadidiatou Diani · 31&rsquor;,2,0,Paris Saint-Germain,Home,NA,990,21,18,9,9,3,5,9,55.6,4,12,3,9,18,39,19,1
Première Ligue,2025-01-18,Première Ligue (Regular season),Paris Saint-Germain,3-5-2,0,0.5,NA,1,0,Lyon,4-2-3-1,2,1.4,Melchie Dumornay · 7&rsquor; Kadidiatou Diani · 31&rsquor;,2,0,Lyon,Away,NA,990,22,17,11,9,2,4,5,80,1,5,2,3,7,29,18,0
Première Ligue,2025-01-31,Première Ligue (Regular season),Montpellier,4-4-2,1,0.1,Sonia Ouchene · 45+1&rsquor;,1,0,Lyon,4-2-3-1,4,3,Wendie Renard · 30&rsquor; Amel Majri · 37&rsquor; Lindsey Heaps · 45+2&rsquor; Sara Däbritz · 59&rsquor;,0,0,Montpellier,Home,NA,990,28,24,18,7,3,10,21,47.6,11,6,4,2,7,35,37,1
Première Ligue,2025-01-31,Première Ligue (Regular season),Montpellier,4-4-2,1,0.1,Sonia Ouchene · 45+1&rsquor;,1,0,Lyon,4-2-3-1,4,3,Wendie Renard · 30&rsquor; Amel Majri · 37&rsquor; Lindsey Heaps · 45+2&rsquor; Sara Däbritz · 59&rsquor;,0,0,Lyon,Away,NA,990,21,16,7,10,4,10,14,71.4,4,7,0,7,8,29,16,0
Première Ligue,2025-02-01,Première Ligue (Regular season),Stade de Reims,3-4-3,0,0.2,NA,4,0,Paris FC,4-2-3-1,3,1.7,Clara Matéo · 19&rsquor; Clara Matéo · 45+1&rsquor; Kessya Bussy · 62&rsquor;,2,0,Stade de Reims,Home,NA,990,25,21,14,10,1,15,25,60,10,18,4,14,11,36,14,0
Première Ligue,2025-02-01,Première Ligue (Regular season),Stade de Reims,3-4-3,0,0.2,NA,4,0,Paris FC,4-2-3-1,3,1.7,Clara Matéo · 19&rsquor; Clara Matéo · 45+1&rsquor; Kessya Bussy · 62&rsquor;,2,0,Paris FC,Away,NA,990,41,27,18,18,5,20,30,66.7,10,9,1,8,15,56,27,0
Première Ligue,2025-02-01,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,2,1.4,Cindy Caputo · 7&rsquor; Cindy Caputo · 76&rsquor;,0,0,Nantes,4-2-3-1,2,1,Louise Fleury · 15&rsquor; Solene Champagnac (OG) · 81&rsquor;,2,0,Saint-Étienne,Home,NA,990,19,8,12,7,0,11,17,64.7,6,17,6,11,16,35,21,0
Première Ligue,2025-02-01,Première Ligue (Regular season),Saint-Étienne,4-2-3-1,2,1.4,Cindy Caputo · 7&rsquor; Cindy Caputo · 76&rsquor;,0,0,Nantes,4-2-3-1,2,1,Louise Fleury · 15&rsquor; Solene Champagnac (OG) · 81&rsquor;,2,0,Nantes,Away,NA,990,22,15,8,9,5,15,31,48.4,16,15,3,12,17,39,18,1
Première Ligue,2025-02-01,Première Ligue (Regular season),Le Havre,4-1-4-1,0,0.6,NA,1,0,Fleury,3-4-1-2,0,1,NA,2,0,Le Havre,Home,NA,990,17,15,12,3,2,13,21,61.9,8,9,2,7,6,23,34,0
Première Ligue,2025-02-01,Première Ligue (Regular season),Le Havre,4-1-4-1,0,0.6,NA,1,0,Fleury,3-4-1-2,0,1,NA,2,0,Fleury,Away,NA,990,18,12,4,6,8,6,8,75,2,11,0,11,5,23,7,2
Première Ligue,2025-02-01,Première Ligue (Regular season),Guingamp,4-2-3-1,0,0.1,NA,3,0,Dijon,4-3-3,3,0.5,Wang Yanwen · 9&rsquor; Klaudia Jedlińska · 22&rsquor; Nadia Krezyman · 45&rsquor;,2,0,Guingamp,Home,NA,990,22,18,11,8,3,10,16,62.5,6,2,0,2,4,26,24,0
Première Ligue,2025-02-01,Première Ligue (Regular season),Guingamp,4-2-3-1,0,0.1,NA,3,0,Dijon,4-3-3,3,0.5,Wang Yanwen · 9&rsquor; Klaudia Jedlińska · 22&rsquor; Nadia Krezyman · 45&rsquor;,2,0,Dijon,Away,NA,990,21,16,3,14,4,12,19,63.2,7,6,1,5,22,43,17,0
Première Ligue,2025-02-01,Première Ligue (Regular season),Strasbourg,5-3-2,1,0.2,Liana Joseph · 90+3&rsquor;,1,0,Paris Saint-Germain,4-2-3-1,2,0.5,Romée Leuchter · 45&rsquor; Laurine Hannequin (OG) · 63&rsquor;,3,0,Strasbourg,Home,NA,990,26,17,18,6,2,13,19,68.4,6,5,0,5,11,37,26,0
Première Ligue,2025-02-01,Première Ligue (Regular season),Strasbourg,5-3-2,1,0.2,Liana Joseph · 90+3&rsquor;,1,0,Paris Saint-Germain,4-2-3-1,2,0.5,Romée Leuchter · 45&rsquor; Laurine Hannequin (OG) · 63&rsquor;,3,0,Paris Saint-Germain,Away,NA,990,20,13,9,5,6,7,8,87.5,1,8,1,7,8,28,0,0
Première Ligue,2025-02-14,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.3,Maëlle Garbino · 48&rsquor; Maëlle Garbino · 54&rsquor; Mathilde Bourdieu · 72&rsquor; Kessya Bussy · 76&rsquor;,0,0,Saint-Étienne,4-2-3-1,0,0.1,NA,0,0,Paris FC,Home,NA,990,18,16,2,12,4,4,6,66.7,2,11,2,9,8,26,7,0
Première Ligue,2025-02-14,Première Ligue (Regular season),Paris FC,4-2-3-1,4,2.3,Maëlle Garbino · 48&rsquor; Maëlle Garbino · 54&rsquor; Mathilde Bourdieu · 72&rsquor; Kessya Bussy · 76&rsquor;,0,0,Saint-Étienne,4-2-3-1,0,0.1,NA,0,0,Saint-Étienne,Away,NA,990,23,13,13,10,0,13,22,59.1,9,16,7,9,9,32,25,0
Première Ligue,2025-02-15,Première Ligue (Regular season),Fleury,3-4-1-2,1,0.5,Aissata Traoré · 40&rsquor;,1,0,Strasbourg,3-4-3,1,1.1,Liana Joseph · 79&rsquor;,0,0,Fleury,Home,NA,990,21,15,5,14,2,15,21,71.4,6,13,1,12,7,28,14,0
Première Ligue,2025-02-15,Première Ligue (Regular season),Fleury,3-4-1-2,1,0.5,Aissata Traoré · 40&rsquor;,1,0,Strasbourg,3-4-3,1,1.1,Liana Joseph · 79&rsquor;,0,0,Strasbourg,Away,NA,990,14,8,10,4,0,5,9,55.6,4,9,0,9,8,22,27,0
Première Ligue,2025-02-15,Première Ligue (Regular season),Lyon,4-2-3-1,7,3.2,Vanessa Gilles · 10&rsquor; Melchie Dumornay · 30&rsquor; Kadidiatou Diani · 35&rsquor; Kadidiatou Diani · 59&rsquor; Kadidiatou Diani · 62&rsquor; Daniëlle van de Donk · 69&rsquor; Sofia Huerta · 72&rsquor;,1,0,Guingamp,4-4-2,0,0,NA,0,0,Lyon,Home,NA,990,18,12,2,11,5,10,14,71.4,4,10,0,10,16,34,11,0
Première Ligue,2025-02-15,Première Ligue (Regular season),Lyon,4-2-3-1,7,3.2,Vanessa Gilles · 10&rsquor; Melchie Dumornay · 30&rsquor; Kadidiatou Diani · 35&rsquor; Kadidiatou Diani · 59&rsquor; Kadidiatou Diani · 62&rsquor; Daniëlle van de Donk · 69&rsquor; Sofia Huerta · 72&rsquor;,1,0,Guingamp,4-4-2,0,0,NA,0,0,Guingamp,Away,NA,990,20,17,13,6,1,9,23,39.1,14,18,9,9,10,30,32,1
Première Ligue,2025-02-15,Première Ligue (Regular season),Dijon,4-3-3,2,1.8,Meriame Terchoun · 37&rsquor; Klaudia Jedlińska · 90&rsquor;,4,0,Stade de Reims,3-4-3,1,1.1,Hawa Sangare · 59&rsquor;,0,0,Dijon,Home,NA,990,19,18,6,10,3,6,9,66.7,3,10,2,8,4,23,8,0
