League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Tkl_Tackles,TklW_Tackles,Def 3rd_Tackles,Mid 3rd_Tackles,Att 3rd_Tackles,Tkl_Challenges,Att_Challenges,Tkl_percent_Challenges,Lost_Challenges,Blocks_Blocks,Sh_Blocks,Pass_Blocks,Int,Tkl+Int,Clr,Err
Frauen-Bundesliga,2024-10-04,Frauen-Bundesliga (Matchweek 5),Wolfsburg,4-3-3,5,3.7,Lynn Wilms · 21&rsquor; Sveindís Jane Jónsdóttir · 65&rsquor; Lineth Beerensteyn · 76&rsquor; Rebecka Blomqvist · 84&rsquor; Lineth Beerensteyn · 90&rsquor;,2,0,RB Leipzig,3-4-3,0,1.1,NA,1,0,Wolfsburg,Home,NA,990,20,15,8,11,1,11,14,78.6,3,12,5,7,11,31,8,1
Frauen-Bundesliga,2024-10-04,Frauen-Bundesliga (Matchweek 5),Wolfsburg,4-3-3,5,3.7,Lynn Wilms · 21&rsquor; Sveindís Jane Jónsdóttir · 65&rsquor; Lineth Beerensteyn · 76&rsquor; Rebecka Blomqvist · 84&rsquor; Lineth Beerensteyn · 90&rsquor;,2,0,RB Leipzig,3-4-3,0,1.1,NA,1,0,RB Leipzig,Away,NA,990,13,8,6,7,0,9,17,52.9,8,12,2,10,18,31,19,0
Frauen-Bundesliga,2024-10-05,Frauen-Bundesliga (Matchweek 5),Freiburg,4-2-3-1,3,1,Annabel Schasching · 6&rsquor; Cora Zical · 24&rsquor; Cora Zical · 80&rsquor;,1,0,Turbine Potsdam,4-4-2,0,0.4,NA,1,0,Freiburg,Home,NA,990,18,11,8,7,3,4,9,44.4,5,21,3,18,7,25,9,0
Frauen-Bundesliga,2024-10-05,Frauen-Bundesliga (Matchweek 5),Freiburg,4-2-3-1,3,1,Annabel Schasching · 6&rsquor; Cora Zical · 24&rsquor; Cora Zical · 80&rsquor;,1,0,Turbine Potsdam,4-4-2,0,0.4,NA,1,0,Turbine Potsdam,Away,NA,990,35,24,20,12,3,10,19,52.6,9,19,3,16,22,57,20,0
Frauen-Bundesliga,2024-10-05,Frauen-Bundesliga (Matchweek 5),Bayern Munich,4-2-3-1,1,0.5,Klara Bühl · 71&rsquor;,1,0,Köln,4-3-3,0,0.4,NA,3,0,Bayern Munich,Home,NA,990,11,8,5,6,0,4,7,57.1,3,5,0,5,7,18,9,0
Frauen-Bundesliga,2024-10-05,Frauen-Bundesliga (Matchweek 5),Bayern Munich,4-2-3-1,1,0.5,Klara Bühl · 71&rsquor;,1,0,Köln,4-3-3,0,0.4,NA,3,0,Köln,Away,NA,990,28,17,10,13,5,10,14,71.4,4,15,2,13,25,53,19,0
Frauen-Bundesliga,2024-10-06,Frauen-Bundesliga (Matchweek 5),Essen,4-2-3-1,1,1.5,Natasha Kowalski (P) · 18&rsquor;,4,0,Eintracht Frankfurt,4-3-1-2,3,3.1,Laura Freigang · 61&rsquor; Géraldine Reuteler · 83&rsquor; Laura Freigang · 87&rsquor;,2,0,Essen,Home,NA,990,21,15,14,5,2,5,9,55.6,4,9,3,6,7,28,33,0
Frauen-Bundesliga,2024-10-06,Frauen-Bundesliga (Matchweek 5),Essen,4-2-3-1,1,1.5,Natasha Kowalski (P) · 18&rsquor;,4,0,Eintracht Frankfurt,4-3-1-2,3,3.1,Laura Freigang · 61&rsquor; Géraldine Reuteler · 83&rsquor; Laura Freigang · 87&rsquor;,2,0,Eintracht Frankfurt,Away,NA,990,15,10,6,7,2,1,5,20,4,11,5,6,14,29,16,0
Frauen-Bundesliga,2024-10-06,Frauen-Bundesliga (Matchweek 5),Hoffenheim,4-4-2,1,1.2,Marta Cazalla · 31&rsquor;,2,0,Werder Bremen,4-4-2,0,0.3,NA,2,0,Hoffenheim,Home,NA,990,29,23,13,15,1,10,19,52.6,9,9,4,5,12,41,27,0
Frauen-Bundesliga,2024-10-06,Frauen-Bundesliga (Matchweek 5),Hoffenheim,4-4-2,1,1.2,Marta Cazalla · 31&rsquor;,2,0,Werder Bremen,4-4-2,0,0.3,NA,2,0,Werder Bremen,Away,NA,990,17,13,8,7,2,11,19,57.9,8,12,2,10,8,25,12,0
Frauen-Bundesliga,2024-10-07,Frauen-Bundesliga (Matchweek 5),Bayer Leverkusen,4-4-2,1,1.4,Katharina Piljić · 69&rsquor;,0,0,Carl-Zeiss Jena,4-1-4-1,0,0.8,NA,2,0,Bayer Leverkusen,Home,NA,990,26,13,5,11,10,8,11,72.7,3,12,1,11,7,33,6,0
Frauen-Bundesliga,2024-10-07,Frauen-Bundesliga (Matchweek 5),Bayer Leverkusen,4-4-2,1,1.4,Katharina Piljić · 69&rsquor;,0,0,Carl-Zeiss Jena,4-1-4-1,0,0.8,NA,2,0,Carl-Zeiss Jena,Away,NA,990,17,11,8,7,2,7,11,63.6,4,17,8,9,9,26,34,0
Frauen-Bundesliga,2024-10-11,Frauen-Bundesliga (Matchweek 6),Turbine Potsdam,4-4-2,0,0.8,NA,1,0,Essen,4-2-3-1,3,1.2,Annalena Rieke · 33&rsquor; Laureta Elmazi · 35&rsquor; Natasha Kowalski · 60&rsquor;,0,0,Turbine Potsdam,Home,NA,990,22,11,11,6,5,5,18,27.8,13,14,4,10,14,36,30,0
Frauen-Bundesliga,2024-10-11,Frauen-Bundesliga (Matchweek 6),Turbine Potsdam,4-4-2,0,0.8,NA,1,0,Essen,4-2-3-1,3,1.2,Annalena Rieke · 33&rsquor; Laureta Elmazi · 35&rsquor; Natasha Kowalski · 60&rsquor;,0,0,Essen,Away,NA,990,17,13,7,7,3,1,4,25,3,11,1,10,13,30,21,0
Frauen-Bundesliga,2024-10-12,Frauen-Bundesliga (Matchweek 6),Werder Bremen,4-4-2,1,1,Sophie Weidauer · 90&rsquor;,2,0,Bayer Leverkusen,4-4-2,1,0.7,Caroline Kehrer · 62&rsquor;,4,0,Werder Bremen,Home,NA,990,19,15,3,14,2,8,14,57.1,6,10,3,7,14,33,29,1
Frauen-Bundesliga,2024-10-12,Frauen-Bundesliga (Matchweek 6),Werder Bremen,4-4-2,1,1,Sophie Weidauer · 90&rsquor;,2,0,Bayer Leverkusen,4-4-2,1,0.7,Caroline Kehrer · 62&rsquor;,4,0,Bayer Leverkusen,Away,NA,990,31,15,13,14,4,10,22,45.5,12,16,1,15,13,44,43,0
Frauen-Bundesliga,2024-10-12,Frauen-Bundesliga (Matchweek 6),Wolfsburg,4-3-3,2,1.2,Vivien Endemann · 5&rsquor; Lineth Beerensteyn · 67&rsquor;,1,0,Bayern Munich,4-4-2,0,1.1,NA,2,0,Wolfsburg,Home,NA,990,25,18,14,8,3,13,22,59.1,9,16,5,11,10,35,22,0
Frauen-Bundesliga,2024-10-12,Frauen-Bundesliga (Matchweek 6),Wolfsburg,4-3-3,2,1.2,Vivien Endemann · 5&rsquor; Lineth Beerensteyn · 67&rsquor;,1,0,Bayern Munich,4-4-2,0,1.1,NA,2,0,Bayern Munich,Away,NA,990,15,12,4,7,4,10,17,58.8,7,11,2,9,14,29,9,2
Frauen-Bundesliga,2024-10-13,Frauen-Bundesliga (Matchweek 6),Köln,4-3-3,0,0.8,NA,2,0,Hoffenheim,4-4-2,3,0.7,Ereleta Memeti · 48&rsquor; Selina Cerci · 50&rsquor; Marta Cazalla · 90+3&rsquor;,1,0,Köln,Home,NA,990,20,14,9,8,3,9,13,69.2,4,12,1,11,17,37,20,1
Frauen-Bundesliga,2024-10-13,Frauen-Bundesliga (Matchweek 6),Köln,4-3-3,0,0.8,NA,2,0,Hoffenheim,4-4-2,3,0.7,Ereleta Memeti · 48&rsquor; Selina Cerci · 50&rsquor; Marta Cazalla · 90+3&rsquor;,1,0,Hoffenheim,Away,NA,990,31,18,20,8,3,19,30,63.3,11,17,2,15,14,45,28,0
Frauen-Bundesliga,2024-10-13,Frauen-Bundesliga (Matchweek 6),RB Leipzig,3-4-3,2,1.5,Giovanna Hoffmann · 30&rsquor; Vanessa Fudalla · 47&rsquor;,2,0,Carl-Zeiss Jena,4-1-4-1,0,0.5,NA,3,0,RB Leipzig,Home,NA,990,27,16,14,9,4,17,22,77.3,5,11,2,9,7,34,15,0
Frauen-Bundesliga,2024-10-13,Frauen-Bundesliga (Matchweek 6),RB Leipzig,3-4-3,2,1.5,Giovanna Hoffmann · 30&rsquor; Vanessa Fudalla · 47&rsquor;,2,0,Carl-Zeiss Jena,4-1-4-1,0,0.5,NA,3,0,Carl-Zeiss Jena,Away,NA,990,19,11,11,3,5,10,33,30.3,23,22,3,19,6,25,17,0
Frauen-Bundesliga,2024-10-14,Frauen-Bundesliga (Matchweek 6),Eintracht Frankfurt,4-3-1-2,6,2.8,Laura Freigang · 35&rsquor; Laura Freigang · 53&rsquor; Barbara Dunst · 75&rsquor; Remina Chiba · 90&rsquor; Remina Chiba · 90+2&rsquor; Remina Chiba · 90+4&rsquor;,0,0,Freiburg,3-4-3,0,0.1,Julia Stierli · 46&rsquor;,0,1,Eintracht Frankfurt,Home,NA,990,16,12,8,5,3,10,15,66.7,5,8,1,7,12,28,7,0
Frauen-Bundesliga,2024-10-14,Frauen-Bundesliga (Matchweek 6),Eintracht Frankfurt,4-3-1-2,6,2.8,Laura Freigang · 35&rsquor; Laura Freigang · 53&rsquor; Barbara Dunst · 75&rsquor; Remina Chiba · 90&rsquor; Remina Chiba · 90+2&rsquor; Remina Chiba · 90+4&rsquor;,0,0,Freiburg,3-4-3,0,0.1,Julia Stierli · 46&rsquor;,0,1,Freiburg,Away,NA,945,15,9,9,6,0,9,13,69.2,4,8,4,4,12,27,28,2
Frauen-Bundesliga,2024-10-18,Frauen-Bundesliga (Matchweek 7),Hoffenheim,4-4-2,6,4.2,Ereleta Memeti · 21&rsquor; Gia Corley · 34&rsquor; Melissa Kössler · 36&rsquor; Julia Hickelsberger-Füller · 63&rsquor; Melissa Kössler · 64&rsquor; Gia Corley · 67&rsquor;,2,0,Turbine Potsdam,4-4-2,0,0,NA,4,0,Hoffenheim,Home,NA,990,15,11,1,8,6,5,12,41.7,7,7,0,7,9,24,3,0
Frauen-Bundesliga,2024-10-18,Frauen-Bundesliga (Matchweek 7),Hoffenheim,4-4-2,6,4.2,Ereleta Memeti · 21&rsquor; Gia Corley · 34&rsquor; Melissa Kössler · 36&rsquor; Julia Hickelsberger-Füller · 63&rsquor; Melissa Kössler · 64&rsquor; Gia Corley · 67&rsquor;,2,0,Turbine Potsdam,4-4-2,0,0,NA,4,0,Turbine Potsdam,Away,NA,990,22,10,13,9,0,11,33,33.3,22,12,4,8,20,42,23,4
Frauen-Bundesliga,2024-10-19,Frauen-Bundesliga (Matchweek 7),Eintracht Frankfurt,4-3-1-2,0,1.6,NA,2,0,Werder Bremen,4-4-2,1,0.5,Sophie Weidauer · 75&rsquor;,5,0,Eintracht Frankfurt,Home,NA,990,22,17,9,9,4,5,9,55.6,4,8,3,5,12,34,7,0
Frauen-Bundesliga,2024-10-19,Frauen-Bundesliga (Matchweek 7),Eintracht Frankfurt,4-3-1-2,0,1.6,NA,2,0,Werder Bremen,4-4-2,1,0.5,Sophie Weidauer · 75&rsquor;,5,0,Werder Bremen,Away,NA,990,21,15,12,8,1,5,12,41.7,7,10,2,8,18,39,23,0
Frauen-Bundesliga,2024-10-19,Frauen-Bundesliga (Matchweek 7),Carl-Zeiss Jena,4-1-4-1,2,1.6,Fiona Gaißer · 49&rsquor; Luca-Emily Birkholz · 65&rsquor;,3,0,Köln,4-3-3,2,2.2,Adriana Achcińska · 28&rsquor; Janina Hechler · 45&rsquor;,3,0,Carl-Zeiss Jena,Home,NA,990,20,13,8,11,1,4,8,50,4,9,5,4,7,27,34,0
Frauen-Bundesliga,2024-10-19,Frauen-Bundesliga (Matchweek 7),Carl-Zeiss Jena,4-1-4-1,2,1.6,Fiona Gaißer · 49&rsquor; Luca-Emily Birkholz · 65&rsquor;,3,0,Köln,4-3-3,2,2.2,Adriana Achcińska · 28&rsquor; Janina Hechler · 45&rsquor;,3,0,Köln,Away,NA,990,12,10,7,4,1,1,4,25,3,7,1,6,6,18,23,0
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Essen,4-2-3-1,0,0.1,NA,2,0,Wolfsburg,4-3-3,2,3,Janina Minge · 25&rsquor; Lineth Beerensteyn · 72&rsquor;,2,0,Essen,Home,NA,990,18,12,10,5,3,12,19,63.2,7,12,5,7,12,30,29,0
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Essen,4-2-3-1,0,0.1,NA,2,0,Wolfsburg,4-3-3,2,3,Janina Minge · 25&rsquor; Lineth Beerensteyn · 72&rsquor;,2,0,Wolfsburg,Away,NA,990,13,11,3,7,3,3,9,33.3,6,7,0,7,3,16,8,0
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Freiburg,4-2-3-1,4,2.5,Shekiera Martinez · 33&rsquor; Annabel Schasching · 53&rsquor; Cora Zical · 61&rsquor; Eileen Campbell · 90+3&rsquor;,3,0,RB Leipzig,3-4-3,1,2.2,Marleen Schimmer · 81&rsquor;,3,0,Freiburg,Home,NA,990,15,10,4,7,4,4,10,40,6,11,3,8,20,35,12,1
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Freiburg,4-2-3-1,4,2.5,Shekiera Martinez · 33&rsquor; Annabel Schasching · 53&rsquor; Cora Zical · 61&rsquor; Eileen Campbell · 90+3&rsquor;,3,0,RB Leipzig,3-4-3,1,2.2,Marleen Schimmer · 81&rsquor;,3,0,RB Leipzig,Away,NA,990,25,14,10,12,3,11,17,64.7,6,13,1,12,16,41,8,0
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Bayer Leverkusen,4-4-2,2,0.4,Cornelia Kramer · 20&rsquor; Julia Mickenhagen · 51&rsquor; Julia Mickenhagen · 73&rsquor;,3,1,Bayern Munich,4-2-3-1,3,2.2,Sarah Zadrazil · 50&rsquor; Georgia Stanway (P) · 66&rsquor; Alara Sehitler · 90&rsquor;,1,0,Bayer Leverkusen,Home,NA,972,27,20,19,6,2,22,34,64.7,12,8,4,4,16,43,22,0
Frauen-Bundesliga,2024-10-20,Frauen-Bundesliga (Matchweek 7),Bayer Leverkusen,4-4-2,2,0.4,Cornelia Kramer · 20&rsquor; Julia Mickenhagen · 51&rsquor; Julia Mickenhagen · 73&rsquor;,3,1,Bayern Munich,4-2-3-1,3,2.2,Sarah Zadrazil · 50&rsquor; Georgia Stanway (P) · 66&rsquor; Alara Sehitler · 90&rsquor;,1,0,Bayern Munich,Away,NA,990,13,8,8,5,0,4,9,44.4,5,6,0,6,3,16,7,2
Frauen-Bundesliga,2024-11-01,Frauen-Bundesliga (Matchweek 8),Köln,4-3-3,1,0.7,Laura Vogt · 21&rsquor;,3,0,Bayer Leverkusen,4-4-2,2,1.4,Cornelia Kramer · 2&rsquor; Cornelia Kramer (P) · 25&rsquor;,4,0,Köln,Home,NA,990,16,9,6,6,4,6,9,66.7,3,16,4,12,15,31,26,0
Frauen-Bundesliga,2024-11-01,Frauen-Bundesliga (Matchweek 8),Köln,4-3-3,1,0.7,Laura Vogt · 21&rsquor;,3,0,Bayer Leverkusen,4-4-2,2,1.4,Cornelia Kramer · 2&rsquor; Cornelia Kramer (P) · 25&rsquor;,4,0,Bayer Leverkusen,Away,NA,990,30,22,14,10,6,13,27,48.1,14,13,2,11,10,40,32,0
Frauen-Bundesliga,2024-11-02,Frauen-Bundesliga (Matchweek 8),Werder Bremen,3-5-2,1,0.7,Tuana Keles · 69&rsquor;,3,0,Essen,4-2-3-1,0,0.8,NA,2,0,Werder Bremen,Home,NA,990,30,22,9,15,6,2,16,12.5,14,22,6,16,8,38,31,0
Frauen-Bundesliga,2024-11-02,Frauen-Bundesliga (Matchweek 8),Werder Bremen,3-5-2,1,0.7,Tuana Keles · 69&rsquor;,3,0,Essen,4-2-3-1,0,0.8,NA,2,0,Essen,Away,NA,990,17,14,8,3,6,10,18,55.6,8,16,1,15,10,27,17,0
Frauen-Bundesliga,2024-11-02,Frauen-Bundesliga (Matchweek 8),Turbine Potsdam,5-3-2,0,0.5,NA,3,0,Carl-Zeiss Jena,4-1-4-1,0,0.2,NA,1,0,Turbine Potsdam,Home,NA,990,24,15,12,10,2,6,19,31.6,13,15,1,14,13,37,35,0
Frauen-Bundesliga,2024-11-02,Frauen-Bundesliga (Matchweek 8),Turbine Potsdam,5-3-2,0,0.5,NA,3,0,Carl-Zeiss Jena,4-1-4-1,0,0.2,NA,1,0,Carl-Zeiss Jena,Away,NA,990,22,17,7,11,4,11,27,40.7,16,9,2,7,9,31,28,0
Frauen-Bundesliga,2024-11-03,Frauen-Bundesliga (Matchweek 8),RB Leipzig,3-4-3,3,2.5,Marlene Müller · 55&rsquor; Giovanna Hoffmann (P) · 90+2&rsquor; Giovanna Hoffmann · 90+4&rsquor;,2,0,Hoffenheim,3-4-3,1,0.6,Dominika Grabowska · 78&rsquor;,0,0,RB Leipzig,Home,NA,990,23,19,7,12,4,7,12,58.3,5,8,1,7,7,30,12,0
Frauen-Bundesliga,2024-11-03,Frauen-Bundesliga (Matchweek 8),RB Leipzig,3-4-3,3,2.5,Marlene Müller · 55&rsquor; Giovanna Hoffmann (P) · 90+2&rsquor; Giovanna Hoffmann · 90+4&rsquor;,2,0,Hoffenheim,3-4-3,1,0.6,Dominika Grabowska · 78&rsquor;,0,0,Hoffenheim,Away,NA,990,26,25,9,10,7,6,12,50,6,13,4,9,8,34,15,0
Frauen-Bundesliga,2024-11-03,Frauen-Bundesliga (Matchweek 8),Wolfsburg,4-3-3,3,4.8,Svenja Huth · 17&rsquor; Alexandra Popp · 44&rsquor; Lineth Beerensteyn · 51&rsquor;,0,0,Freiburg,4-2-3-1,0,0.5,NA,0,0,Wolfsburg,Home,NA,990,27,17,11,11,5,12,20,60,8,23,3,20,11,38,27,0
Frauen-Bundesliga,2024-11-03,Frauen-Bundesliga (Matchweek 8),Wolfsburg,4-3-3,3,4.8,Svenja Huth · 17&rsquor; Alexandra Popp · 44&rsquor; Lineth Beerensteyn · 51&rsquor;,0,0,Freiburg,4-2-3-1,0,0.5,NA,0,0,Freiburg,Away,NA,990,17,14,6,8,3,11,20,55,9,13,3,10,10,27,18,0
Frauen-Bundesliga,2024-11-04,Frauen-Bundesliga (Matchweek 8),Bayern Munich,4-2-3-1,1,2.7,Pernille Harder · 34&rsquor;,0,0,Eintracht Frankfurt,4-3-1-2,1,0.6,Nicole Anyomi · 68&rsquor;,1,0,Bayern Munich,Home,NA,990,16,11,7,3,6,8,15,53.3,7,17,4,13,2,18,12,0
Frauen-Bundesliga,2024-11-04,Frauen-Bundesliga (Matchweek 8),Bayern Munich,4-2-3-1,1,2.7,Pernille Harder · 34&rsquor;,0,0,Eintracht Frankfurt,4-3-1-2,1,0.6,Nicole Anyomi · 68&rsquor;,1,0,Eintracht Frankfurt,Away,NA,990,34,24,19,13,2,27,38,71.1,11,12,5,7,13,47,19,0
Frauen-Bundesliga,2024-11-08,Frauen-Bundesliga (Matchweek 9),Freiburg,4-2-3-1,2,0.7,Lisa Karl · 16&rsquor; Cora Zical · 30&rsquor;,1,0,Bayern Munich,4-4-2,2,2.4,Alara Sehitler · 50&rsquor; Weronika Zawistowska · 90+1&rsquor;,0,0,Freiburg,Home,NA,990,18,15,11,4,3,9,13,69.2,4,10,2,8,16,34,14,1
Frauen-Bundesliga,2024-11-08,Frauen-Bundesliga (Matchweek 9),Freiburg,4-2-3-1,2,0.7,Lisa Karl · 16&rsquor; Cora Zical · 30&rsquor;,1,0,Bayern Munich,4-4-2,2,2.4,Alara Sehitler · 50&rsquor; Weronika Zawistowska · 90+1&rsquor;,0,0,Bayern Munich,Away,NA,990,18,12,4,11,3,2,8,25,6,11,3,8,9,27,15,1
Frauen-Bundesliga,2024-11-09,Frauen-Bundesliga (Matchweek 9),Hoffenheim,4-3-3,0,1.1,NA,2,0,Wolfsburg,4-3-3,3,2.6,Alexandra Popp · 41&rsquor; Janina Minge · 52&rsquor; Joelle Wedemeyer · 70&rsquor;,1,0,Hoffenheim,Home,NA,990,24,19,19,3,2,10,14,71.4,4,18,6,12,9,33,24,0
Frauen-Bundesliga,2024-11-09,Frauen-Bundesliga (Matchweek 9),Hoffenheim,4-3-3,0,1.1,NA,2,0,Wolfsburg,4-3-3,3,2.6,Alexandra Popp · 41&rsquor; Janina Minge · 52&rsquor; Joelle Wedemeyer · 70&rsquor;,1,0,Wolfsburg,Away,NA,990,6,4,1,3,2,2,5,40,3,6,2,4,6,12,11,0
Frauen-Bundesliga,2024-11-09,Frauen-Bundesliga (Matchweek 9),Eintracht Frankfurt,4-3-1-2,8,4.5,Laura Freigang · 21&rsquor; Laura Freigang · 30&rsquor; Géraldine Reuteler · 40&rsquor; Pia-Sophie Wolter · 64&rsquor; Laura Freigang · 66&rsquor; Sara Doorsoun (P) · 69&rsquor; Elisa Senß · 75&rsquor; Géraldine Reuteler · 90&rsquor;,2,0,Köln,4-3-3,0,0.6,NA,2,0,Eintracht Frankfurt,Home,NA,990,26,24,6,16,4,3,9,33.3,6,21,1,20,11,37,2,0
Frauen-Bundesliga,2024-11-09,Frauen-Bundesliga (Matchweek 9),Eintracht Frankfurt,4-3-1-2,8,4.5,Laura Freigang · 21&rsquor; Laura Freigang · 30&rsquor; Géraldine Reuteler · 40&rsquor; Pia-Sophie Wolter · 64&rsquor; Laura Freigang · 66&rsquor; Sara Doorsoun (P) · 69&rsquor; Elisa Senß · 75&rsquor; Géraldine Reuteler · 90&rsquor;,2,0,Köln,4-3-3,0,0.6,NA,2,0,Köln,Away,NA,990,26,17,16,9,1,6,11,54.5,5,24,5,19,9,35,26,0
Frauen-Bundesliga,2024-11-10,Frauen-Bundesliga (Matchweek 9),Bayer Leverkusen,4-4-2,3,2.8,Kristin Kögel · 4&rsquor; Cornelia Kramer · 13&rsquor; Lilla Turányi · 62&rsquor;,1,0,Turbine Potsdam,5-3-2,0,0.3,NA,2,0,Bayer Leverkusen,Home,NA,990,18,15,3,9,6,9,13,69.2,4,6,2,4,20,38,16,0
Frauen-Bundesliga,2024-11-10,Frauen-Bundesliga (Matchweek 9),Bayer Leverkusen,4-4-2,3,2.8,Kristin Kögel · 4&rsquor; Cornelia Kramer · 13&rsquor; Lilla Turányi · 62&rsquor;,1,0,Turbine Potsdam,5-3-2,0,0.3,NA,2,0,Turbine Potsdam,Away,NA,990,15,14,8,5,2,4,5,80,1,14,7,7,13,28,30,2
Frauen-Bundesliga,2024-11-10,Frauen-Bundesliga (Matchweek 9),Carl-Zeiss Jena,4-1-4-1,0,0.4,NA,0,0,Werder Bremen,3-4-1-2,1,0.6,Lara Schmidt · 19&rsquor;,2,0,Carl-Zeiss Jena,Home,NA,990,16,11,7,5,4,4,15,26.7,11,8,1,7,15,31,13,0
Frauen-Bundesliga,2024-11-10,Frauen-Bundesliga (Matchweek 9),Carl-Zeiss Jena,4-1-4-1,0,0.4,NA,0,0,Werder Bremen,3-4-1-2,1,0.6,Lara Schmidt · 19&rsquor;,2,0,Werder Bremen,Away,NA,990,11,10,7,3,1,6,10,60,4,10,2,8,11,22,10,0
Frauen-Bundesliga,2024-11-11,Frauen-Bundesliga (Matchweek 9),Essen,4-2-3-1,0,1.8,NA,2,0,RB Leipzig,3-4-3,0,1.1,NA,3,0,Essen,Home,NA,990,25,17,9,15,1,12,29,41.4,17,12,3,9,12,37,13,0
Frauen-Bundesliga,2024-11-11,Frauen-Bundesliga (Matchweek 9),Essen,4-2-3-1,0,1.8,NA,2,0,RB Leipzig,3-4-3,0,1.1,NA,3,0,RB Leipzig,Away,NA,990,19,15,6,12,1,17,33,51.5,16,13,3,10,22,41,37,0
Frauen-Bundesliga,2024-11-15,Frauen-Bundesliga (Matchweek 10),Freiburg,4-2-3-1,1,1.6,Tessa Blumenberg · 78&rsquor;,3,0,Essen,4-2-3-1,0,1.1,NA,0,0,Freiburg,Home,NA,990,30,15,13,11,6,14,22,63.6,8,15,4,11,10,40,33,0
Frauen-Bundesliga,2024-11-15,Frauen-Bundesliga (Matchweek 10),Freiburg,4-2-3-1,1,1.6,Tessa Blumenberg · 78&rsquor;,3,0,Essen,4-2-3-1,0,1.1,NA,0,0,Essen,Away,NA,990,41,27,16,22,3,22,32,68.8,10,23,4,19,14,55,27,0
Frauen-Bundesliga,2024-11-16,Frauen-Bundesliga (Matchweek 10),Wolfsburg,3-4-3,3,3.1,Lena Lattwein (P) · 27&rsquor; Lynn Wilms (P) · 33&rsquor; Lineth Beerensteyn · 88&rsquor;,0,0,Turbine Potsdam,5-3-2,1,0.2,Lina Vianden · 70&rsquor;,2,0,Wolfsburg,Home,NA,990,14,9,3,7,4,9,13,69.2,4,13,1,12,8,22,15,1
Frauen-Bundesliga,2024-11-16,Frauen-Bundesliga (Matchweek 10),Wolfsburg,3-4-3,3,3.1,Lena Lattwein (P) · 27&rsquor; Lynn Wilms (P) · 33&rsquor; Lineth Beerensteyn · 88&rsquor;,0,0,Turbine Potsdam,5-3-2,1,0.2,Lina Vianden · 70&rsquor;,2,0,Turbine Potsdam,Away,NA,990,24,18,19,3,2,10,17,58.8,7,23,6,17,8,32,55,0
Frauen-Bundesliga,2024-11-16,Frauen-Bundesliga (Matchweek 10),Hoffenheim,4-3-3,0,0.5,NA,0,0,Eintracht Frankfurt,4-3-1-2,1,1.2,Sara Doorsoun (P) · 52&rsquor;,2,0,Hoffenheim,Home,NA,990,15,11,9,5,1,11,18,61.1,7,9,2,7,12,27,19,0
Frauen-Bundesliga,2024-11-16,Frauen-Bundesliga (Matchweek 10),Hoffenheim,4-3-3,0,0.5,NA,0,0,Eintracht Frankfurt,4-3-1-2,1,1.2,Sara Doorsoun (P) · 52&rsquor;,2,0,Eintracht Frankfurt,Away,NA,990,25,20,13,10,2,11,20,55,9,10,1,9,16,41,13,1
Frauen-Bundesliga,2024-11-17,Frauen-Bundesliga (Matchweek 10),Bayern Munich,4-2-3-1,5,2.7,Glódís Perla Viggósdóttir · 19&rsquor; Klara Bühl · 29&rsquor; Lea Schüller · 80&rsquor; Jovana Damnjanović · 82&rsquor; Lea Schüller · 90+4&rsquor;,0,0,Carl-Zeiss Jena,4-1-4-1,0,0.1,NA,2,0,Bayern Munich,Home,NA,990,16,11,2,5,9,7,16,43.8,9,2,0,2,10,26,3,0
Frauen-Bundesliga,2024-11-17,Frauen-Bundesliga (Matchweek 10),Bayern Munich,4-2-3-1,5,2.7,Glódís Perla Viggósdóttir · 19&rsquor; Klara Bühl · 29&rsquor; Lea Schüller · 80&rsquor; Jovana Damnjanović · 82&rsquor; Lea Schüller · 90+4&rsquor;,0,0,Carl-Zeiss Jena,4-1-4-1,0,0.1,NA,2,0,Carl-Zeiss Jena,Away,NA,990,15,9,12,2,1,9,19,47.4,10,12,6,6,11,26,25,2
Frauen-Bundesliga,2024-11-17,Frauen-Bundesliga (Matchweek 10),RB Leipzig,3-4-3,0,0.3,NA,1,0,Bayer Leverkusen,4-4-2,1,1.1,Kristin Kögel · 81&rsquor;,4,0,RB Leipzig,Home,NA,990,15,10,11,4,0,7,16,43.8,9,8,2,6,11,26,25,1
Frauen-Bundesliga,2024-11-17,Frauen-Bundesliga (Matchweek 10),RB Leipzig,3-4-3,0,0.3,NA,1,0,Bayer Leverkusen,4-4-2,1,1.1,Kristin Kögel · 81&rsquor;,4,0,Bayer Leverkusen,Away,NA,990,24,16,8,14,2,11,24,45.8,13,13,3,10,16,40,24,0
