League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take_Ons,Succ_Take_Ons,Succ_percent_Take_Ons,Tkld_Take_Ons,Tkld_percent_Take_Ons,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving
Championnat de France de Football Féminin,2023-10-21,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-3-3,1,1.1,Phornetia Browne · 14&rsquor;,1,0,Le Havre,4-3-3,2,1.5,Nadjma Ali Nadjim · 69&rsquor; Chancelle Effa Effa · 76&rsquor;,0,0,Le Havre,Away,NA,990,566,34,241,232,95,14,566,7,2,28.6,5,71.4,264,1677,889,11,3,1,15,8,367,37
Championnat de France de Football Féminin,2023-10-21,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,0,0.2,NA,1,0,Paris Saint-Germain,4-3-3,4,0.8,Marie-Antoinette Katoto · 12&rsquor; Tabitha Chawinga · 25&rsquor; Sandy Baltimore · 45+1&rsquor; Amalie Vangsgaard · 90+2&rsquor;,2,0,Lille,Home,NA,990,356,38,182,130,46,6,356,6,2,33.3,4,66.7,157,522,177,2,3,0,12,13,185,14
Championnat de France de Football Féminin,2023-10-21,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,0,0.2,NA,1,0,Paris Saint-Germain,4-3-3,4,0.8,Marie-Antoinette Katoto · 12&rsquor; Tabitha Chawinga · 25&rsquor; Sandy Baltimore · 45+1&rsquor; Amalie Vangsgaard · 90+2&rsquor;,2,0,Paris Saint-Germain,Away,NA,990,695,73,322,261,121,18,695,28,17,60.7,11,39.3,488,2149,805,19,7,5,10,15,527,40
Championnat de France de Football Féminin,2023-10-22,Championnat de France de Football Féminin (Regular season),Dijon,4-3-3,0,0.4,NA,0,0,Paris FC,4-3-3,6,1.8,Mathilde Bourdieu · 5&rsquor; Daphne Corboz · 30&rsquor; Gaëtane Thiney · 36&rsquor; Julie Dufour · 38&rsquor; Margaux Le Mouël · 54&rsquor; Louna Ribadeira · 79&rsquor;,0,0,Dijon,Home,NA,990,485,64,177,220,93,14,485,10,7,70,3,30,203,1071,452,10,8,4,24,4,252,28
Championnat de France de Football Féminin,2023-10-22,Championnat de France de Football Féminin (Regular season),Dijon,4-3-3,0,0.4,NA,0,0,Paris FC,4-3-3,6,1.8,Mathilde Bourdieu · 5&rsquor; Daphne Corboz · 30&rsquor; Gaëtane Thiney · 36&rsquor; Julie Dufour · 38&rsquor; Margaux Le Mouël · 54&rsquor; Louna Ribadeira · 79&rsquor;,0,0,Paris FC,Away,NA,990,634,80,273,206,159,24,634,17,6,35.3,11,64.7,272,1740,793,8,8,5,19,8,389,47
Championnat de France de Football Féminin,2023-10-22,Championnat de France de Football Féminin (Regular season),Stade de Reims,5-4-1,1,1,Rofiat Imuran · 27&rsquor;,0,0,Lyon,4-3-3,5,3.5,Alice Sombath · 20&rsquor; Eugénie Le Sommer · 43&rsquor; Melchie Dumornay · 45+1&rsquor; Lindsey Heaps · 87&rsquor; Amel Majri · 89&rsquor;,0,0,Stade de Reims,Home,NA,990,383,86,232,108,47,9,383,19,9,47.4,10,52.6,173,833,366,7,4,0,17,13,170,16
Championnat de France de Football Féminin,2023-10-22,Championnat de France de Football Féminin (Regular season),Stade de Reims,5-4-1,1,1,Rofiat Imuran · 27&rsquor;,0,0,Lyon,4-3-3,5,3.5,Alice Sombath · 20&rsquor; Eugénie Le Sommer · 43&rsquor; Melchie Dumornay · 45+1&rsquor; Lindsey Heaps · 87&rsquor; Amel Majri · 89&rsquor;,0,0,Lyon,Away,NA,990,687,22,94,333,264,36,687,16,6,37.5,10,62.5,414,2701,1207,27,15,2,9,8,484,74
Championnat de France de Football Féminin,2023-11-03,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,0,0.6,NA,1,0,Montpellier,4-2-3-1,0,1,NA,3,0,Lille,Home,NA,990,494,54,200,186,114,16,494,23,11,47.8,12,52.2,171,1144,616,13,8,4,23,16,240,30
Championnat de France de Football Féminin,2023-11-03,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,0,0.6,NA,1,0,Montpellier,4-2-3-1,0,1,NA,3,0,Montpellier,Away,NA,990,583,45,204,264,123,25,583,16,10,62.5,6,37.5,336,1478,685,17,5,8,25,11,337,46
Championnat de France de Football Féminin,2023-11-04,Championnat de France de Football Féminin (Regular season),Bordeaux,4-3-3,0,1.1,NA,2,0,Stade de Reims,4-3-3,2,1.5,Mélissa Gomes · 61&rsquor; Noémie Mouchon · 90+1&rsquor;,1,0,Bordeaux,Home,NA,990,487,47,154,203,142,20,487,10,6,60,4,40,178,1152,618,14,7,2,28,7,227,38
Championnat de France de Football Féminin,2023-11-04,Championnat de France de Football Féminin (Regular season),Bordeaux,4-3-3,0,1.1,NA,2,0,Stade de Reims,4-3-3,2,1.5,Mélissa Gomes · 61&rsquor; Noémie Mouchon · 90+1&rsquor;,1,0,Stade de Reims,Away,NA,990,450,57,171,159,122,17,450,14,2,14.3,12,85.7,129,660,208,6,6,1,24,3,172,22
Championnat de France de Football Féminin,2023-11-04,Championnat de France de Football Féminin (Regular season),Fleury,4-2-3-1,2,2.5,Batcheba Louis · 2&rsquor; Charlotte Fernandes · 71&rsquor;,3,0,Saint-Étienne,4-3-3,1,0.7,Solene Champagnac · 87&rsquor;,0,0,Fleury,Home,NA,990,493,40,189,191,115,22,493,15,5,33.3,10,66.7,198,1001,451,13,7,9,18,6,228,28
Championnat de France de Football Féminin,2023-11-04,Championnat de France de Football Féminin (Regular season),Fleury,4-2-3-1,2,2.5,Batcheba Louis · 2&rsquor; Charlotte Fernandes · 71&rsquor;,3,0,Saint-Étienne,4-3-3,1,0.7,Solene Champagnac · 87&rsquor;,0,0,Saint-Étienne,Away,NA,990,541,54,196,260,93,10,541,9,5,55.6,4,44.4,270,1116,462,8,9,4,18,11,295,30
Championnat de France de Football Féminin,2023-11-04,Championnat de France de Football Féminin (Regular season),Le Havre,4-3-3,3,1.8,Laurie Cance · 27&rsquor; Salomé Elisor · 37&rsquor; Mickaélla Cardia · 82&rsquor;,0,0,Dijon,4-3-3,3,2.2,Latifah Abdu · 60&rsquor; Léa Declercq (P) · 74&rsquor; Océane Picard · 90+2&rsquor;,0,0,Le Havre,Home,NA,990,731,50,287,322,126,14,731,17,8,47.1,9,52.9,210,1332,596,7,5,2,21,11,500,44
Championnat de France de Football Féminin,2023-11-04,Championnat de France de Football Féminin (Regular season),Le Havre,4-3-3,3,1.8,Laurie Cance · 27&rsquor; Salomé Elisor · 37&rsquor; Mickaélla Cardia · 82&rsquor;,0,0,Dijon,4-3-3,3,2.2,Latifah Abdu · 60&rsquor; Léa Declercq (P) · 74&rsquor; Océane Picard · 90+2&rsquor;,0,0,Dijon,Away,NA,990,425,38,150,206,70,10,424,10,1,10,9,90,209,882,433,6,3,1,19,13,224,24
Championnat de France de Football Féminin,2023-11-05,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,1,1.3,Julie Dufour · 29&rsquor;,0,0,Lyon,4-3-3,6,3.4,Eugénie Le Sommer · 1&rsquor; Ada Hegerberg · 38&rsquor; Eugénie Le Sommer · 40&rsquor; Ada Hegerberg · 48&rsquor; Sara Däbritz · 68&rsquor; Kadidiatou Diani · 90+1&rsquor;,1,0,Paris FC,Home,NA,990,596,64,237,241,119,26,596,5,1,20,4,80,343,1615,760,17,9,5,16,4,389,38
Championnat de France de Football Féminin,2023-11-05,Championnat de France de Football Féminin (Regular season),Paris FC,4-2-3-1,1,1.3,Julie Dufour · 29&rsquor;,0,0,Lyon,4-3-3,6,3.4,Eugénie Le Sommer · 1&rsquor; Ada Hegerberg · 38&rsquor; Eugénie Le Sommer · 40&rsquor; Ada Hegerberg · 48&rsquor; Sara Däbritz · 68&rsquor; Kadidiatou Diani · 90+1&rsquor;,1,0,Lyon,Away,NA,990,608,65,197,278,139,37,608,13,7,53.8,6,46.2,294,1529,700,15,5,5,13,8,391,52
Championnat de France de Football Féminin,2023-11-10,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,5,3.8,Maelys Mpomé (OG) · 14&rsquor; Kadidiatou Diani · 17&rsquor; Celeste Boureille (OG) · 60&rsquor; Maëlle Lakrar (OG) · 76&rsquor; Wendie Renard · 90+5&rsquor;,0,0,Montpellier,3-4-3,0,0.6,NA,2,0,Lyon,Home,NA,990,687,38,233,217,242,48,687,17,5,29.4,12,70.6,451,1960,852,21,11,8,22,3,451,66
Championnat de France de Football Féminin,2023-11-10,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,5,3.8,Maelys Mpomé (OG) · 14&rsquor; Kadidiatou Diani · 17&rsquor; Celeste Boureille (OG) · 60&rsquor; Maëlle Lakrar (OG) · 76&rsquor; Wendie Renard · 90+5&rsquor;,0,0,Montpellier,3-4-3,0,0.6,NA,2,0,Montpellier,Away,NA,990,452,75,207,184,63,9,452,8,5,62.5,3,37.5,180,810,345,4,4,3,16,8,215,20
Championnat de France de Football Féminin,2023-11-11,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,1.4,Airine Fontaine · 50&rsquor; Léa Le Garrec · 67&rsquor;,2,0,Bordeaux,4-3-3,1,1.2,Hawa Sangare · 39&rsquor;,1,0,Fleury,Home,NA,990,614,37,149,334,139,24,614,15,5,33.3,10,66.7,384,2091,1198,23,13,9,16,10,387,51
Championnat de France de Football Féminin,2023-11-11,Championnat de France de Football Féminin (Regular season),Fleury,4-3-3,2,1.4,Airine Fontaine · 50&rsquor; Léa Le Garrec · 67&rsquor;,2,0,Bordeaux,4-3-3,1,1.2,Hawa Sangare · 39&rsquor;,1,0,Bordeaux,Away,NA,990,490,75,189,244,62,9,490,11,3,27.3,8,72.7,279,1207,524,5,5,1,24,8,251,26
Championnat de France de Football Féminin,2023-11-11,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-3-3,0,0.3,NA,2,0,Le Havre,4-2-3-1,0,0.4,Nadjma Ali Nadjim · 70&rsquor;,1,1,Stade de Reims,Home,NA,990,527,38,237,224,71,7,527,30,16,53.3,13,43.3,285,1728,829,13,8,1,31,12,288,29
Championnat de France de Football Féminin,2023-11-11,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-3-3,0,0.3,NA,2,0,Le Havre,4-2-3-1,0,0.4,Nadjma Ali Nadjim · 70&rsquor;,1,1,Le Havre,Away,NA,969,695,55,329,250,126,7,695,19,10,52.6,8,42.1,449,2190,865,7,6,1,30,15,455,26
Championnat de France de Football Féminin,2023-11-11,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-2-2,1,0.6,Alexandria Lamontagne · 19&rsquor;,3,0,Paris FC,4-3-3,6,3,Louna Ribadeira · 14&rsquor; Clara Matéo · 35&rsquor; Louise Fleury · 44&rsquor; Louise Fleury · 67&rsquor; Louise Fleury · 70&rsquor; Julie Dufour · 86&rsquor;,3,0,Saint-Étienne,Home,NA,990,367,45,144,159,66,12,367,13,6,46.2,6,46.2,203,836,320,8,8,5,9,8,174,17
Championnat de France de Football Féminin,2023-11-11,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-2-2-2,1,0.6,Alexandria Lamontagne · 19&rsquor;,3,0,Paris FC,4-3-3,6,3,Louna Ribadeira · 14&rsquor; Clara Matéo · 35&rsquor; Louise Fleury · 44&rsquor; Louise Fleury · 67&rsquor; Louise Fleury · 70&rsquor; Julie Dufour · 86&rsquor;,3,0,Paris FC,Away,NA,990,480,45,200,154,133,18,480,13,6,46.2,7,53.8,219,1173,676,17,6,6,2,6,276,31
Championnat de France de Football Féminin,2023-11-11,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,4,2.7,Emmy Jezequel · 26&rsquor; Laurie Teinturier · 30&rsquor; Laurie Teinturier · 56&rsquor; Agathe Donnary · 68&rsquor;,1,0,Lille,4-2-3-1,3,2.4,Lorena Azzaro (P) · 17&rsquor; Aurore Paprzycki · 20&rsquor; Julie Machart (P) · 73&rsquor;,1,0,Guingamp,Home,NA,990,488,55,248,146,102,17,488,8,5,62.5,3,37.5,266,1208,507,6,3,0,19,6,240,18
Championnat de France de Football Féminin,2023-11-11,Championnat de France de Football Féminin (Regular season),Guingamp,4-4-2,4,2.7,Emmy Jezequel · 26&rsquor; Laurie Teinturier · 30&rsquor; Laurie Teinturier · 56&rsquor; Agathe Donnary · 68&rsquor;,1,0,Lille,4-2-3-1,3,2.4,Lorena Azzaro (P) · 17&rsquor; Aurore Paprzycki · 20&rsquor; Julie Machart (P) · 73&rsquor;,1,0,Lille,Away,NA,990,598,39,212,247,146,15,596,14,8,57.1,6,42.9,268,1039,452,7,7,3,12,11,370,35
Championnat de France de Football Féminin,2023-11-12,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,2,0.6,Malou Rylov · 59&rsquor; Wu Chengshu · 65&rsquor;,1,0,Paris Saint-Germain,4-2-3-1,5,3.4,Grace Geyoro · 12&rsquor; Tabitha Chawinga · 25&rsquor; Tabitha Chawinga · 47&rsquor; Tabitha Chawinga · 71&rsquor; Amalie Vangsgaard · 73&rsquor;,0,0,Dijon,Home,NA,990,391,45,127,190,82,9,391,15,8,53.3,7,46.7,145,1052,506,9,4,1,27,10,178,26
Championnat de France de Football Féminin,2023-11-12,Championnat de France de Football Féminin (Regular season),Dijon,4-2-3-1,2,0.6,Malou Rylov · 59&rsquor; Wu Chengshu · 65&rsquor;,1,0,Paris Saint-Germain,4-2-3-1,5,3.4,Grace Geyoro · 12&rsquor; Tabitha Chawinga · 25&rsquor; Tabitha Chawinga · 47&rsquor; Tabitha Chawinga · 71&rsquor; Amalie Vangsgaard · 73&rsquor;,0,0,Paris Saint-Germain,Away,NA,990,876,59,309,383,191,32,876,44,20,45.5,24,54.5,676,2952,1278,23,16,8,23,12,679,72
Championnat de France de Football Féminin,2023-11-17,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,4,4,Alice Sombath · 34&rsquor; Melchie Dumornay · 70&rsquor; Ada Hegerberg · 73&rsquor; Sara Däbritz · 89&rsquor;,1,0,Dijon,5-4-1,1,0.1,Maria Diaz · 25&rsquor;,1,0,Lyon,Home,NA,990,856,15,87,427,348,38,856,14,7,50,7,50,495,2861,1454,28,24,2,22,14,629,92
Championnat de France de Football Féminin,2023-11-17,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,4,4,Alice Sombath · 34&rsquor; Melchie Dumornay · 70&rsquor; Ada Hegerberg · 73&rsquor; Sara Däbritz · 89&rsquor;,1,0,Dijon,5-4-1,1,0.1,Maria Diaz · 25&rsquor;,1,0,Dijon,Away,NA,990,368,87,237,109,28,0,368,3,1,33.3,2,66.7,164,847,451,6,3,0,12,3,128,9
Championnat de France de Football Féminin,2023-11-18,Championnat de France de Football Féminin (Regular season),Le Havre,4-2-3-1,2,2.3,Inès Benyahia (P) · 30&rsquor; Deja Davis · 44&rsquor;,2,0,Guingamp,4-4-2,0,0.2,NA,2,0,Le Havre,Home,NA,990,572,38,165,260,154,34,571,15,6,40,9,60,263,1412,564,15,10,7,19,10,337,45
Championnat de France de Football Féminin,2023-11-18,Championnat de France de Football Féminin (Regular season),Le Havre,4-2-3-1,2,2.3,Inès Benyahia (P) · 30&rsquor; Deja Davis · 44&rsquor;,2,0,Guingamp,4-4-2,0,0.2,NA,2,0,Guingamp,Away,NA,990,501,100,267,169,67,4,501,11,3,27.3,8,72.7,226,1003,421,6,4,0,6,12,268,15
Championnat de France de Football Féminin,2023-11-18,Championnat de France de Football Féminin (Regular season),Montpellier,3-4-3,2,2,Kethna Louis · 51&rsquor; Sonia Ouchene · 53&rsquor;,3,0,Stade de Reims,4-3-3,1,1.2,Rofiat Imuran · 69&rsquor;,2,0,Montpellier,Home,NA,990,576,53,206,231,141,19,576,21,12,57.1,9,42.9,239,1404,644,13,11,3,21,13,357,54
Championnat de France de Football Féminin,2023-11-18,Championnat de France de Football Féminin (Regular season),Montpellier,3-4-3,2,2,Kethna Louis · 51&rsquor; Sonia Ouchene · 53&rsquor;,3,0,Stade de Reims,4-3-3,1,1.2,Rofiat Imuran · 69&rsquor;,2,0,Stade de Reims,Away,NA,990,346,66,182,108,64,9,346,14,10,71.4,4,28.6,142,936,351,9,4,1,13,13,135,14
Championnat de France de Football Féminin,2023-11-18,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,1,0.7,Jessy Roux · 2&rsquor;,0,0,Saint-Étienne,4-4-2,2,1.8,Phornetia Browne (P) · 57&rsquor; Kess Elmore · 72&rsquor;,0,0,Lille,Home,NA,990,609,60,216,282,119,6,609,20,10,50,10,50,323,1676,869,15,9,5,25,13,372,27
Championnat de France de Football Féminin,2023-11-18,Championnat de France de Football Féminin (Regular season),Lille,4-2-3-1,1,0.7,Jessy Roux · 2&rsquor;,0,0,Saint-Étienne,4-4-2,2,1.8,Phornetia Browne (P) · 57&rsquor; Kess Elmore · 72&rsquor;,0,0,Saint-Étienne,Away,NA,990,510,51,230,212,78,14,509,15,8,53.3,7,46.7,264,1834,743,17,10,3,14,8,274,21
Championnat de France de Football Féminin,2023-11-19,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,4-2-3-1,2,1.7,Marie-Antoinette Katoto · 13&rsquor; Jackie Groenen · 90+7&rsquor;,3,0,Fleury,4-2-3-1,1,1.2,Ewelina Kamczyk · 40&rsquor;,1,0,Paris Saint-Germain,Home,NA,990,830,58,237,381,218,25,830,39,19,48.7,20,51.3,416,2846,1278,26,18,4,23,26,586,55
Championnat de France de Football Féminin,2023-11-19,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,4-2-3-1,2,1.7,Marie-Antoinette Katoto · 13&rsquor; Jackie Groenen · 90+7&rsquor;,3,0,Fleury,4-2-3-1,1,1.2,Ewelina Kamczyk · 40&rsquor;,1,0,Fleury,Away,NA,990,420,66,197,140,92,20,420,9,5,55.6,4,44.4,124,940,549,10,7,3,20,9,158,13
Championnat de France de Football Féminin,2023-11-19,Championnat de France de Football Féminin (Regular season),Paris FC,4-4-1-1,1,1.9,Clara Matéo · 41&rsquor;,0,0,Bordeaux,4-3-3,0,0.1,NA,0,0,Paris FC,Home,NA,990,802,44,211,386,215,31,802,27,13,48.1,14,51.9,369,2280,1035,16,9,6,39,11,516,64
Championnat de France de Football Féminin,2023-11-19,Championnat de France de Football Féminin (Regular season),Paris FC,4-4-1-1,1,1.9,Clara Matéo · 41&rsquor;,0,0,Bordeaux,4-3-3,0,0.1,NA,0,0,Bordeaux,Away,NA,990,442,77,218,200,31,2,442,18,4,22.2,14,77.8,137,869,380,8,3,1,32,11,144,16
Championnat de France de Football Féminin,2023-11-24,Championnat de France de Football Féminin (Regular season),Fleury,4-2-3-1,NA,0,Ewelina Kamczyk · 8&rsquor; Dominika Grabowska · 25&rsquor;,2,0,Le Havre,4-2-3-1,0,0,Inès Benyahia · 33&rsquor; Inès Benyahia (P) · 58&rsquor;,2,0,Fleury,Home,NA,990,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0
Championnat de France de Football Féminin,2023-11-24,Championnat de France de Football Féminin (Regular season),Fleury,4-2-3-1,NA,0,Ewelina Kamczyk · 8&rsquor; Dominika Grabowska · 25&rsquor;,2,0,Le Havre,4-2-3-1,0,0,Inès Benyahia · 33&rsquor; Inès Benyahia (P) · 58&rsquor;,2,0,Le Havre,Away,NA,990,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0
Championnat de France de Football Féminin,2023-11-25,Championnat de France de Football Féminin (Regular season),Bordeaux,4-3-3,3,1.3,Abi Kim · 21&rsquor; Hawa Sangare · 62&rsquor; Abi Kim · 66&rsquor;,3,0,Lille,4-2-3-1,0,0.6,NA,1,0,Bordeaux,Home,NA,990,407,55,174,160,85,12,407,8,4,50,4,50,203,1187,446,10,6,2,15,8,181,31
Championnat de France de Football Féminin,2023-11-25,Championnat de France de Football Féminin (Regular season),Bordeaux,4-3-3,3,1.3,Abi Kim · 21&rsquor; Hawa Sangare · 62&rsquor; Abi Kim · 66&rsquor;,3,0,Lille,4-2-3-1,0,0.6,NA,1,0,Lille,Away,NA,990,482,54,165,208,114,13,482,20,11,55,9,45,224,1238,591,8,5,1,17,11,251,22
Championnat de France de Football Féminin,2023-11-25,Championnat de France de Football Féminin (Regular season),Dijon,4-3-3,3,2.8,Maria Diaz · 47&rsquor; Léa Declercq (P) · 51&rsquor; Klaudia Jedlińska · 58&rsquor;,3,0,Saint-Étienne,4-1-3-2,2,1.2,Kess Elmore · 30&rsquor; Cindy Caputo · 65&rsquor;,3,0,Dijon,Home,NA,990,490,43,146,229,116,15,489,12,6,50,6,50,277,1756,856,15,3,4,13,7,267,39
Championnat de France de Football Féminin,2023-11-25,Championnat de France de Football Féminin (Regular season),Dijon,4-3-3,3,2.8,Maria Diaz · 47&rsquor; Léa Declercq (P) · 51&rsquor; Klaudia Jedlińska · 58&rsquor;,3,0,Saint-Étienne,4-1-3-2,2,1.2,Kess Elmore · 30&rsquor; Cindy Caputo · 65&rsquor;,3,0,Saint-Étienne,Away,NA,990,515,76,271,183,69,16,515,13,6,46.2,7,53.8,290,1525,726,20,5,7,19,3,300,22
Championnat de France de Football Féminin,2023-11-26,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-2-3-1,1,0.8,Rachel Corboz (P) · 8&rsquor;,2,0,Paris FC,4-2-3-1,1,2.3,Margaux Le Mouël · 75&rsquor;,2,0,Stade de Reims,Home,NA,990,437,96,257,127,59,6,436,9,4,44.4,5,55.6,135,922,458,12,7,4,19,14,138,12
Championnat de France de Football Féminin,2023-11-26,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-2-3-1,1,0.8,Rachel Corboz (P) · 8&rsquor;,2,0,Paris FC,4-2-3-1,1,2.3,Margaux Le Mouël · 75&rsquor;,2,0,Paris FC,Away,NA,990,727,23,159,281,292,45,727,18,8,44.4,10,55.6,415,2125,1246,24,17,4,22,11,444,78
Championnat de France de Football Féminin,2023-11-26,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,4-2-3-1,4,4.1,Marie-Antoinette Katoto · 2&rsquor; Grace Geyoro · 42&rsquor; Amalie Vangsgaard · 65&rsquor; Tabitha Chawinga · 90+3&rsquor;,1,0,Montpellier,4-2-3-1,1,2.4,Faustine Robert (P) · 27&rsquor;,0,0,Paris Saint-Germain,Home,NA,990,694,68,239,260,199,47,693,22,13,59.1,9,40.9,488,2510,1189,19,12,11,17,13,486,65
Championnat de France de Football Féminin,2023-11-26,Championnat de France de Football Féminin (Regular season),Paris Saint-Germain,4-2-3-1,4,4.1,Marie-Antoinette Katoto · 2&rsquor; Grace Geyoro · 42&rsquor; Amalie Vangsgaard · 65&rsquor; Tabitha Chawinga · 90+3&rsquor;,1,0,Montpellier,4-2-3-1,1,2.4,Faustine Robert (P) · 27&rsquor;,0,0,Montpellier,Away,NA,990,525,72,186,204,142,27,524,10,5,50,5,50,324,1770,893,16,13,6,20,6,306,45
Championnat de France de Football Féminin,2023-11-26,Championnat de France de Football Féminin (Regular season),Guingamp,5-4-1,1,0.1,Sarah Cambot · 45+1&rsquor;,1,0,Lyon,4-3-3,5,4,Lindsey Heaps · 4&rsquor; Emmy Jezequel (OG) · 15&rsquor; Daniëlle van de Donk · 29&rsquor; Ada Hegerberg · 71&rsquor; Ada Hegerberg · 90+5&rsquor;,1,0,Guingamp,Home,NA,990,510,143,352,136,23,1,510,8,2,25,6,75,186,825,361,5,4,0,35,7,240,7
Championnat de France de Football Féminin,2023-11-26,Championnat de France de Football Féminin (Regular season),Guingamp,5-4-1,1,0.1,Sarah Cambot · 45+1&rsquor;,1,0,Lyon,4-3-3,5,4,Lindsey Heaps · 4&rsquor; Emmy Jezequel (OG) · 15&rsquor; Daniëlle van de Donk · 29&rsquor; Ada Hegerberg · 71&rsquor; Ada Hegerberg · 90+5&rsquor;,1,0,Lyon,Away,NA,990,778,5,36,326,420,61,778,13,8,61.5,5,38.5,489,2062,1142,28,28,4,28,7,530,97
Championnat de France de Football Féminin,2023-12-08,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,5,4,Wendie Renard · 17&rsquor; Ada Hegerberg (P) · 28&rsquor; Damaris Egurrola · 57&rsquor; Griedge Mbock Bathy · 59&rsquor; Amel Majri · 90+2&rsquor;,1,0,Lille,5-4-1,0,0,NA,0,0,Lyon,Home,NA,990,768,14,58,337,378,56,767,20,11,55,9,45,543,2149,1187,23,28,11,10,15,568,95
Championnat de France de Football Féminin,2023-12-08,Championnat de France de Football Féminin (Regular season),Lyon,4-3-3,5,4,Wendie Renard · 17&rsquor; Ada Hegerberg (P) · 28&rsquor; Damaris Egurrola · 57&rsquor; Griedge Mbock Bathy · 59&rsquor; Amel Majri · 90+2&rsquor;,1,0,Lille,5-4-1,0,0,NA,0,0,Lille,Away,NA,990,492,127,394,91,11,0,492,15,7,46.7,8,53.3,170,716,371,2,2,0,25,14,281,4
Championnat de France de Football Féminin,2023-12-09,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-1-4-1,2,1.4,Solene Champagnac · 33&rsquor; Cindy Caputo · 61&rsquor;,1,0,Guingamp,4-4-2,1,0.7,Laurie Teinturier · 57&rsquor;,2,0,Saint-Étienne,Home,NA,990,474,62,206,188,88,15,474,14,8,57.1,6,42.9,239,1312,556,13,7,4,16,10,269,32
Championnat de France de Football Féminin,2023-12-09,Championnat de France de Football Féminin (Regular season),Saint-Étienne,4-1-4-1,2,1.4,Solene Champagnac · 33&rsquor; Cindy Caputo · 61&rsquor;,1,0,Guingamp,4-4-2,1,0.7,Laurie Teinturier · 57&rsquor;,2,0,Guingamp,Away,NA,990,567,50,200,258,112,13,567,16,8,50,8,50,326,1780,1018,15,9,1,18,6,357,41
Championnat de France de Football Féminin,2023-12-09,Championnat de France de Football Féminin (Regular season),Montpellier,4-2-3-1,1,0.9,Nérilia Mondésir · 62&rsquor;,3,0,Paris FC,4-2-3-1,4,3.5,Gaëtane Thiney · 12&rsquor; Daphne Corboz · 24&rsquor; Mathilde Bourdieu · 41&rsquor; Louna Ribadeira · 87&rsquor;,1,0,Montpellier,Home,NA,990,462,66,217,147,104,21,462,15,9,60,6,40,279,1462,502,11,11,6,16,11,237,27
Championnat de France de Football Féminin,2023-12-09,Championnat de France de Football Féminin (Regular season),Montpellier,4-2-3-1,1,0.9,Nérilia Mondésir · 62&rsquor;,3,0,Paris FC,4-2-3-1,4,3.5,Gaëtane Thiney · 12&rsquor; Daphne Corboz · 24&rsquor; Mathilde Bourdieu · 41&rsquor; Louna Ribadeira · 87&rsquor;,1,0,Paris FC,Away,NA,990,618,54,232,224,166,45,618,11,9,81.8,2,18.2,274,1665,1002,19,10,8,18,11,391,48
Championnat de France de Football Féminin,2023-12-09,Championnat de France de Football Féminin (Regular season),Stade de Reims,4-2-3-1,2,2.4,Mélissa Gomes (P) · 61&rsquor; Noémie Mouchon · 67&rsquor;,0,0,Fleury,3-4-1-2,0,1.6,NA,3,0,Stade de Reims,Home,NA,990,476,97,231,142,110,21,475,24,9,37.5,15,62.5,192,1401,640,16,15,5,29,10,230,24
