League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won_Aerial_Duels,Lost_Aerial_Duels,Won_percent_Aerial_Duels
Frauen-Bundesliga,2024-05-13,Frauen-Bundesliga (Matchweek 21),Eintracht Frankfurt,4-3-1-2,4,2.1,Laura Freigang · 16&rsquor; Remina Chiba · 34&rsquor; Laura Freigang · 54&rsquor; Géraldine Reuteler · 85&rsquor;,1,0,Freiburg,4-2-3-1,2,1.5,Hasret Kayikci · 6&rsquor; Annabel Schasching · 90+3&rsquor;,0,0,Eintracht Frankfurt,Home,NA,990,1,0,0,6,4,4,19,13,11,0,0,0,61,14,8,63.6
Frauen-Bundesliga,2024-05-13,Frauen-Bundesliga (Matchweek 21),Eintracht Frankfurt,4-3-1-2,4,2.1,Laura Freigang · 16&rsquor; Remina Chiba · 34&rsquor; Laura Freigang · 54&rsquor; Géraldine Reuteler · 85&rsquor;,1,0,Freiburg,4-2-3-1,2,1.5,Hasret Kayikci · 6&rsquor; Annabel Schasching · 90+3&rsquor;,0,0,Freiburg,Away,NA,990,0,0,0,5,6,3,15,17,13,0,0,0,60,8,14,36.4
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),1. FC Nürnberg,3-5-2,2,1.7,Medina Dešić · 41&rsquor; Lara Schmidt · 81&rsquor;,1,0,MSV Duisburg,3-4-3,1,1.9,Taryn Ries · 90+2&rsquor;,3,0,1. FC Nürnberg,Home,NA,990,1,0,0,9,21,1,25,11,4,0,0,0,53,12,19,38.7
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),1. FC Nürnberg,3-5-2,2,1.7,Medina Dešić · 41&rsquor; Lara Schmidt · 81&rsquor;,1,0,MSV Duisburg,3-4-3,1,1.9,Taryn Ries · 90+2&rsquor;,3,0,MSV Duisburg,Away,NA,990,3,0,0,21,9,0,32,9,9,0,0,0,58,19,11,63.3
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Wolfsburg,4-3-3,6,5.6,Chantal Hagel · 10&rsquor; Ewa Pajor · 11&rsquor; Ewa Pajor · 24&rsquor; Ewa Pajor · 35&rsquor; Vivien Endemann · 45+3&rsquor; Jule Brand · 83&rsquor;,1,0,Essen,4-2-3-1,0,0.8,Sophia Winkler · 20&rsquor;,0,1,Wolfsburg,Home,NA,990,1,0,0,13,8,2,22,5,21,0,0,0,63,10,10,50
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Wolfsburg,4-3-3,6,5.6,Chantal Hagel · 10&rsquor; Ewa Pajor · 11&rsquor; Ewa Pajor · 24&rsquor; Ewa Pajor · 35&rsquor; Vivien Endemann · 45+3&rsquor; Jule Brand · 83&rsquor;,1,0,Essen,4-2-3-1,0,0.8,Sophia Winkler · 20&rsquor;,0,1,Essen,Away,NA,919,0,1,0,8,12,1,3,19,20,0,0,0,51,10,10,50
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Freiburg,4-3-3,2,1.4,Janina Minge · 29&rsquor; Eileen Campbell · 60&rsquor;,3,0,RB Leipzig,4-2-3-1,1,2,Mimmi Larsson · 42&rsquor;,0,0,Freiburg,Home,NA,990,3,0,0,11,8,4,26,15,18,0,0,0,57,7,6,53.8
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Freiburg,4-3-3,2,1.4,Janina Minge · 29&rsquor; Eileen Campbell · 60&rsquor;,3,0,RB Leipzig,4-2-3-1,1,2,Mimmi Larsson · 42&rsquor;,0,0,RB Leipzig,Away,NA,990,0,0,0,9,11,3,13,16,11,0,0,0,60,6,7,46.2
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Köln,4-2-3-1,0,0.8,NA,3,0,Eintracht Frankfurt,4-3-1-2,1,1.3,Géraldine Reuteler · 27&rsquor;,0,0,Köln,Home,NA,990,3,0,0,12,6,2,10,11,13,0,0,0,57,11,4,73.3
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Köln,4-2-3-1,0,0.8,NA,3,0,Eintracht Frankfurt,4-3-1-2,1,1.3,Géraldine Reuteler · 27&rsquor;,0,0,Eintracht Frankfurt,Away,NA,990,0,0,0,6,12,6,16,13,13,0,0,0,62,4,11,26.7
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Bayer Leverkusen,3-4-3,2,1.7,Kristin Kögel · 56&rsquor; Julie Jorde · 86&rsquor;,4,0,Werder Bremen,4-3-1-2,3,2.3,Sophie Weidauer · 42&rsquor; Michaela Brandenburg · 51&rsquor; Michelle Ulbrich (P) · 58&rsquor;,2,0,Bayer Leverkusen,Home,NA,990,4,0,0,12,18,1,19,7,6,1,1,0,42,2,10,16.7
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Bayer Leverkusen,3-4-3,2,1.7,Kristin Kögel · 56&rsquor; Julie Jorde · 86&rsquor;,4,0,Werder Bremen,4-3-1-2,3,2.3,Sophie Weidauer · 42&rsquor; Michaela Brandenburg · 51&rsquor; Michelle Ulbrich (P) · 58&rsquor;,2,0,Werder Bremen,Away,NA,990,2,0,0,19,11,0,11,9,9,1,1,0,56,10,3,76.9
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Hoffenheim,4-3-3,1,1.4,Fabienne Dongus · 21&rsquor;,3,0,Bayern Munich,4-2-3-1,4,3.5,Carolin Simon · 10&rsquor; Linda Dallmann · 53&rsquor; Pernille Harder · 83&rsquor; Lea Schüller · 90+2&rsquor;,1,0,Hoffenheim,Home,NA,990,3,0,0,8,7,2,10,6,4,0,0,0,35,6,5,54.5
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Hoffenheim,4-3-3,1,1.4,Fabienne Dongus · 21&rsquor;,3,0,Bayern Munich,4-2-3-1,4,3.5,Carolin Simon · 10&rsquor; Linda Dallmann · 53&rsquor; Pernille Harder · 83&rsquor; Lea Schüller · 90+2&rsquor;,1,0,Bayern Munich,Away,NA,990,1,0,0,7,8,10,18,9,3,0,0,0,39,5,6,45.5
Frauen-Bundesliga,2024-08-30,Frauen-Bundesliga (Matchweek 1),Turbine Potsdam,4-4-2,0,0.1,NA,2,0,Bayern Munich,4-2-3-1,2,2.8,Linda Sembrant · 22&rsquor; Linda Sembrant · 85&rsquor;,0,0,Turbine Potsdam,Home,NA,990,2,0,0,11,12,1,4,11,24,0,0,0,33,4,12,25
Frauen-Bundesliga,2024-08-30,Frauen-Bundesliga (Matchweek 1),Turbine Potsdam,4-4-2,0,0.1,NA,2,0,Bayern Munich,4-2-3-1,2,2.8,Linda Sembrant · 22&rsquor; Linda Sembrant · 85&rsquor;,0,0,Bayern Munich,Away,NA,990,0,0,0,12,9,5,28,8,20,0,0,0,57,12,4,75
Frauen-Bundesliga,2024-08-31,Frauen-Bundesliga (Matchweek 1),Eintracht Frankfurt,4-3-3,2,2.9,Géraldine Reuteler · 57&rsquor; Elisa Senß · 81&rsquor;,0,0,Carl-Zeiss Jena,4-3-3,0,0.3,NA,1,0,Eintracht Frankfurt,Home,NA,990,0,0,0,12,10,2,39,8,12,0,0,0,50,6,10,37.5
Frauen-Bundesliga,2024-08-31,Frauen-Bundesliga (Matchweek 1),Eintracht Frankfurt,4-3-3,2,2.9,Géraldine Reuteler · 57&rsquor; Elisa Senß · 81&rsquor;,0,0,Carl-Zeiss Jena,4-3-3,0,0.3,NA,1,0,Carl-Zeiss Jena,Away,NA,990,1,0,0,10,11,1,4,14,10,0,0,0,33,10,6,62.5
Frauen-Bundesliga,2024-09-01,Frauen-Bundesliga (Matchweek 1),Essen,4-2-3-1,1,0.6,Annalena Rieke · 70&rsquor;,0,0,Hoffenheim,4-4-2,2,2.6,Selina Cerci · 6&rsquor; Ereleta Memeti · 62&rsquor;,1,0,Essen,Home,NA,990,0,0,0,5,9,3,16,10,20,0,0,0,41,6,4,60
Frauen-Bundesliga,2024-09-01,Frauen-Bundesliga (Matchweek 1),Essen,4-2-3-1,1,0.6,Annalena Rieke · 70&rsquor;,0,0,Hoffenheim,4-4-2,2,2.6,Selina Cerci · 6&rsquor; Ereleta Memeti · 62&rsquor;,1,0,Hoffenheim,Away,NA,990,1,0,0,11,5,0,17,14,18,0,0,0,54,3,6,33.3
Frauen-Bundesliga,2024-09-01,Frauen-Bundesliga (Matchweek 1),RB Leipzig,4-4-2,2,0.9,Vanessa Fudalla · 31&rsquor; Julia Landenberger · 55&rsquor;,3,0,Köln,4-3-3,1,1.5,Vanessa Leimenstoll · 50&rsquor;,2,0,RB Leipzig,Home,NA,990,3,0,0,12,9,0,5,4,18,0,0,0,30,11,9,55
Frauen-Bundesliga,2024-09-01,Frauen-Bundesliga (Matchweek 1),RB Leipzig,4-4-2,2,0.9,Vanessa Fudalla · 31&rsquor; Julia Landenberger · 55&rsquor;,3,0,Köln,4-3-3,1,1.5,Vanessa Leimenstoll · 50&rsquor;,2,0,Köln,Away,NA,990,2,0,0,10,11,5,31,9,18,0,0,0,56,9,11,45
Frauen-Bundesliga,2024-09-02,Frauen-Bundesliga (Matchweek 1),Wolfsburg,3-4-3,3,2.3,Sarai Linder · 11&rsquor; Lena Lattwein · 61&rsquor; Alexandra Popp · 66&rsquor;,1,0,Werder Bremen,5-3-2,3,1.1,Tuana Keles · 35&rsquor; Larissa Mühlhaus · 40&rsquor; Merle Frohms (OG) · 62&rsquor; Lara Schmidt · 88&rsquor;,3,1,Wolfsburg,Home,NA,990,1,0,0,9,13,2,28,12,5,0,0,1,50,17,14,54.8
Frauen-Bundesliga,2024-09-02,Frauen-Bundesliga (Matchweek 1),Wolfsburg,3-4-3,3,2.3,Sarai Linder · 11&rsquor; Lena Lattwein · 61&rsquor; Alexandra Popp · 66&rsquor;,1,0,Werder Bremen,5-3-2,3,1.1,Tuana Keles · 35&rsquor; Larissa Mühlhaus · 40&rsquor; Merle Frohms (OG) · 62&rsquor; Lara Schmidt · 88&rsquor;,3,1,Werder Bremen,Away,NA,987,2,1,1,14,6,3,16,17,14,0,0,0,44,14,17,45.2
Frauen-Bundesliga,2024-09-13,Frauen-Bundesliga (Matchweek 2),Bayern Munich,4-2-3-1,6,3.3,Linda Dallmann · 44&rsquor; Georgia Stanway · 45+4&rsquor; Klara Bühl · 55&rsquor; Klara Bühl · 68&rsquor; Lea Schüller · 73&rsquor; Linda Sembrant · 74&rsquor; Lea Schüller · 89&rsquor;,4,1,RB Leipzig,3-5-1-1,2,0.9,Vanessa Fudalla · 3&rsquor; Vanessa Fudalla (P) · 76&rsquor;,1,0,Bayern Munich,Home,NA,973,3,1,1,12,4,8,20,4,10,0,1,0,61,4,3,57.1
Frauen-Bundesliga,2024-09-13,Frauen-Bundesliga (Matchweek 2),Bayern Munich,4-2-3-1,6,3.3,Linda Dallmann · 44&rsquor; Georgia Stanway · 45+4&rsquor; Klara Bühl · 55&rsquor; Klara Bühl · 68&rsquor; Lea Schüller · 73&rsquor; Linda Sembrant · 74&rsquor; Lea Schüller · 89&rsquor;,4,1,RB Leipzig,3-5-1-1,2,0.9,Vanessa Fudalla · 3&rsquor; Vanessa Fudalla (P) · 76&rsquor;,1,0,RB Leipzig,Away,NA,990,1,0,0,4,12,1,3,9,7,1,0,0,46,3,4,42.9
Frauen-Bundesliga,2024-09-14,Frauen-Bundesliga (Matchweek 2),Carl-Zeiss Jena,4-1-4-1,0,0.2,NA,0,0,Wolfsburg,3-4-3,1,3,Alexandra Popp · 67&rsquor;,2,0,Carl-Zeiss Jena,Home,NA,990,0,0,0,7,12,0,4,19,14,0,0,0,23,8,16,33.3
Frauen-Bundesliga,2024-09-14,Frauen-Bundesliga (Matchweek 2),Carl-Zeiss Jena,4-1-4-1,0,0.2,NA,0,0,Wolfsburg,3-4-3,1,3,Alexandra Popp · 67&rsquor;,2,0,Wolfsburg,Away,NA,990,2,0,0,12,6,1,56,6,11,0,0,0,58,14,8,63.6
Frauen-Bundesliga,2024-09-14,Frauen-Bundesliga (Matchweek 2),Werder Bremen,5-3-2,2,2,Michelle Ulbrich (P) · 74&rsquor; Larissa Mühlhaus · 79&rsquor;,1,0,Turbine Potsdam,4-4-2,0,0.3,NA,1,0,Werder Bremen,Home,NA,990,1,0,0,11,11,2,35,9,13,1,0,0,44,15,8,65.2
Frauen-Bundesliga,2024-09-14,Frauen-Bundesliga (Matchweek 2),Werder Bremen,5-3-2,2,2,Michelle Ulbrich (P) · 74&rsquor; Larissa Mühlhaus · 79&rsquor;,1,0,Turbine Potsdam,4-4-2,0,0.3,NA,1,0,Turbine Potsdam,Away,NA,990,1,0,0,12,10,4,8,8,22,0,1,0,26,8,15,34.8
Frauen-Bundesliga,2024-09-15,Frauen-Bundesliga (Matchweek 2),Bayer Leverkusen,4-4-2,2,0.9,Caroline Kehrer · 14&rsquor; Kristin Kögel · 25&rsquor;,3,0,Eintracht Frankfurt,4-3-3,2,1.2,Géraldine Reuteler · 45+2&rsquor; Remina Chiba · 58&rsquor;,2,0,Bayer Leverkusen,Home,NA,990,3,0,0,12,10,2,9,24,15,0,0,0,57,13,10,56.5
Frauen-Bundesliga,2024-09-15,Frauen-Bundesliga (Matchweek 2),Bayer Leverkusen,4-4-2,2,0.9,Caroline Kehrer · 14&rsquor; Kristin Kögel · 25&rsquor;,3,0,Eintracht Frankfurt,4-3-3,2,1.2,Géraldine Reuteler · 45+2&rsquor; Remina Chiba · 58&rsquor;,2,0,Eintracht Frankfurt,Away,NA,990,2,0,0,10,12,2,20,6,20,0,0,0,68,10,13,43.5
Frauen-Bundesliga,2024-09-15,Frauen-Bundesliga (Matchweek 2),Köln,4-3-3,2,0.7,Dóra Zeller · 13&rsquor; Adriana Achcińska · 44&rsquor;,4,0,Essen,4-2-3-1,2,2.6,Annalena Rieke · 27&rsquor; Natasha Kowalski (P) · 82&rsquor;,2,0,Köln,Home,NA,990,4,0,0,12,9,1,23,17,18,0,1,0,51,9,10,47.4
Frauen-Bundesliga,2024-09-15,Frauen-Bundesliga (Matchweek 2),Köln,4-3-3,2,0.7,Dóra Zeller · 13&rsquor; Adriana Achcińska · 44&rsquor;,4,0,Essen,4-2-3-1,2,2.6,Annalena Rieke · 27&rsquor; Natasha Kowalski (P) · 82&rsquor;,2,0,Essen,Away,NA,990,2,0,0,9,12,2,12,12,21,1,0,0,47,10,9,52.6
Frauen-Bundesliga,2024-09-16,Frauen-Bundesliga (Matchweek 2),Hoffenheim,4-4-2,2,1.9,Ereleta Memeti · 21&rsquor; Samantha Steuerwald (OG) · 89&rsquor;,1,0,Freiburg,4-2-3-1,3,2.1,Samantha Steuerwald · 19&rsquor; Tessa Blumenberg · 64&rsquor; Shekiera Martinez · 88&rsquor;,0,0,Hoffenheim,Home,NA,990,1,0,0,12,5,2,34,19,10,0,0,0,47,8,15,34.8
Frauen-Bundesliga,2024-09-16,Frauen-Bundesliga (Matchweek 2),Hoffenheim,4-4-2,2,1.9,Ereleta Memeti · 21&rsquor; Samantha Steuerwald (OG) · 89&rsquor;,1,0,Freiburg,4-2-3-1,3,2.1,Samantha Steuerwald · 19&rsquor; Tessa Blumenberg · 64&rsquor; Shekiera Martinez · 88&rsquor;,0,0,Freiburg,Away,NA,990,0,0,0,6,12,4,14,12,9,0,0,1,40,15,8,65.2
Frauen-Bundesliga,2024-09-20,Frauen-Bundesliga (Matchweek 3),RB Leipzig,3-4-3,2,1.3,Lydia Andrade · 8&rsquor; Giovanna Hoffmann · 50&rsquor;,5,0,Werder Bremen,4-3-3,0,1.3,NA,2,0,RB Leipzig,Home,NA,990,5,0,0,16,13,4,6,12,9,0,0,0,39,7,2,77.8
Frauen-Bundesliga,2024-09-20,Frauen-Bundesliga (Matchweek 3),RB Leipzig,3-4-3,2,1.3,Lydia Andrade · 8&rsquor; Giovanna Hoffmann · 50&rsquor;,5,0,Werder Bremen,4-3-3,0,1.3,NA,2,0,Werder Bremen,Away,NA,990,2,0,0,13,15,1,31,15,17,0,0,0,49,2,7,22.2
Frauen-Bundesliga,2024-09-21,Frauen-Bundesliga (Matchweek 3),Freiburg,4-2-3-1,1,1.3,Selina Vobian · 59&rsquor;,3,0,Carl-Zeiss Jena,4-1-4-1,1,1.8,Luca-Emily Birkholz · 17&rsquor;,2,0,Freiburg,Home,NA,990,3,0,0,10,14,3,33,11,22,0,0,0,55,15,7,68.2
Frauen-Bundesliga,2024-09-21,Frauen-Bundesliga (Matchweek 3),Freiburg,4-2-3-1,1,1.3,Selina Vobian · 59&rsquor;,3,0,Carl-Zeiss Jena,4-1-4-1,1,1.8,Luca-Emily Birkholz · 17&rsquor;,2,0,Carl-Zeiss Jena,Away,NA,990,2,0,0,15,7,2,7,8,22,0,0,0,44,7,15,31.8
Frauen-Bundesliga,2024-09-21,Frauen-Bundesliga (Matchweek 3),Essen,4-2-3-1,0,0.8,NA,1,0,Bayer Leverkusen,4-4-2,2,2.1,Kristin Kögel · 47&rsquor; Janou Levels · 58&rsquor; Janou Levels · 67&rsquor;,6,1,Essen,Home,NA,990,1,0,0,12,19,1,7,9,7,0,0,0,37,7,10,41.2
Frauen-Bundesliga,2024-09-21,Frauen-Bundesliga (Matchweek 3),Essen,4-2-3-1,0,0.8,NA,1,0,Bayer Leverkusen,4-4-2,2,2.1,Kristin Kögel · 47&rsquor; Janou Levels · 58&rsquor; Janou Levels · 67&rsquor;,6,1,Bayer Leverkusen,Away,NA,966,5,1,1,19,11,1,24,11,15,0,0,0,44,10,7,58.8
Frauen-Bundesliga,2024-09-22,Frauen-Bundesliga (Matchweek 3),Turbine Potsdam,4-4-2,0,0.1,NA,1,0,Eintracht Frankfurt,4-3-3,6,3,Laura Freigang · 13&rsquor; Emilie Bernhardt (OG) · 62&rsquor; Nicole Anyomi · 67&rsquor; Nicole Anyomi · 73&rsquor; Laura Freigang · 84&rsquor; Laura Freigang · 90+1&rsquor;,0,0,Turbine Potsdam,Home,NA,990,1,0,0,13,4,1,5,9,13,0,1,1,38,5,8,38.5
Frauen-Bundesliga,2024-09-22,Frauen-Bundesliga (Matchweek 3),Turbine Potsdam,4-4-2,0,0.1,NA,1,0,Eintracht Frankfurt,4-3-3,6,3,Laura Freigang · 13&rsquor; Emilie Bernhardt (OG) · 62&rsquor; Nicole Anyomi · 67&rsquor; Nicole Anyomi · 73&rsquor; Laura Freigang · 84&rsquor; Laura Freigang · 90+1&rsquor;,0,0,Eintracht Frankfurt,Away,NA,990,0,0,0,4,12,5,35,9,14,1,0,0,59,8,5,61.5
Frauen-Bundesliga,2024-09-22,Frauen-Bundesliga (Matchweek 3),Wolfsburg,4-3-3,5,2.6,Alexandra Popp · 27&rsquor; Lena Lattwein · 45&rsquor; Jule Brand · 51&rsquor; Lynn Wilms · 68&rsquor; Lineth Beerensteyn · 84&rsquor;,3,0,Köln,4-3-3,1,1,Nicole Billa (P) · 25&rsquor;,1,0,Wolfsburg,Home,NA,990,3,0,0,13,9,1,19,12,14,0,1,0,50,13,6,68.4
Frauen-Bundesliga,2024-09-22,Frauen-Bundesliga (Matchweek 3),Wolfsburg,4-3-3,5,2.6,Alexandra Popp · 27&rsquor; Lena Lattwein · 45&rsquor; Jule Brand · 51&rsquor; Lynn Wilms · 68&rsquor; Lineth Beerensteyn · 84&rsquor;,3,0,Köln,4-3-3,1,1,Nicole Billa (P) · 25&rsquor;,1,0,Köln,Away,NA,990,1,0,0,9,12,0,19,17,13,1,0,0,36,6,13,31.6
Frauen-Bundesliga,2024-09-23,Frauen-Bundesliga (Matchweek 3),Bayern Munich,4-2-3-1,5,3,Georgia Stanway (P) · 42&rsquor; Pernille Harder · 45&rsquor; Pernille Harder · 57&rsquor; Pernille Harder · 88&rsquor; Sydney Lohmann · 90+3&rsquor;,1,0,Hoffenheim,4-4-2,1,0.8,Selina Cerci · 28&rsquor;,1,0,Bayern Munich,Home,NA,990,1,0,0,10,11,0,16,8,15,0,0,0,46,5,4,55.6
Frauen-Bundesliga,2024-09-23,Frauen-Bundesliga (Matchweek 3),Bayern Munich,4-2-3-1,5,3,Georgia Stanway (P) · 42&rsquor; Pernille Harder · 45&rsquor; Pernille Harder · 57&rsquor; Pernille Harder · 88&rsquor; Sydney Lohmann · 90+3&rsquor;,1,0,Hoffenheim,4-4-2,1,0.8,Selina Cerci · 28&rsquor;,1,0,Hoffenheim,Away,NA,990,1,0,0,12,10,0,14,13,12,0,1,0,47,4,5,44.4
Frauen-Bundesliga,2024-09-27,Frauen-Bundesliga (Matchweek 4),Bayer Leverkusen,4-4-2,2,1.8,Caroline Kehrer · 21&rsquor; Cornelia Kramer (P) · 28&rsquor;,3,0,Hoffenheim,4-2-3-1,1,1.7,Selina Cerci · 57&rsquor;,2,0,Bayer Leverkusen,Home,NA,990,3,0,0,14,14,4,15,19,13,1,0,0,54,5,9,35.7
Frauen-Bundesliga,2024-09-27,Frauen-Bundesliga (Matchweek 4),Bayer Leverkusen,4-4-2,2,1.8,Caroline Kehrer · 21&rsquor; Cornelia Kramer (P) · 28&rsquor;,3,0,Hoffenheim,4-2-3-1,1,1.7,Selina Cerci · 57&rsquor;,2,0,Hoffenheim,Away,NA,990,2,0,0,14,14,0,16,11,11,0,1,0,46,9,5,64.3
Frauen-Bundesliga,2024-09-28,Frauen-Bundesliga (Matchweek 4),Köln,4-3-3,0,2.1,NA,0,0,Freiburg,4-4-2,2,1.7,Shekiera Martinez · 9&rsquor; Cora Zical · 54&rsquor;,3,0,Köln,Home,NA,990,0,0,0,10,11,3,39,15,25,0,0,0,79,15,15,50
Frauen-Bundesliga,2024-09-28,Frauen-Bundesliga (Matchweek 4),Köln,4-3-3,0,2.1,NA,0,0,Freiburg,4-4-2,2,1.7,Shekiera Martinez · 9&rsquor; Cora Zical · 54&rsquor;,3,0,Freiburg,Away,NA,990,3,0,0,13,10,0,11,17,18,0,0,0,77,16,15,51.6
Frauen-Bundesliga,2024-09-28,Frauen-Bundesliga (Matchweek 4),Turbine Potsdam,4-4-2,0,0.6,NA,1,0,RB Leipzig,3-4-3,3,2.9,Giovanna Hoffmann · 27&rsquor; Vanessa Fudalla (P) · 56&rsquor; Marleen Schimmer · 63&rsquor;,2,0,Turbine Potsdam,Home,NA,990,1,0,0,15,8,3,13,7,21,0,1,0,41,1,8,11.1
Frauen-Bundesliga,2024-09-28,Frauen-Bundesliga (Matchweek 4),Turbine Potsdam,4-4-2,0,0.6,NA,1,0,RB Leipzig,3-4-3,3,2.9,Giovanna Hoffmann · 27&rsquor; Vanessa Fudalla (P) · 56&rsquor; Marleen Schimmer · 63&rsquor;,2,0,RB Leipzig,Away,NA,990,2,0,0,9,14,0,15,9,19,1,0,0,57,8,1,88.9
Frauen-Bundesliga,2024-09-29,Frauen-Bundesliga (Matchweek 4),Werder Bremen,4-3-3,0,0.6,NA,1,0,Bayern Munich,4-2-3-1,4,1.3,Lea Schüller · 26&rsquor; Glódís Perla Viggósdóttir · 51&rsquor; Georgia Stanway · 71&rsquor; Pernille Harder · 85&rsquor; Jovana Damnjanović · 86&rsquor;,5,1,Werder Bremen,Home,NA,990,1,0,0,11,13,2,13,10,11,0,0,0,23,4,4,50
Frauen-Bundesliga,2024-09-29,Frauen-Bundesliga (Matchweek 4),Werder Bremen,4-3-3,0,0.6,NA,1,0,Bayern Munich,4-2-3-1,4,1.3,Lea Schüller · 26&rsquor; Glódís Perla Viggósdóttir · 51&rsquor; Georgia Stanway · 71&rsquor; Pernille Harder · 85&rsquor; Jovana Damnjanović · 86&rsquor;,5,1,Bayern Munich,Away,NA,950,4,1,1,13,9,2,5,8,9,0,0,0,31,4,4,50
Frauen-Bundesliga,2024-09-29,Frauen-Bundesliga (Matchweek 4),Eintracht Frankfurt,4-1-2-1-2,3,2.5,Sara Doorsoun (P) · 45+1&rsquor; Nicole Anyomi · 46&rsquor; Nicole Anyomi · 59&rsquor;,4,0,Wolfsburg,4-2-3-1,0,1.2,NA,2,0,Eintracht Frankfurt,Home,NA,990,4,0,0,14,14,3,19,6,20,0,0,0,53,9,15,37.5
Frauen-Bundesliga,2024-09-29,Frauen-Bundesliga (Matchweek 4),Eintracht Frankfurt,4-1-2-1-2,3,2.5,Sara Doorsoun (P) · 45+1&rsquor; Nicole Anyomi · 46&rsquor; Nicole Anyomi · 59&rsquor;,4,0,Wolfsburg,4-2-3-1,0,1.2,NA,2,0,Wolfsburg,Away,NA,990,2,0,0,15,13,0,16,9,17,0,1,0,52,14,10,58.3
Frauen-Bundesliga,2024-09-30,Frauen-Bundesliga (Matchweek 4),Carl-Zeiss Jena,4-1-4-1,0,0.5,NA,1,0,Essen,4-2-3-1,2,1.9,Paulina Platner · 56&rsquor; Natasha Kowalski (P) · 85&rsquor;,1,0,Carl-Zeiss Jena,Home,NA,990,1,0,0,10,13,0,13,12,11,0,1,0,68,13,9,59.1
Frauen-Bundesliga,2024-09-30,Frauen-Bundesliga (Matchweek 4),Carl-Zeiss Jena,4-1-4-1,0,0.5,NA,1,0,Essen,4-2-3-1,2,1.9,Paulina Platner · 56&rsquor; Natasha Kowalski (P) · 85&rsquor;,1,0,Essen,Away,NA,990,1,0,0,13,7,0,24,9,16,1,0,0,58,9,13,40.9
Frauen-Bundesliga,2024-10-04,Frauen-Bundesliga (Matchweek 5),Wolfsburg,4-3-3,5,3.7,Lynn Wilms · 21&rsquor; Sveindís Jane Jónsdóttir · 65&rsquor; Lineth Beerensteyn · 76&rsquor; Rebecka Blomqvist · 84&rsquor; Lineth Beerensteyn · 90&rsquor;,2,0,RB Leipzig,3-4-3,0,1.1,NA,1,0,Wolfsburg,Home,NA,990,2,0,0,13,6,8,20,11,15,0,0,0,59,3,6,33.3
Frauen-Bundesliga,2024-10-04,Frauen-Bundesliga (Matchweek 5),Wolfsburg,4-3-3,5,3.7,Lynn Wilms · 21&rsquor; Sveindís Jane Jónsdóttir · 65&rsquor; Lineth Beerensteyn · 76&rsquor; Rebecka Blomqvist · 84&rsquor; Lineth Beerensteyn · 90&rsquor;,2,0,RB Leipzig,3-4-3,0,1.1,NA,1,0,RB Leipzig,Away,NA,990,1,0,0,6,13,1,8,18,8,0,0,0,49,6,3,66.7
Frauen-Bundesliga,2024-10-05,Frauen-Bundesliga (Matchweek 5),Freiburg,4-2-3-1,3,1,Annabel Schasching · 6&rsquor; Cora Zical · 24&rsquor; Cora Zical · 80&rsquor;,1,0,Turbine Potsdam,4-4-2,0,0.4,NA,1,0,Freiburg,Home,NA,990,1,0,0,9,9,2,21,7,11,0,0,0,63,10,4,71.4
Frauen-Bundesliga,2024-10-05,Frauen-Bundesliga (Matchweek 5),Freiburg,4-2-3-1,3,1,Annabel Schasching · 6&rsquor; Cora Zical · 24&rsquor; Cora Zical · 80&rsquor;,1,0,Turbine Potsdam,4-4-2,0,0.4,NA,1,0,Turbine Potsdam,Away,NA,990,1,0,0,9,9,0,9,22,24,0,0,0,50,4,10,28.6
Frauen-Bundesliga,2024-10-05,Frauen-Bundesliga (Matchweek 5),Bayern Munich,4-2-3-1,1,0.5,Klara Bühl · 71&rsquor;,1,0,Köln,4-3-3,0,0.4,NA,3,0,Bayern Munich,Home,NA,990,1,0,0,11,10,3,8,7,8,0,0,0,45,8,9,47.1
