League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Team,Home_Away,Player_Href,Min,Touches_Touches,Def Pen_Touches,Def 3rd_Touches,Mid 3rd_Touches,Att 3rd_Touches,Att Pen_Touches,Live_Touches,Att_Take_Ons,Succ_Take_Ons,Succ_percent_Take_Ons,Tkld_Take_Ons,Tkld_percent_Take_Ons,Carries_Carries,TotDist_Carries,PrgDist_Carries,PrgC_Carries,Final_Third_Carries,CPA_Carries,Mis_Carries,Dis_Carries,Rec_Receiving,PrgR_Receiving
Frauen-Bundesliga,2024-04-15,Frauen-Bundesliga (Matchweek 18),Hoffenheim,4-3-3,1,1,Paulina Krumbiegel · 79&rsquor;,0,0,Köln,4-2-3-1,1,1,Meike Meßmer · 36&rsquor;,2,0,Köln,Away,NA,990,512,72,247,169,106,15,512,21,9,42.9,12,57.1,242,1002,343,8,9,3,24,9,208,28
Frauen-Bundesliga,2024-04-19,Frauen-Bundesliga (Matchweek 19),RB Leipzig,4-2-3-1,1,0.3,Mimmi Larsson · 83&rsquor;,1,0,Bayer Leverkusen,3-4-3,0,0.8,NA,2,0,RB Leipzig,Home,NA,990,547,68,224,238,90,8,547,12,4,33.3,8,66.7,268,1369,586,6,6,4,18,5,311,21
Frauen-Bundesliga,2024-04-19,Frauen-Bundesliga (Matchweek 19),RB Leipzig,4-2-3-1,1,0.3,Mimmi Larsson · 83&rsquor;,1,0,Bayer Leverkusen,3-4-3,0,0.8,NA,2,0,Bayer Leverkusen,Away,NA,990,582,37,211,279,99,20,582,15,10,66.7,5,33.3,316,1786,761,9,7,4,20,12,338,31
Frauen-Bundesliga,2024-04-20,Frauen-Bundesliga (Matchweek 19),Essen,4-2-3-1,2,1.8,Beke Sterner · 88&rsquor; Natasha Kowalski (P) · 90&rsquor;,2,0,Hoffenheim,4-3-3,1,2,Laura Pucks (OG) · 77&rsquor;,4,0,Essen,Home,NA,990,485,65,201,206,85,20,484,18,12,66.7,6,33.3,258,1503,869,18,8,5,10,17,275,21
Frauen-Bundesliga,2024-04-20,Frauen-Bundesliga (Matchweek 19),Essen,4-2-3-1,2,1.8,Beke Sterner · 88&rsquor; Natasha Kowalski (P) · 90&rsquor;,2,0,Hoffenheim,4-3-3,1,2,Laura Pucks (OG) · 77&rsquor;,4,0,Hoffenheim,Away,NA,990,532,60,209,227,102,21,532,7,3,42.9,4,57.1,236,1564,820,15,8,4,11,17,321,32
Frauen-Bundesliga,2024-04-20,Frauen-Bundesliga (Matchweek 19),Eintracht Frankfurt,4-3-1-2,4,3,Sara Doorsoun · 5&rsquor; Nicole Anyomi · 31&rsquor; Nicole Anyomi · 43&rsquor; Lara Prašnikar · 64&rsquor;,2,0,1. FC Nürnberg,5-3-2,1,0.6,Selma Sól Magnúsdóttir · 1&rsquor;,3,0,Eintracht Frankfurt,Home,NA,990,675,44,183,261,235,44,675,22,14,63.6,8,36.4,297,1435,792,20,8,9,21,8,435,56
Frauen-Bundesliga,2024-04-20,Frauen-Bundesliga (Matchweek 19),Eintracht Frankfurt,4-3-1-2,4,3,Sara Doorsoun · 5&rsquor; Nicole Anyomi · 31&rsquor; Nicole Anyomi · 43&rsquor; Lara Prašnikar · 64&rsquor;,2,0,1. FC Nürnberg,5-3-2,1,0.6,Selma Sól Magnúsdóttir · 1&rsquor;,3,0,1. FC Nürnberg,Away,NA,990,449,94,240,159,52,8,448,10,4,40,6,60,167,682,272,3,5,1,20,6,188,18
Frauen-Bundesliga,2024-04-21,Frauen-Bundesliga (Matchweek 19),Köln,4-2-3-1,2,2,Selina Cerci · 47&rsquor; Selina Cerci · 84&rsquor;,2,0,Freiburg,4-2-3-1,0,0.5,NA,2,0,Köln,Home,NA,990,449,55,202,166,86,16,449,13,9,69.2,4,30.8,242,1323,700,14,7,4,12,15,213,24
Frauen-Bundesliga,2024-04-21,Frauen-Bundesliga (Matchweek 19),Köln,4-2-3-1,2,2,Selina Cerci · 47&rsquor; Selina Cerci · 84&rsquor;,2,0,Freiburg,4-2-3-1,0,0.5,NA,2,0,Freiburg,Away,NA,990,582,69,259,209,119,10,582,17,9,52.9,8,47.1,262,1333,703,9,7,2,23,8,332,22
Frauen-Bundesliga,2024-04-21,Frauen-Bundesliga (Matchweek 19),MSV Duisburg,4-4-2,1,0.4,Natalie Muth · 64&rsquor;,2,0,Wolfsburg,4-3-3,4,5,Alexandra Popp · 71&rsquor; Dominique Janssen (P) · 85&rsquor; Vivien Endemann · 88&rsquor; Ewa Pajor · 89&rsquor;,1,0,MSV Duisburg,Home,NA,990,364,101,190,139,42,9,364,8,4,50,4,50,112,460,212,3,3,2,17,5,113,8
Frauen-Bundesliga,2024-04-21,Frauen-Bundesliga (Matchweek 19),MSV Duisburg,4-4-2,1,0.4,Natalie Muth · 64&rsquor;,2,0,Wolfsburg,4-3-3,4,5,Alexandra Popp · 71&rsquor; Dominique Janssen (P) · 85&rsquor; Vivien Endemann · 88&rsquor; Ewa Pajor · 89&rsquor;,1,0,Wolfsburg,Away,NA,990,722,31,136,351,245,54,721,13,7,53.8,6,46.2,399,2140,988,24,9,12,17,8,485,74
Frauen-Bundesliga,2024-04-22,Frauen-Bundesliga (Matchweek 19),Bayern Munich,4-2-3-1,3,2,Magdalena Eriksson · 48&rsquor; Jovana Damnjanović · 57&rsquor; Georgia Stanway · 90+5&rsquor;,0,0,Werder Bremen,4-4-2,0,0.9,NA,0,0,Bayern Munich,Home,NA,990,687,30,137,411,149,24,687,21,15,71.4,6,28.6,407,2061,1050,15,13,3,18,16,451,59
Frauen-Bundesliga,2024-04-22,Frauen-Bundesliga (Matchweek 19),Bayern Munich,4-2-3-1,3,2,Magdalena Eriksson · 48&rsquor; Jovana Damnjanović · 57&rsquor; Georgia Stanway · 90+5&rsquor;,0,0,Werder Bremen,4-4-2,0,0.9,NA,0,0,Werder Bremen,Away,NA,990,485,76,206,210,73,6,484,14,6,42.9,8,57.1,243,1359,598,13,9,2,18,12,251,14
Frauen-Bundesliga,2024-05-03,Frauen-Bundesliga (Matchweek 20),Wolfsburg,4-3-3,5,3.6,Dominique Janssen · 7&rsquor; Ewa Pajor · 12&rsquor; Ewa Pajor · 23&rsquor; Alexandra Popp · 36&rsquor; Vivien Endemann · 80&rsquor;,2,0,Köln,4-2-3-1,1,1.1,Anna Gerhardt · 54&rsquor;,4,0,Wolfsburg,Home,NA,990,737,36,200,346,194,34,737,18,10,55.6,8,44.4,441,2281,1379,25,15,3,23,9,493,65
Frauen-Bundesliga,2024-05-03,Frauen-Bundesliga (Matchweek 20),Wolfsburg,4-3-3,5,3.6,Dominique Janssen · 7&rsquor; Ewa Pajor · 12&rsquor; Ewa Pajor · 23&rsquor; Alexandra Popp · 36&rsquor; Vivien Endemann · 80&rsquor;,2,0,Köln,4-2-3-1,1,1.1,Anna Gerhardt · 54&rsquor;,4,0,Köln,Away,NA,990,487,76,249,178,65,13,487,18,8,44.4,10,55.6,243,1185,520,8,4,1,27,24,256,23
Frauen-Bundesliga,2024-05-04,Frauen-Bundesliga (Matchweek 20),Bayer Leverkusen,4-1-4-1,1,0.7,Nikola Karczewska · 62&rsquor;,1,0,Bayern Munich,4-2-3-1,2,1.4,Georgia Stanway · 18&rsquor; Linda Dallmann · 27&rsquor;,2,0,Bayer Leverkusen,Home,NA,990,394,63,203,139,54,6,394,3,0,0,3,100,200,893,509,9,4,1,13,10,226,15
Frauen-Bundesliga,2024-05-04,Frauen-Bundesliga (Matchweek 20),Bayer Leverkusen,4-1-4-1,1,0.7,Nikola Karczewska · 62&rsquor;,1,0,Bayern Munich,4-2-3-1,2,1.4,Georgia Stanway · 18&rsquor; Linda Dallmann · 27&rsquor;,2,0,Bayern Munich,Away,NA,990,811,39,178,460,176,25,811,8,4,50,4,50,382,2049,1015,15,6,9,12,6,646,42
Frauen-Bundesliga,2024-05-04,Frauen-Bundesliga (Matchweek 20),Hoffenheim,4-2-3-1,1,1,Vanessa Leimenstoll · 90+3&rsquor;,1,0,Eintracht Frankfurt,4-3-1-2,3,1.4,Pia-Sophie Wolter · 17&rsquor; Nicole Anyomi · 35&rsquor; Nicole Anyomi · 47&rsquor;,0,0,Hoffenheim,Home,NA,990,522,88,288,175,71,12,522,16,7,43.8,9,56.3,309,1343,734,11,7,1,24,11,294,28
Frauen-Bundesliga,2024-05-04,Frauen-Bundesliga (Matchweek 20),Hoffenheim,4-2-3-1,1,1,Vanessa Leimenstoll · 90+3&rsquor;,1,0,Eintracht Frankfurt,4-3-1-2,3,1.4,Pia-Sophie Wolter · 17&rsquor; Nicole Anyomi · 35&rsquor; Nicole Anyomi · 47&rsquor;,0,0,Eintracht Frankfurt,Away,NA,990,721,56,242,316,173,27,721,24,12,50,12,50,430,2422,1235,22,13,5,22,9,504,60
Frauen-Bundesliga,2024-05-05,Frauen-Bundesliga (Matchweek 20),Freiburg,4-2-3-1,0,0.7,NA,2,0,Essen,4-2-3-1,1,0.5,Ramona Maier · 64&rsquor;,3,0,Freiburg,Home,NA,990,602,61,208,240,164,21,602,11,5,45.5,6,54.5,337,1355,744,12,13,1,13,24,324,33
Frauen-Bundesliga,2024-05-05,Frauen-Bundesliga (Matchweek 20),Freiburg,4-2-3-1,0,0.7,NA,2,0,Essen,4-2-3-1,1,0.5,Ramona Maier · 64&rsquor;,3,0,Essen,Away,NA,990,513,71,196,213,110,14,513,19,5,26.3,14,73.7,177,1180,540,15,4,4,17,14,220,26
Frauen-Bundesliga,2024-05-05,Frauen-Bundesliga (Matchweek 20),Werder Bremen,4-3-3,4,3.8,Rieke Dieckmann · 13&rsquor; Reena Wichmann · 29&rsquor; Reena Wichmann · 33&rsquor; Nina Lührßen (P) · 90+3&rsquor;,0,0,MSV Duisburg,4-4-2,2,0.9,Sarah Freutel · 76&rsquor; Jana Radosavljević · 90+4&rsquor;,2,0,Werder Bremen,Home,NA,990,656,58,217,293,150,36,654,13,6,46.2,7,53.8,371,1789,939,18,8,6,20,25,405,44
Frauen-Bundesliga,2024-05-05,Frauen-Bundesliga (Matchweek 20),Werder Bremen,4-3-3,4,3.8,Rieke Dieckmann · 13&rsquor; Reena Wichmann · 29&rsquor; Reena Wichmann · 33&rsquor; Nina Lührßen (P) · 90+3&rsquor;,0,0,MSV Duisburg,4-4-2,2,0.9,Sarah Freutel · 76&rsquor; Jana Radosavljević · 90+4&rsquor;,2,0,MSV Duisburg,Away,NA,990,436,86,235,150,56,4,436,6,5,83.3,1,16.7,137,803,342,1,1,0,24,9,168,10
Frauen-Bundesliga,2024-05-06,Frauen-Bundesliga (Matchweek 20),1. FC Nürnberg,3-5-2,0,0.6,NA,2,0,RB Leipzig,4-2-3-1,1,2.1,Vanessa Fudalla (P) · 34&rsquor;,3,0,1. FC Nürnberg,Home,NA,990,496,69,216,213,74,8,496,14,7,50,7,50,233,1262,475,8,3,5,20,13,239,13
Frauen-Bundesliga,2024-05-06,Frauen-Bundesliga (Matchweek 20),1. FC Nürnberg,3-5-2,0,0.6,NA,2,0,RB Leipzig,4-2-3-1,1,2.1,Vanessa Fudalla (P) · 34&rsquor;,3,0,RB Leipzig,Away,NA,990,541,57,181,224,143,28,540,8,5,62.5,3,37.5,316,1459,639,16,11,6,22,19,285,35
Frauen-Bundesliga,2024-05-10,Frauen-Bundesliga (Matchweek 21),RB Leipzig,4-2-3-1,3,1.6,Vanessa Fudalla · 11&rsquor; Sandra Starke · 64&rsquor; Victoria Krug · 79&rsquor;,0,0,Hoffenheim,4-3-3,0,0.9,NA,2,0,RB Leipzig,Home,NA,990,496,56,203,206,91,15,496,11,7,63.6,4,36.4,227,1193,554,11,6,2,18,7,255,31
Frauen-Bundesliga,2024-05-10,Frauen-Bundesliga (Matchweek 21),RB Leipzig,4-2-3-1,3,1.6,Vanessa Fudalla · 11&rsquor; Sandra Starke · 64&rsquor; Victoria Krug · 79&rsquor;,0,0,Hoffenheim,4-3-3,0,0.9,NA,2,0,Hoffenheim,Away,NA,990,680,81,263,309,111,16,680,26,11,42.3,15,57.7,463,2030,910,10,7,2,24,14,450,36
Frauen-Bundesliga,2024-05-11,Frauen-Bundesliga (Matchweek 21),Essen,4-2-3-1,2,0.7,Lilli Purtscheller · 10&rsquor; Annalena Rieke · 30&rsquor;,2,0,Köln,4-2-3-1,1,0.9,Natalia Padilla-Bidas · 54&rsquor;,4,0,Essen,Home,NA,990,532,28,175,224,143,23,532,25,14,56,11,44,308,1874,905,23,5,6,15,20,280,34
Frauen-Bundesliga,2024-05-11,Frauen-Bundesliga (Matchweek 21),Essen,4-2-3-1,2,0.7,Lilli Purtscheller · 10&rsquor; Annalena Rieke · 30&rsquor;,2,0,Köln,4-2-3-1,1,0.9,Natalia Padilla-Bidas · 54&rsquor;,4,0,Köln,Away,NA,990,604,73,276,260,72,7,604,16,5,31.3,11,68.8,220,1329,785,13,4,1,16,15,373,34
Frauen-Bundesliga,2024-05-11,Frauen-Bundesliga (Matchweek 21),MSV Duisburg,4-4-2,1,0.5,Kara Bathmann · 71&rsquor;,0,0,Bayer Leverkusen,3-4-3,3,3.4,Loreen Bender · 20&rsquor; Nikola Karczewska · 34&rsquor; Synne Hansen · 76&rsquor;,0,0,MSV Duisburg,Home,NA,990,404,82,189,168,50,6,404,8,3,37.5,5,62.5,194,893,390,5,4,1,15,9,178,15
Frauen-Bundesliga,2024-05-11,Frauen-Bundesliga (Matchweek 21),MSV Duisburg,4-4-2,1,0.5,Kara Bathmann · 71&rsquor;,0,0,Bayer Leverkusen,3-4-3,3,3.4,Loreen Bender · 20&rsquor; Nikola Karczewska · 34&rsquor; Synne Hansen · 76&rsquor;,0,0,Bayer Leverkusen,Away,NA,990,647,38,177,281,194,35,647,15,8,53.3,5,33.3,266,1717,949,22,12,10,16,11,432,53
Frauen-Bundesliga,2024-05-12,Frauen-Bundesliga (Matchweek 21),Bayern Munich,4-2-3-1,4,2.6,Pernille Harder · 5&rsquor; Pernille Harder · 13&rsquor; Pernille Harder · 18&rsquor; Lea Schüller · 78&rsquor;,0,0,1. FC Nürnberg,3-5-2,0,0,NA,3,0,Bayern Munich,Home,NA,990,805,30,149,425,235,29,805,6,3,50,3,50,457,1834,914,14,9,4,14,7,640,75
Frauen-Bundesliga,2024-05-12,Frauen-Bundesliga (Matchweek 21),Bayern Munich,4-2-3-1,4,2.6,Pernille Harder · 5&rsquor; Pernille Harder · 13&rsquor; Pernille Harder · 18&rsquor; Lea Schüller · 78&rsquor;,0,0,1. FC Nürnberg,3-5-2,0,0,NA,3,0,1. FC Nürnberg,Away,NA,990,374,92,214,133,28,5,374,3,0,0,3,100,168,490,232,2,0,1,24,2,201,10
Frauen-Bundesliga,2024-05-12,Frauen-Bundesliga (Matchweek 21),Werder Bremen,4-3-3,0,0.7,NA,2,0,Wolfsburg,4-3-3,3,2,Lena Oberdorf · 41&rsquor; Sveindís Jane Jónsdóttir · 83&rsquor; Chantal Hagel · 85&rsquor;,0,0,Werder Bremen,Home,NA,990,466,78,217,164,90,18,466,19,9,47.4,9,47.4,207,1215,575,12,6,6,15,12,219,21
Frauen-Bundesliga,2024-05-12,Frauen-Bundesliga (Matchweek 21),Werder Bremen,4-3-3,0,0.7,NA,2,0,Wolfsburg,4-3-3,3,2,Lena Oberdorf · 41&rsquor; Sveindís Jane Jónsdóttir · 83&rsquor; Chantal Hagel · 85&rsquor;,0,0,Wolfsburg,Away,NA,990,511,45,202,198,116,25,511,17,13,76.5,4,23.5,272,1363,627,11,9,4,19,10,278,29
Frauen-Bundesliga,2024-05-13,Frauen-Bundesliga (Matchweek 21),Eintracht Frankfurt,4-3-1-2,4,2.1,Laura Freigang · 16&rsquor; Remina Chiba · 34&rsquor; Laura Freigang · 54&rsquor; Géraldine Reuteler · 85&rsquor;,1,0,Freiburg,4-2-3-1,2,1.5,Hasret Kayikci · 6&rsquor; Annabel Schasching · 90+3&rsquor;,0,0,Eintracht Frankfurt,Home,NA,990,670,58,196,341,141,24,670,11,4,36.4,7,63.6,400,2203,1132,27,11,10,18,13,446,44
Frauen-Bundesliga,2024-05-13,Frauen-Bundesliga (Matchweek 21),Eintracht Frankfurt,4-3-1-2,4,2.1,Laura Freigang · 16&rsquor; Remina Chiba · 34&rsquor; Laura Freigang · 54&rsquor; Géraldine Reuteler · 85&rsquor;,1,0,Freiburg,4-2-3-1,2,1.5,Hasret Kayikci · 6&rsquor; Annabel Schasching · 90+3&rsquor;,0,0,Freiburg,Away,NA,990,483,54,172,206,114,17,483,18,13,72.2,5,27.8,207,1498,806,19,9,3,17,10,247,32
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),1. FC Nürnberg,3-5-2,2,1.7,Medina Dešić · 41&rsquor; Lara Schmidt · 81&rsquor;,1,0,MSV Duisburg,3-4-3,1,1.9,Taryn Ries · 90+2&rsquor;,3,0,1. FC Nürnberg,Home,NA,990,512,111,237,197,84,19,512,14,7,50,7,50,273,1289,663,12,9,7,12,8,265,14
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),1. FC Nürnberg,3-5-2,2,1.7,Medina Dešić · 41&rsquor; Lara Schmidt · 81&rsquor;,1,0,MSV Duisburg,3-4-3,1,1.9,Taryn Ries · 90+2&rsquor;,3,0,MSV Duisburg,Away,NA,990,499,72,193,181,132,26,499,21,14,66.7,7,33.3,226,1178,529,11,4,4,19,0,269,25
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Wolfsburg,4-3-3,6,5.6,Chantal Hagel · 10&rsquor; Ewa Pajor · 11&rsquor; Ewa Pajor · 24&rsquor; Ewa Pajor · 35&rsquor; Vivien Endemann · 45+3&rsquor; Jule Brand · 83&rsquor;,1,0,Essen,4-2-3-1,0,0.8,Sophia Winkler · 20&rsquor;,0,1,Wolfsburg,Home,NA,990,655,24,109,299,251,53,655,36,14,38.9,22,61.1,360,1537,893,25,12,10,21,9,408,79
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Wolfsburg,4-3-3,6,5.6,Chantal Hagel · 10&rsquor; Ewa Pajor · 11&rsquor; Ewa Pajor · 24&rsquor; Ewa Pajor · 35&rsquor; Vivien Endemann · 45+3&rsquor; Jule Brand · 83&rsquor;,1,0,Essen,4-2-3-1,0,0.8,Sophia Winkler · 20&rsquor;,0,1,Essen,Away,NA,919,401,94,216,147,45,4,401,28,9,32.1,19,67.9,181,1078,395,6,9,3,17,12,145,4
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Freiburg,4-3-3,2,1.4,Janina Minge · 29&rsquor; Eileen Campbell · 60&rsquor;,3,0,RB Leipzig,4-2-3-1,1,2,Mimmi Larsson · 42&rsquor;,0,0,Freiburg,Home,NA,990,564,70,248,226,97,17,564,15,11,73.3,4,26.7,267,1240,500,9,7,2,12,12,308,32
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Freiburg,4-3-3,2,1.4,Janina Minge · 29&rsquor; Eileen Campbell · 60&rsquor;,3,0,RB Leipzig,4-2-3-1,1,2,Mimmi Larsson · 42&rsquor;,0,0,RB Leipzig,Away,NA,990,566,60,221,258,96,17,566,20,10,50,10,50,216,1149,644,15,6,5,21,18,300,27
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Köln,4-2-3-1,0,0.8,NA,3,0,Eintracht Frankfurt,4-3-1-2,1,1.3,Géraldine Reuteler · 27&rsquor;,0,0,Köln,Home,NA,990,518,77,263,188,75,9,518,9,5,55.6,4,44.4,298,1489,863,18,11,2,20,14,297,31
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Köln,4-2-3-1,0,0.8,NA,3,0,Eintracht Frankfurt,4-3-1-2,1,1.3,Géraldine Reuteler · 27&rsquor;,0,0,Eintracht Frankfurt,Away,NA,990,646,53,212,255,183,33,646,13,9,69.2,4,30.8,398,1739,830,17,8,10,22,17,435,52
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Bayer Leverkusen,3-4-3,2,1.7,Kristin Kögel · 56&rsquor; Julie Jorde · 86&rsquor;,4,0,Werder Bremen,4-3-1-2,3,2.3,Sophie Weidauer · 42&rsquor; Michaela Brandenburg · 51&rsquor; Michelle Ulbrich (P) · 58&rsquor;,2,0,Bayer Leverkusen,Home,NA,990,471,35,151,207,121,21,470,24,14,58.3,10,41.7,204,1414,788,18,7,6,12,7,259,34
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Bayer Leverkusen,3-4-3,2,1.7,Kristin Kögel · 56&rsquor; Julie Jorde · 86&rsquor;,4,0,Werder Bremen,4-3-1-2,3,2.3,Sophie Weidauer · 42&rsquor; Michaela Brandenburg · 51&rsquor; Michelle Ulbrich (P) · 58&rsquor;,2,0,Werder Bremen,Away,NA,990,539,68,236,212,94,23,538,9,4,44.4,5,55.6,310,1569,876,12,4,2,14,6,318,39
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Hoffenheim,4-3-3,1,1.4,Fabienne Dongus · 21&rsquor;,3,0,Bayern Munich,4-2-3-1,4,3.5,Carolin Simon · 10&rsquor; Linda Dallmann · 53&rsquor; Pernille Harder · 83&rsquor; Lea Schüller · 90+2&rsquor;,1,0,Hoffenheim,Home,NA,990,490,89,245,179,68,13,490,6,3,50,3,50,279,1150,550,8,4,1,16,3,306,19
Frauen-Bundesliga,2024-05-20,Frauen-Bundesliga (Matchweek 22),Hoffenheim,4-3-3,1,1.4,Fabienne Dongus · 21&rsquor;,3,0,Bayern Munich,4-2-3-1,4,3.5,Carolin Simon · 10&rsquor; Linda Dallmann · 53&rsquor; Pernille Harder · 83&rsquor; Lea Schüller · 90+2&rsquor;,1,0,Bayern Munich,Away,NA,990,634,47,157,307,170,23,634,9,5,55.6,4,44.4,357,1205,609,6,3,4,13,2,459,44
Frauen-Bundesliga,2024-08-30,Frauen-Bundesliga (Matchweek 1),Turbine Potsdam,4-4-2,0,0.1,NA,2,0,Bayern Munich,4-2-3-1,2,2.8,Linda Sembrant · 22&rsquor; Linda Sembrant · 85&rsquor;,0,0,Turbine Potsdam,Home,NA,990,388,60,214,144,33,0,388,24,6,25,18,75,152,611,275,4,4,0,13,14,162,6
Frauen-Bundesliga,2024-08-30,Frauen-Bundesliga (Matchweek 1),Turbine Potsdam,4-4-2,0,0.1,NA,2,0,Bayern Munich,4-2-3-1,2,2.8,Linda Sembrant · 22&rsquor; Linda Sembrant · 85&rsquor;,0,0,Bayern Munich,Away,NA,990,865,20,159,457,255,27,865,27,9,33.3,18,66.7,402,1694,828,9,8,4,20,9,623,67
Frauen-Bundesliga,2024-08-31,Frauen-Bundesliga (Matchweek 1),Eintracht Frankfurt,4-3-3,2,2.9,Géraldine Reuteler · 57&rsquor; Elisa Senß · 81&rsquor;,0,0,Carl-Zeiss Jena,4-3-3,0,0.3,NA,1,0,Eintracht Frankfurt,Home,NA,990,786,18,80,396,314,41,786,11,3,27.3,7,63.6,433,2289,1170,19,17,6,18,4,580,96
Frauen-Bundesliga,2024-08-31,Frauen-Bundesliga (Matchweek 1),Eintracht Frankfurt,4-3-3,2,2.9,Géraldine Reuteler · 57&rsquor; Elisa Senß · 81&rsquor;,0,0,Carl-Zeiss Jena,4-3-3,0,0.3,NA,1,0,Carl-Zeiss Jena,Away,NA,990,388,113,255,105,31,8,388,11,3,27.3,8,72.7,165,704,281,2,4,2,16,5,175,4
Frauen-Bundesliga,2024-09-01,Frauen-Bundesliga (Matchweek 1),Essen,4-2-3-1,1,0.6,Annalena Rieke · 70&rsquor;,0,0,Hoffenheim,4-4-2,2,2.6,Selina Cerci · 6&rsquor; Ereleta Memeti · 62&rsquor;,1,0,Essen,Home,NA,990,463,46,174,187,118,17,463,23,10,43.5,13,56.5,133,1172,603,18,5,7,14,12,263,29
Frauen-Bundesliga,2024-09-01,Frauen-Bundesliga (Matchweek 1),Essen,4-2-3-1,1,0.6,Annalena Rieke · 70&rsquor;,0,0,Hoffenheim,4-4-2,2,2.6,Selina Cerci · 6&rsquor; Ereleta Memeti · 62&rsquor;,1,0,Hoffenheim,Away,NA,990,659,75,271,256,138,20,659,10,4,40,6,60,416,1901,831,11,11,0,10,15,444,38
Frauen-Bundesliga,2024-09-01,Frauen-Bundesliga (Matchweek 1),RB Leipzig,4-4-2,2,0.9,Vanessa Fudalla · 31&rsquor; Julia Landenberger · 55&rsquor;,3,0,Köln,4-3-3,1,1.5,Vanessa Leimenstoll · 50&rsquor;,2,0,RB Leipzig,Home,NA,990,424,109,256,118,53,6,424,19,7,36.8,12,63.2,94,635,326,7,6,0,11,11,215,7
Frauen-Bundesliga,2024-09-01,Frauen-Bundesliga (Matchweek 1),RB Leipzig,4-4-2,2,0.9,Vanessa Fudalla · 31&rsquor; Julia Landenberger · 55&rsquor;,3,0,Köln,4-3-3,1,1.5,Vanessa Leimenstoll · 50&rsquor;,2,0,Köln,Away,NA,990,480,41,152,155,176,23,480,12,7,58.3,5,41.7,262,1366,620,14,7,5,13,13,258,32
Frauen-Bundesliga,2024-09-02,Frauen-Bundesliga (Matchweek 1),Wolfsburg,3-4-3,3,2.3,Sarai Linder · 11&rsquor; Lena Lattwein · 61&rsquor; Alexandra Popp · 66&rsquor;,1,0,Werder Bremen,5-3-2,3,1.1,Tuana Keles · 35&rsquor; Larissa Mühlhaus · 40&rsquor; Merle Frohms (OG) · 62&rsquor; Lara Schmidt · 88&rsquor;,3,1,Wolfsburg,Home,NA,990,711,58,252,300,161,36,711,22,12,54.5,10,45.5,281,1839,1009,23,17,6,21,7,467,46
Frauen-Bundesliga,2024-09-02,Frauen-Bundesliga (Matchweek 1),Wolfsburg,3-4-3,3,2.3,Sarai Linder · 11&rsquor; Lena Lattwein · 61&rsquor; Alexandra Popp · 66&rsquor;,1,0,Werder Bremen,5-3-2,3,1.1,Tuana Keles · 35&rsquor; Larissa Mühlhaus · 40&rsquor; Merle Frohms (OG) · 62&rsquor; Lara Schmidt · 88&rsquor;,3,1,Werder Bremen,Away,NA,987,408,89,181,148,84,10,408,12,9,75,3,25,161,658,231,4,6,2,17,6,157,15
Frauen-Bundesliga,2024-09-13,Frauen-Bundesliga (Matchweek 2),Bayern Munich,4-2-3-1,6,3.3,Linda Dallmann · 44&rsquor; Georgia Stanway · 45+4&rsquor; Klara Bühl · 55&rsquor; Klara Bühl · 68&rsquor; Lea Schüller · 73&rsquor; Linda Sembrant · 74&rsquor; Lea Schüller · 89&rsquor;,4,1,RB Leipzig,3-5-1-1,2,0.9,Vanessa Fudalla · 3&rsquor; Vanessa Fudalla (P) · 76&rsquor;,1,0,Bayern Munich,Home,NA,973,819,47,226,392,204,34,819,20,12,60,8,40,422,2051,1145,15,15,4,9,2,632,45
Frauen-Bundesliga,2024-09-13,Frauen-Bundesliga (Matchweek 2),Bayern Munich,4-2-3-1,6,3.3,Linda Dallmann · 44&rsquor; Georgia Stanway · 45+4&rsquor; Klara Bühl · 55&rsquor; Klara Bühl · 68&rsquor; Lea Schüller · 73&rsquor; Linda Sembrant · 74&rsquor; Lea Schüller · 89&rsquor;,4,1,RB Leipzig,3-5-1-1,2,0.9,Vanessa Fudalla · 3&rsquor; Vanessa Fudalla (P) · 76&rsquor;,1,0,RB Leipzig,Away,NA,990,503,79,294,170,45,2,502,21,9,42.9,12,57.1,223,1193,651,7,5,1,11,8,328,21
